type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
W,2022-10-29 10:54:44,-22.91519324,-68.15874564,3.22,2475.247,,27.620,96,18,20,,Airstrip
W,2022-10-29 11:36:43,-22.92517329,-67.70282981,3.22,4854.285,,18.830,132,19,21,,Weather station
W,2022-10-29 11:39:37,-22.95079818,-67.68214081,3.22,4818.738,,0.000,,18,21,,Plb2
W,2022-10-29 11:53:10,-22.98826579,-67.63556762,3.22,4660.720,,0.000,,16,20,,PLB++
T,2022-10-29 10:47:06,-22.91203265,-68.19669000,3.22,2474.573,,5.700,135,17,30,20221029-074706,GPS Logger: 20221029-074706 - PLB++
T,2022-10-29 10:47:07,-22.91205955,-68.19664200,3.22,2474.282,,5.680,115,17,30,,
T,2022-10-29 10:47:08,-22.91207277,-68.19657849,3.22,2475.381,,6.540,102,18,30,,
T,2022-10-29 10:47:09,-22.91207965,-68.19652536,3.22,2475.028,,5.810,101,20,30,,
T,2022-10-29 10:47:10,-22.91206137,-68.19644987,3.22,2475.294,,7.360,85,20,31,,
T,2022-10-29 10:47:11,-22.91205837,-68.19638052,3.22,2474.923,,7.140,84,20,31,,
T,2022-10-29 10:47:12,-22.91205695,-68.19631794,3.22,2475.099,,6.330,87,20,31,,
T,2022-10-29 10:47:13,-22.91206273,-68.19625534,3.22,2475.062,,6.020,94,20,31,,
T,2022-10-29 10:47:14,-22.91206603,-68.19619255,3.22,2475.477,,5.920,93,20,31,,
T,2022-10-29 10:47:15,-22.91206450,-68.19613585,3.22,2474.414,,6.100,91,20,31,,
T,2022-10-29 10:47:16,-22.91206493,-68.19608209,3.22,2473.426,,6.350,91,20,31,,
T,2022-10-29 10:47:17,-22.91206610,-68.19602710,3.22,2473.097,,6.110,96,21,31,,
T,2022-10-29 10:47:18,-22.91207435,-68.19596992,3.22,2472.480,,5.910,98,20,31,,
T,2022-10-29 10:47:19,-22.91207725,-68.19591079,3.22,2471.764,,5.780,97,20,31,,
T,2022-10-29 10:47:20,-22.91207909,-68.19586378,3.22,2471.227,,4.630,93,17,22,,
T,2022-10-29 10:47:21,-22.91208253,-68.19582476,3.22,2470.543,,3.940,93,15,20,,
T,2022-10-29 10:47:22,-22.91208661,-68.19579429,3.22,2469.675,,2.960,92,18,22,,
T,2022-10-29 10:47:23,-22.91208796,-68.19576513,3.22,2469.932,,2.370,94,17,22,,
T,2022-10-29 10:47:24,-22.91209419,-68.19574117,3.22,2470.351,,2.050,115,17,23,,
T,2022-10-29 10:47:25,-22.91210800,-68.19572457,3.22,2470.915,,2.500,140,13,18,,
T,2022-10-29 10:47:26,-22.91212847,-68.19570843,3.22,2470.948,,3.220,163,16,21,,
T,2022-10-29 10:47:27,-22.91216409,-68.19570864,3.22,2470.403,,3.880,187,18,23,,
T,2022-10-29 10:47:28,-22.91219929,-68.19571532,3.22,2471.198,,3.970,195,17,21,,
T,2022-10-29 10:47:29,-22.91223560,-68.19571965,3.22,2471.078,,4.450,195,16,19,,
T,2022-10-29 10:47:30,-22.91228027,-68.19573650,3.22,2470.229,,5.420,194,15,19,,
T,2022-10-29 10:47:31,-22.91233633,-68.19574448,3.22,2470.309,,6.310,183,17,22,,
T,2022-10-29 10:47:32,-22.91239841,-68.19574242,3.22,2469.729,,6.600,172,11,15,,
T,2022-10-29 10:47:33,-22.91245679,-68.19570843,3.22,2469.731,,7.740,158,16,20,,
T,2022-10-29 10:47:34,-22.91251564,-68.19566601,3.22,2469.289,,8.250,149,16,21,,
T,2022-10-29 10:47:35,-22.91257448,-68.19561635,3.22,2468.282,,8.280,144,17,22,,
T,2022-10-29 10:47:36,-22.91263492,-68.19556807,3.22,2468.436,,8.420,139,16,20,,
T,2022-10-29 10:47:37,-22.91269539,-68.19550950,3.22,2468.365,,8.500,136,18,22,,
T,2022-10-29 10:47:38,-22.91273668,-68.19546383,3.22,2467.422,,8.530,136,15,20,,
T,2022-10-29 10:47:39,-22.91279675,-68.19539847,3.22,2467.355,,8.510,136,16,19,,
T,2022-10-29 10:47:40,-22.91284673,-68.19534007,3.22,2467.739,,8.050,136,17,22,,
T,2022-10-29 10:47:41,-22.91289621,-68.19529584,3.22,2467.562,,7.050,136,18,23,,
T,2022-10-29 10:47:42,-22.91293279,-68.19525400,3.22,2467.085,,5.550,137,17,22,,
T,2022-10-29 10:47:43,-22.91295891,-68.19522481,3.22,2466.773,,3.090,138,16,21,,
T,2022-10-29 10:47:44,-22.91297549,-68.19520266,3.22,2466.376,,2.220,136,17,23,,
T,2022-10-29 10:47:45,-22.91299064,-68.19519353,3.22,2467.095,,2.090,135,14,20,,
T,2022-10-29 10:47:46,-22.91300620,-68.19518359,3.22,2466.407,,2.470,131,16,22,,
T,2022-10-29 10:47:47,-22.91301709,-68.19516475,3.22,2466.307,,3.570,132,14,20,,
T,2022-10-29 10:47:48,-22.91304411,-68.19513756,3.22,2466.981,,4.540,135,16,20,,
T,2022-10-29 10:47:49,-22.91306932,-68.19510463,3.22,2467.325,,4.540,134,17,22,,
T,2022-10-29 10:47:50,-22.91310594,-68.19506417,3.22,2466.623,,5.290,136,17,22,,
T,2022-10-29 10:47:51,-22.91314402,-68.19502566,3.22,2466.640,,5.990,135,14,18,,
T,2022-10-29 10:47:52,-22.91317997,-68.19497520,3.22,2467.034,,7.010,135,16,21,,
T,2022-10-29 10:47:53,-22.91323402,-68.19492105,3.22,2467.063,,7.820,134,18,23,,
T,2022-10-29 10:47:54,-22.91329058,-68.19486066,3.22,2467.353,,8.700,135,18,22,,
T,2022-10-29 10:47:55,-22.91334612,-68.19479519,3.22,2467.419,,8.980,134,16,20,,
T,2022-10-29 10:47:56,-22.91341249,-68.19472648,3.22,2467.476,,9.010,136,17,23,,
T,2022-10-29 10:47:57,-22.91346934,-68.19467001,3.22,2467.900,,9.220,136,12,21,,
T,2022-10-29 10:47:58,-22.91353065,-68.19460312,3.22,2468.972,,9.110,136,14,22,,
T,2022-10-29 10:47:59,-22.91360081,-68.19453467,3.22,2469.208,,9.240,136,14,22,,
T,2022-10-29 10:48:00,-22.91366849,-68.19447695,3.22,2469.500,,9.730,136,13,17,,
T,2022-10-29 10:48:01,-22.91373274,-68.19441342,3.22,2470.072,,9.820,136,16,20,,
T,2022-10-29 10:48:02,-22.91379938,-68.19434713,3.22,2470.079,,10.340,137,18,22,,
T,2022-10-29 10:48:03,-22.91386552,-68.19427677,3.22,2469.957,,10.360,136,15,18,,
T,2022-10-29 10:48:04,-22.91393443,-68.19420896,3.22,2470.238,,10.380,136,18,22,,
T,2022-10-29 10:48:05,-22.91400273,-68.19413779,3.22,2469.452,,10.360,135,14,18,,
T,2022-10-29 10:48:06,-22.91406759,-68.19407807,3.22,2468.401,,10.180,136,14,20,,
T,2022-10-29 10:48:07,-22.91413344,-68.19400881,3.22,2468.271,,10.180,136,14,20,,
T,2022-10-29 10:48:08,-22.91419032,-68.19393870,3.22,2467.616,,10.250,135,12,18,,
T,2022-10-29 10:48:09,-22.91425502,-68.19387269,3.22,2466.967,,9.950,135,16,21,,
T,2022-10-29 10:48:10,-22.91431423,-68.19380430,3.22,2467.038,,9.900,133,13,17,,
T,2022-10-29 10:48:11,-22.91437332,-68.19375131,3.22,2467.164,,8.460,135,17,21,,
T,2022-10-29 10:48:12,-22.91442807,-68.19371334,3.22,2466.461,,6.910,136,16,20,,
T,2022-10-29 10:48:13,-22.91446663,-68.19366331,3.22,2466.338,,6.310,135,16,21,,
T,2022-10-29 10:48:14,-22.91451061,-68.19361887,3.22,2466.202,,6.710,135,15,18,,
T,2022-10-29 10:48:15,-22.91455946,-68.19357151,3.22,2465.299,,7.480,136,16,20,,
T,2022-10-29 10:48:16,-22.91460416,-68.19351648,3.22,2465.121,,7.800,135,17,20,,
T,2022-10-29 10:48:17,-22.91465948,-68.19345993,3.22,2464.983,,8.420,140,18,21,,
T,2022-10-29 10:48:18,-22.91471970,-68.19341088,3.22,2464.450,,8.370,141,15,17,,
T,2022-10-29 10:48:19,-22.91478001,-68.19336030,3.22,2461.876,,8.460,142,16,19,,
T,2022-10-29 10:48:20,-22.91483504,-68.19331000,3.22,2461.335,,8.440,141,16,19,,
T,2022-10-29 10:48:21,-22.91490651,-68.19326393,3.22,2461.336,,9.050,145,15,18,,
T,2022-10-29 10:48:22,-22.91497710,-68.19321362,3.22,2461.033,,9.310,147,18,21,,
T,2022-10-29 10:48:23,-22.91505345,-68.19316063,3.22,2461.379,,9.720,145,18,22,,
T,2022-10-29 10:48:24,-22.91512911,-68.19310785,3.22,2461.024,,9.410,145,15,19,,
T,2022-10-29 10:48:25,-22.91519370,-68.19305616,3.22,2460.464,,8.930,145,14,19,,
T,2022-10-29 10:48:26,-22.91526587,-68.19299273,3.22,2460.426,,8.390,146,16,20,,
T,2022-10-29 10:48:27,-22.91532608,-68.19294959,3.22,2460.312,,7.310,145,16,20,,
T,2022-10-29 10:48:28,-22.91538270,-68.19291560,3.22,2460.411,,6.580,148,15,19,,
T,2022-10-29 10:48:29,-22.91541108,-68.19289346,3.22,2460.326,,3.630,145,16,20,,
T,2022-10-29 10:48:30,-22.91543793,-68.19287312,4.29,2460.393,,3.630,145,16,20,,
T,2022-10-29 10:48:31,-22.91545872,-68.19287249,4.29,2460.642,,2.670,162,14,19,,
T,2022-10-29 10:48:32,-22.91548537,-68.19286453,5.36,2460.602,,2.540,160,11,25,,
T,2022-10-29 10:48:33,-22.91550186,-68.19284087,4.29,2461.003,,2.770,148,13,21,,
T,2022-10-29 10:48:34,-22.91552191,-68.19282107,4.29,2461.804,,3.730,147,12,20,,
T,2022-10-29 10:48:35,-22.91553909,-68.19279707,4.29,2461.208,,4.080,148,14,22,,
T,2022-10-29 10:48:36,-22.91555679,-68.19277447,4.29,2461.118,,4.450,146,13,20,,
T,2022-10-29 10:48:37,-22.91557815,-68.19273949,3.22,2461.268,,4.460,147,11,18,,
T,2022-10-29 10:48:38,-22.91560949,-68.19271497,4.29,2462.390,,3.360,143,14,21,,
T,2022-10-29 10:48:39,-22.91563414,-68.19269993,4.29,2463.487,,2.800,142,15,22,,
T,2022-10-29 10:48:40,-22.91564691,-68.19269790,4.29,2463.904,,0.870,142,16,22,,
T,2022-10-29 10:48:41,-22.91565000,-68.19270296,4.29,2464.308,,0.000,,15,21,,
T,2022-10-29 10:48:42,-22.91565004,-68.19270709,4.29,2463.724,,0.000,,16,22,,
T,2022-10-29 10:48:43,-22.91565050,-68.19270901,4.29,2463.553,,0.000,,12,19,,
T,2022-10-29 10:48:44,-22.91565114,-68.19271175,5.36,2463.555,,0.000,,11,18,,
T,2022-10-29 10:48:45,-22.91564822,-68.19271290,5.36,2463.497,,0.000,,14,21,,
T,2022-10-29 10:48:46,-22.91564584,-68.19271342,5.36,2463.460,,0.000,,13,20,,
T,2022-10-29 10:48:47,-22.91564646,-68.19271272,5.36,2463.311,,0.000,,14,21,,
T,2022-10-29 10:48:48,-22.91564203,-68.19271222,5.36,2463.280,,0.000,,14,21,,
T,2022-10-29 10:48:49,-22.91563871,-68.19271218,4.29,2463.013,,0.000,,15,20,,
T,2022-10-29 10:48:50,-22.91563776,-68.19271290,4.29,2463.187,,0.000,,12,17,,
T,2022-10-29 10:48:51,-22.91563774,-68.19271257,4.29,2463.333,,0.000,,17,22,,
T,2022-10-29 10:48:52,-22.91563773,-68.19271241,4.29,2463.333,,0.000,,17,22,,
T,2022-10-29 10:48:53,-22.91563771,-68.19271271,5.36,2463.358,,0.000,,16,21,,
T,2022-10-29 10:48:54,-22.91563791,-68.19271331,4.29,2463.128,,0.000,,13,18,,
T,2022-10-29 10:48:55,-22.91563974,-68.19271053,4.29,2463.863,,0.000,,13,19,,
T,2022-10-29 10:48:56,-22.91564066,-68.19270914,4.29,2463.862,,0.000,,13,19,,
T,2022-10-29 10:48:57,-22.91564116,-68.19270840,3.22,2463.817,,0.000,,11,18,,
T,2022-10-29 10:48:58,-22.91564134,-68.19270811,3.22,2463.814,,0.000,,14,20,,
T,2022-10-29 10:48:59,-22.91564157,-68.19270775,3.22,2463.815,,0.000,,15,20,,
T,2022-10-29 10:49:00,-22.91564167,-68.19270756,3.22,2463.815,,0.000,,16,21,,
T,2022-10-29 10:49:01,-22.91564189,-68.19270731,3.22,2463.848,,0.000,,16,21,,
T,2022-10-29 10:49:02,-22.91564202,-68.19270720,4.29,2463.845,,0.000,,15,20,,
T,2022-10-29 10:49:03,-22.91564207,-68.19270714,4.29,2463.843,,0.000,,16,21,,
T,2022-10-29 10:49:04,-22.91564215,-68.19270703,4.29,2463.859,,0.000,,16,20,,
T,2022-10-29 10:49:05,-22.91564220,-68.19270700,3.22,2463.854,,0.000,,16,21,,
T,2022-10-29 10:49:06,-22.91564222,-68.19270700,3.22,2463.852,,0.000,,13,18,,
T,2022-10-29 10:49:07,-22.91564223,-68.19270699,3.22,2463.852,,0.000,,13,18,,
T,2022-10-29 10:49:08,-22.91564224,-68.19270695,3.22,2463.855,,0.000,,16,22,,
T,2022-10-29 10:49:09,-22.91564224,-68.19270690,3.22,2463.855,,0.000,,14,20,,
T,2022-10-29 10:49:10,-22.91564226,-68.19270684,4.29,2463.864,,0.000,,15,22,,
T,2022-10-29 10:49:11,-22.91564230,-68.19270677,4.29,2463.874,,0.000,,11,19,,
T,2022-10-29 10:49:12,-22.91564233,-68.19270671,4.29,2463.877,,0.000,,12,20,,
T,2022-10-29 10:49:13,-22.91564235,-68.19270669,4.29,2463.879,,0.000,,13,21,,
T,2022-10-29 10:49:14,-22.91564238,-68.19270666,4.29,2463.882,,0.000,,13,19,,
T,2022-10-29 10:49:15,-22.91564240,-68.19270665,4.29,2463.882,,0.000,,14,20,,
T,2022-10-29 10:49:16,-22.91564242,-68.19270664,3.22,2463.886,,0.000,,16,22,,
T,2022-10-29 10:49:17,-22.91564243,-68.19270659,3.22,2463.900,,0.000,,16,22,,
T,2022-10-29 10:49:18,-22.91564243,-68.19270656,3.22,2463.902,,0.000,,16,22,,
T,2022-10-29 10:49:19,-22.91564242,-68.19270653,3.22,2463.902,,0.000,,15,21,,
T,2022-10-29 10:49:20,-22.91564241,-68.19270648,3.22,2463.902,,0.000,,13,21,,
T,2022-10-29 10:49:21,-22.91564239,-68.19270643,3.22,2463.909,,0.000,,13,21,,
T,2022-10-29 10:49:22,-22.91564240,-68.19270637,3.22,2463.919,,0.000,,12,20,,
T,2022-10-29 10:49:23,-22.91564242,-68.19270630,3.22,2463.917,,0.000,,13,21,,
T,2022-10-29 10:49:24,-22.91564244,-68.19270625,3.22,2463.924,,0.000,,13,21,,
T,2022-10-29 10:49:25,-22.91564246,-68.19270620,3.22,2463.930,,0.000,,12,21,,
T,2022-10-29 10:49:26,-22.91564247,-68.19270613,3.22,2463.931,,0.000,,11,20,,
T,2022-10-29 10:49:27,-22.91564247,-68.19270612,3.22,2463.933,,0.000,,13,21,,
T,2022-10-29 10:49:28,-22.91564250,-68.19270605,3.22,2463.934,,0.000,,13,22,,
T,2022-10-29 10:49:29,-22.91564251,-68.19270599,3.22,2463.942,,0.000,,14,22,,
T,2022-10-29 10:49:30,-22.91564250,-68.19270591,3.22,2463.949,,0.000,,13,21,,
T,2022-10-29 10:49:31,-22.91564250,-68.19270584,3.22,2463.953,,0.000,,12,18,,
T,2022-10-29 10:49:32,-22.91564251,-68.19270579,3.22,2463.958,,0.000,,17,22,,
T,2022-10-29 10:49:33,-22.91564253,-68.19270569,3.22,2463.970,,0.000,,17,22,,
T,2022-10-29 10:49:34,-22.91564255,-68.19270564,3.22,2463.966,,0.000,,15,20,,
T,2022-10-29 10:49:35,-22.91564256,-68.19270560,3.22,2463.972,,0.000,,16,21,,
T,2022-10-29 10:49:36,-22.91564259,-68.19270552,3.22,2463.976,,0.000,,17,22,,
T,2022-10-29 10:49:37,-22.91564259,-68.19270546,3.22,2463.983,,0.000,,12,18,,
T,2022-10-29 10:49:38,-22.91564259,-68.19270540,3.22,2463.990,,0.000,,16,22,,
T,2022-10-29 10:49:39,-22.91564258,-68.19270532,3.22,2463.997,,0.000,,15,21,,
T,2022-10-29 10:49:40,-22.91564260,-68.19270525,3.22,2464.004,,0.000,,14,20,,
T,2022-10-29 10:49:41,-22.91564260,-68.19270523,3.22,2464.005,,0.000,,16,21,,
T,2022-10-29 10:49:42,-22.91564260,-68.19270522,3.22,2464.012,,0.000,,16,21,,
T,2022-10-29 10:49:43,-22.91564260,-68.19270517,3.22,2464.023,,0.000,,16,22,,
T,2022-10-29 10:49:44,-22.91564258,-68.19270513,3.22,2464.023,,0.000,,16,21,,
T,2022-10-29 10:49:45,-22.91564252,-68.19270518,3.22,2464.009,,0.000,,14,19,,
T,2022-10-29 10:49:46,-22.91564249,-68.19270521,3.22,2464.009,,0.000,,16,21,,
T,2022-10-29 10:49:47,-22.91564247,-68.19270522,3.22,2464.009,,0.000,,13,18,,
T,2022-10-29 10:49:48,-22.91564247,-68.19270522,3.22,2464.011,,0.000,,14,19,,
T,2022-10-29 10:49:49,-22.91564247,-68.19270522,3.22,2464.011,,0.000,,14,19,,
T,2022-10-29 10:49:50,-22.91564247,-68.19270522,3.22,2464.010,,0.000,,15,20,,
T,2022-10-29 10:49:51,-22.91564247,-68.19270520,3.22,2464.012,,0.000,,14,21,,
T,2022-10-29 10:49:52,-22.91564246,-68.19270519,3.22,2464.012,,0.000,,14,21,,
T,2022-10-29 10:49:53,-22.91564246,-68.19270518,4.29,2464.015,,0.000,,13,28,,
T,2022-10-29 10:49:54,-22.91564246,-68.19270516,4.29,2464.016,,0.000,,13,29,,
T,2022-10-29 10:49:55,-22.91564247,-68.19270515,4.29,2464.018,,0.000,,12,29,,
T,2022-10-29 10:49:56,-22.91564247,-68.19270514,4.29,2464.019,,0.000,,13,29,,
T,2022-10-29 10:49:57,-22.91564246,-68.19270515,4.29,2464.019,,0.000,,13,29,,
T,2022-10-29 10:49:58,-22.91564250,-68.19270514,5.36,2464.017,,0.000,,13,21,,
T,2022-10-29 10:49:59,-22.91564246,-68.19270509,5.36,2464.033,,0.000,,13,21,,
T,2022-10-29 10:50:00,-22.91564244,-68.19270506,5.36,2464.033,,0.000,,13,21,,
T,2022-10-29 10:50:01,-22.91564245,-68.19270504,4.29,2464.029,,0.000,,14,21,,
T,2022-10-29 10:50:02,-22.91564242,-68.19270507,4.29,2464.012,,0.000,,13,20,,
T,2022-10-29 10:50:03,-22.91564240,-68.19270509,4.29,2464.012,,0.000,,13,20,,
T,2022-10-29 10:50:04,-22.91564240,-68.19270508,3.22,2464.010,,0.000,,12,20,,
T,2022-10-29 10:50:05,-22.91564232,-68.19270509,3.22,2463.996,,0.000,,14,22,,
T,2022-10-29 10:50:06,-22.91564230,-68.19270511,4.29,2463.999,,0.000,,13,20,,
T,2022-10-29 10:50:07,-22.91564235,-68.19270505,4.29,2464.003,,0.000,,15,22,,
T,2022-10-29 10:50:08,-22.91564237,-68.19270499,4.29,2464.005,,0.000,,13,20,,
T,2022-10-29 10:50:09,-22.91564240,-68.19270494,4.29,2464.002,,0.000,,14,22,,
T,2022-10-29 10:50:10,-22.91564243,-68.19270486,5.36,2464.005,,0.000,,13,21,,
T,2022-10-29 10:50:11,-22.91564245,-68.19270481,5.36,2464.004,,0.000,,13,21,,
T,2022-10-29 10:50:12,-22.91564248,-68.19270475,5.36,2464.003,,0.000,,11,20,,
T,2022-10-29 10:50:13,-22.91564247,-68.19270474,5.36,2464.007,,0.000,,12,21,,
T,2022-10-29 10:50:14,-22.91564248,-68.19270471,5.36,2464.007,,0.000,,10,20,,
T,2022-10-29 10:50:15,-22.91564248,-68.19270470,5.36,2464.005,,0.000,,12,22,,
T,2022-10-29 10:50:16,-22.91564250,-68.19270465,5.36,2464.006,,0.000,,10,21,,
T,2022-10-29 10:50:17,-22.91564255,-68.19270459,5.36,2464.012,,0.000,,10,21,,
T,2022-10-29 10:50:18,-22.91564259,-68.19270455,5.36,2464.012,,0.000,,11,22,,
T,2022-10-29 10:50:19,-22.91564262,-68.19270453,5.36,2464.012,,0.000,,10,20,,
T,2022-10-29 10:50:20,-22.91564265,-68.19270452,5.36,2464.012,,0.000,,10,21,,
T,2022-10-29 10:50:21,-22.91564268,-68.19270451,4.29,2464.010,,0.000,,9,20,,
T,2022-10-29 10:50:22,-22.91564270,-68.19270450,4.29,2464.010,,0.000,,9,20,,
T,2022-10-29 10:50:23,-22.91564270,-68.19270448,4.29,2464.012,,0.000,,11,28,,
T,2022-10-29 10:50:24,-22.91565606,-68.19269146,5.36,2464.035,,2.180,140,14,29,,
T,2022-10-29 10:50:25,-22.91568133,-68.19266912,5.36,2462.968,,3.090,143,14,29,,
T,2022-10-29 10:50:26,-22.91570899,-68.19264836,5.36,2463.269,,3.220,143,16,22,,
T,2022-10-29 10:50:27,-22.91573383,-68.19262949,5.36,2463.249,,3.400,145,14,20,,
T,2022-10-29 10:50:28,-22.91576089,-68.19260966,5.36,2463.774,,3.770,143,15,21,,
T,2022-10-29 10:50:29,-22.91578697,-68.19258400,5.36,2463.360,,4.150,133,14,20,,
T,2022-10-29 10:50:30,-22.91581305,-68.19255204,5.36,2462.896,,4.370,128,13,19,,
T,2022-10-29 10:50:31,-22.91583767,-68.19251463,5.36,2461.810,,4.610,132,15,21,,
T,2022-10-29 10:50:32,-22.91586322,-68.19247697,5.36,2461.546,,4.720,140,14,20,,
T,2022-10-29 10:50:33,-22.91588402,-68.19243713,5.36,2458.598,,5.000,147,13,20,,
T,2022-10-29 10:50:34,-22.91593099,-68.19240753,6.43,2459.924,,5.600,155,12,19,,
T,2022-10-29 10:50:35,-22.91598727,-68.19237738,5.36,2460.830,,5.700,154,13,20,,
T,2022-10-29 10:50:36,-22.91603468,-68.19235521,5.36,2460.175,,5.620,151,13,20,,
T,2022-10-29 10:50:37,-22.91608504,-68.19231998,5.36,2459.947,,5.580,148,12,19,,
T,2022-10-29 10:50:38,-22.91610871,-68.19229001,5.36,2458.536,,5.100,146,15,22,,
T,2022-10-29 10:50:39,-22.91614698,-68.19226226,6.43,2458.539,,5.100,146,15,22,,
T,2022-10-29 10:50:40,-22.91616541,-68.19226133,5.36,2459.603,,2.620,136,9,18,,
T,2022-10-29 10:50:41,-22.91618256,-68.19224370,6.43,2459.871,,2.620,136,9,18,,
T,2022-10-29 10:50:42,-22.91618682,-68.19221403,5.36,2459.021,,2.430,102,12,19,,
T,2022-10-29 10:50:43,-22.91619155,-68.19219084,6.43,2458.813,,2.430,102,12,19,,
T,2022-10-29 10:50:44,-22.91617390,-68.19213593,5.36,2459.350,,4.540,75,14,22,,
T,2022-10-29 10:50:45,-22.91616622,-68.19209171,5.36,2460.332,,5.340,61,13,19,,
T,2022-10-29 10:50:46,-22.91612469,-68.19205292,5.36,2458.787,,5.670,55,12,18,,
T,2022-10-29 10:50:47,-22.91609847,-68.19201240,5.36,2457.771,,5.850,58,15,21,,
T,2022-10-29 10:50:48,-22.91604743,-68.19195633,6.43,2455.585,,5.970,60,14,20,,
T,2022-10-29 10:50:49,-22.91601139,-68.19190790,7.50,2453.079,,5.740,64,14,20,,
T,2022-10-29 10:50:50,-22.91602932,-68.19184740,7.50,2454.297,,5.820,93,15,21,,
T,2022-10-29 10:50:51,-22.91604872,-68.19180790,7.50,2452.459,,6.290,113,8,15,,
T,2022-10-29 10:50:52,-22.91608322,-68.19176205,6.43,2454.812,,6.920,122,16,21,,
T,2022-10-29 10:50:53,-22.91611246,-68.19169021,6.43,2453.850,,7.730,125,12,17,,
T,2022-10-29 10:50:54,-22.91616343,-68.19162121,6.43,2453.735,,8.690,126,16,21,,
T,2022-10-29 10:50:55,-22.91621506,-68.19155032,6.43,2454.373,,8.800,127,17,22,,
T,2022-10-29 10:50:56,-22.91627784,-68.19146622,6.43,2454.337,,9.220,127,16,21,,
T,2022-10-29 10:50:57,-22.91635644,-68.19138241,8.58,2454.796,,10.270,130,14,20,,
T,2022-10-29 10:50:58,-22.91639910,-68.19131563,7.50,2455.399,,9.370,126,14,28,,
T,2022-10-29 10:50:59,-22.91645059,-68.19124601,8.58,2455.789,,9.310,127,11,29,,
T,2022-10-29 10:51:00,-22.91651782,-68.19117964,7.50,2456.216,,9.480,128,11,29,,
T,2022-10-29 10:51:01,-22.91656734,-68.19110766,7.50,2456.534,,9.340,127,13,29,,
T,2022-10-29 10:51:02,-22.91661794,-68.19102911,6.43,2458.356,,9.500,131,13,29,,
T,2022-10-29 10:51:03,-22.91667589,-68.19095824,10.72,2459.632,,9.190,132,17,29,,
T,2022-10-29 10:51:04,-22.91672952,-68.19090122,10.72,2462.104,,8.410,130,17,29,,
T,2022-10-29 10:51:05,-22.91678414,-68.19085135,9.65,2461.524,,7.070,131,17,29,,
T,2022-10-29 10:51:06,-22.91681196,-68.19080407,4.29,2461.003,,5.590,128,18,29,,
T,2022-10-29 10:51:07,-22.91682760,-68.19077312,3.22,2459.785,,3.520,122,18,29,,
T,2022-10-29 10:51:08,-22.91683491,-68.19076368,3.22,2457.953,,1.520,120,18,29,,
T,2022-10-29 10:51:09,-22.91682712,-68.19074984,3.22,2457.821,,0.980,98,18,29,,
T,2022-10-29 10:51:10,-22.91682565,-68.19074046,3.22,2458.091,,0.800,97,18,29,,
T,2022-10-29 10:51:11,-22.91683033,-68.19073976,3.22,2458.092,,0.000,,18,30,,
T,2022-10-29 10:51:12,-22.91683430,-68.19074361,3.22,2457.788,,0.260,98,18,30,,
T,2022-10-29 10:51:13,-22.91683290,-68.19074518,3.22,2457.665,,0.280,98,19,30,,
T,2022-10-29 10:51:14,-22.91683484,-68.19075005,3.22,2458.463,,0.000,,19,31,,
T,2022-10-29 10:51:15,-22.91683670,-68.19074170,3.22,2458.760,,0.000,,19,31,,
T,2022-10-29 10:51:16,-22.91682987,-68.19073925,3.22,2459.136,,0.000,,19,31,,
T,2022-10-29 10:51:17,-22.91682655,-68.19073078,3.22,2459.352,,0.690,98,19,31,,
T,2022-10-29 10:51:18,-22.91681621,-68.19071619,3.22,2459.608,,1.780,58,19,31,,
T,2022-10-29 10:51:19,-22.91678799,-68.19069239,3.22,2459.532,,3.300,38,17,22,,
T,2022-10-29 10:51:20,-22.91675462,-68.19068319,3.22,2459.352,,3.810,2,17,21,,
T,2022-10-29 10:51:21,-22.91671812,-68.19068435,3.22,2458.757,,4.340,340,16,20,,
T,2022-10-29 10:51:22,-22.91667796,-68.19069307,3.22,2458.120,,4.520,346,18,23,,
T,2022-10-29 10:51:23,-22.91664059,-68.19071268,3.22,2458.630,,4.180,338,16,21,,
T,2022-10-29 10:51:24,-22.91660552,-68.19073620,3.22,2459.196,,4.560,335,13,19,,
T,2022-10-29 10:51:25,-22.91657053,-68.19078239,3.22,2458.614,,5.370,330,15,19,,
T,2022-10-29 10:51:26,-22.91651991,-68.19080517,4.29,2458.787,,6.650,332,17,22,,
T,2022-10-29 10:51:27,-22.91647013,-68.19084279,4.29,2459.150,,8.100,334,17,20,,
T,2022-10-29 10:51:28,-22.91640467,-68.19088230,4.29,2459.295,,8.180,335,16,21,,
T,2022-10-29 10:51:29,-22.91634565,-68.19091122,4.29,2459.290,,7.700,333,15,20,,
T,2022-10-29 10:51:30,-22.91628258,-68.19093812,4.29,2459.243,,7.830,335,16,20,,
T,2022-10-29 10:51:31,-22.91621769,-68.19096555,4.29,2458.889,,7.780,335,16,21,,
T,2022-10-29 10:51:32,-22.91615437,-68.19099160,4.29,2458.473,,7.940,334,16,21,,
T,2022-10-29 10:51:33,-22.91608835,-68.19103267,4.29,2458.139,,8.260,334,16,20,,
T,2022-10-29 10:51:34,-22.91602040,-68.19106511,4.29,2458.669,,8.700,334,17,21,,
T,2022-10-29 10:51:35,-22.91595013,-68.19110556,4.29,2458.605,,9.600,333,17,22,,
