type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
W,2022-10-31 17:41:20,-24.21302819,-66.31250460,3.22,3818.402,,0.000,,23,31,,Llama buildind
W,2022-10-31 18:52:17,-24.49141887,-65.88676906,3.22,2825.931,,20.540,81,15,18,,Alfarcito (hotel)
W,2022-10-31 19:26:31,-24.76084190,-65.74477334,9.65,2139.005,,1.230,144,15,28,,Paso baden
W,2022-10-31 19:30:19,-24.78411280,-65.73248031,3.22,2060.329,,19.990,148,16,29,,Baden antes
W,2022-10-31 19:31:14,-24.79149498,-65.73087016,6.43,2045.271,,3.080,170,11,19,,Baden 3
W,2022-10-31 19:38:41,-24.85003750,-65.71797055,3.22,1816.648,,12.950,132,19,29,,Baden
W,2022-10-31 19:40:45,-24.85983293,-65.70498301,4.29,1794.449,,4.630,166,13,31,,Baden
T,2022-10-31 17:41:19,-24.21303033,-66.31250864,3.22,3817.302,,0.000,,23,31,20221031-144119,GPS Logger: 20221031-144119 - SAC a Salta
T,2022-10-31 17:41:20,-24.21302819,-66.31250460,3.22,3818.402,,0.000,,23,31,,
T,2022-10-31 17:41:21,-24.21302630,-66.31250049,3.22,3819.835,,0.000,,24,31,,
T,2022-10-31 17:41:22,-24.21302002,-66.31249983,3.22,3820.812,,0.000,,24,31,,
T,2022-10-31 17:41:27.626,-24.21300415,-66.31248819,3.22,3824.899,,0.000,,,29,,
T,2022-10-31 17:41:30,-24.21300344,-66.31248827,3.22,3825.320,,0.200,343,23,30,,
T,2022-10-31 17:41:35.546,-24.21299764,-66.31253491,3.22,3824.888,,0.680,313,,30,,
T,2022-10-31 17:41:37,-24.21298733,-66.31254106,3.22,3823.792,,0.530,313,24,30,,
T,2022-10-31 17:41:38,-24.21298009,-66.31254365,3.22,3822.393,,0.790,313,24,30,,
T,2022-10-31 17:41:39,-24.21297807,-66.31255111,3.22,3822.606,,0.830,313,24,30,,
T,2022-10-31 17:41:40,-24.21297986,-66.31255780,4.29,3822.371,,0.570,221,24,30,,
T,2022-10-31 17:41:41,-24.21298285,-66.31256178,3.22,3821.150,,0.290,271,24,30,,
T,2022-10-31 17:41:42,-24.21298943,-66.31257055,3.22,3820.411,,1.520,226,23,30,,
T,2022-10-31 17:41:43,-24.21299671,-66.31258357,3.22,3819.069,,1.500,240,23,30,,
T,2022-10-31 17:41:44,-24.21300052,-66.31259588,4.29,3818.306,,1.480,243,23,30,,
T,2022-10-31 17:41:45,-24.21299975,-66.31261024,4.29,3819.360,,1.480,266,23,30,,
T,2022-10-31 17:41:46,-24.21299682,-66.31262444,8.58,3819.865,,1.450,271,22,30,,
T,2022-10-31 17:41:47,-24.21299516,-66.31263981,4.29,3819.007,,1.460,280,22,31,,
T,2022-10-31 17:41:48,-24.21299779,-66.31264498,3.22,3818.473,,0.000,,22,32,,
T,2022-10-31 17:41:49,-24.21299994,-66.31264463,3.22,3817.870,,0.000,,22,32,,
T,2022-10-31 17:41:50,-24.21300017,-66.31264301,3.22,3818.305,,0.000,,22,32,,
T,2022-10-31 17:41:51,-24.21300022,-66.31264196,3.22,3818.305,,0.000,,17,24,,
T,2022-10-31 17:41:52,-24.21300024,-66.31264141,3.22,3818.308,,0.000,,13,20,,
T,2022-10-31 17:41:53,-24.21300061,-66.31264189,3.22,3818.607,,0.770,112,17,24,,
T,2022-10-31 17:41:54,-24.21300134,-66.31263658,3.22,3818.695,,0.930,75,16,21,,
T,2022-10-31 17:41:55,-24.21300081,-66.31262070,3.22,3819.042,,1.420,85,17,24,,
T,2022-10-31 17:41:56,-24.21300056,-66.31260249,3.22,3818.854,,1.380,90,18,25,,
T,2022-10-31 17:41:57,-24.21300134,-66.31258631,3.22,3818.872,,1.290,96,15,19,,
T,2022-10-31 17:41:58,-24.21300340,-66.31257192,3.22,3819.063,,1.250,99,16,21,,
T,2022-10-31 17:41:59,-24.21300509,-66.31255870,3.22,3819.528,,1.230,97,15,20,,
T,2022-10-31 17:42:00,-24.21300870,-66.31254546,3.22,3819.020,,1.190,114,15,22,,
T,2022-10-31 17:42:01,-24.21301305,-66.31253563,3.22,3819.441,,1.170,107,15,22,,
T,2022-10-31 17:42:02,-24.21301332,-66.31253026,3.22,3819.371,,0.000,,13,20,,
T,2022-10-31 17:42:03,-24.21301143,-66.31253034,3.22,3819.377,,0.000,,15,21,,
T,2022-10-31 17:42:04,-24.21300641,-66.31251792,3.22,3819.395,,0.000,,15,21,,
T,2022-10-31 17:42:05,-24.21300427,-66.31251157,3.22,3819.409,,0.000,,18,22,,
T,2022-10-31 17:42:06,-24.21300318,-66.31250840,3.22,3819.404,,0.000,,17,21,,
T,2022-10-31 17:42:07,-24.21300261,-66.31250674,3.22,3819.402,,0.000,,17,21,,
T,2022-10-31 17:42:08,-24.21300230,-66.31250589,3.22,3819.398,,0.000,,18,22,,
T,2022-10-31 17:42:09,-24.21300214,-66.31250540,3.22,3819.393,,0.000,,18,22,,
T,2022-10-31 17:42:10,-24.21300208,-66.31250517,3.22,3819.390,,0.000,,15,19,,
T,2022-10-31 17:42:11,-24.21300205,-66.31250507,3.22,3819.409,,0.000,,17,21,,
T,2022-10-31 17:42:12,-24.21300203,-66.31250509,3.22,3819.405,,0.000,,17,21,,
T,2022-10-31 17:42:13,-24.21300204,-66.31250511,3.22,3819.420,,0.000,,14,18,,
T,2022-10-31 17:42:14,-24.21300207,-66.31250514,3.22,3819.432,,0.000,,18,22,,
T,2022-10-31 17:42:15,-24.21300210,-66.31250515,3.22,3819.439,,0.000,,18,22,,
T,2022-10-31 17:42:16,-24.21300216,-66.31250510,3.22,3819.445,,0.000,,16,20,,
T,2022-10-31 17:42:17,-24.21300219,-66.31250509,3.22,3819.446,,0.000,,17,22,,
T,2022-10-31 17:42:18,-24.21300221,-66.31250511,3.22,3819.464,,0.000,,14,20,,
T,2022-10-31 17:42:19,-24.21300223,-66.31250510,4.29,3819.462,,0.000,,15,21,,
T,2022-10-31 17:42:20,-24.21300225,-66.31250513,3.22,3819.461,,0.000,,14,20,,
T,2022-10-31 17:42:21,-24.21300227,-66.31250516,4.29,3819.469,,0.000,,16,22,,
T,2022-10-31 17:42:22,-24.21300229,-66.31250517,3.22,3819.471,,0.000,,13,18,,
T,2022-10-31 17:42:23,-24.21300232,-66.31250517,3.22,3819.481,,0.000,,15,20,,
T,2022-10-31 17:42:24,-24.21300236,-66.31250512,3.22,3819.482,,0.000,,14,19,,
T,2022-10-31 17:42:25,-24.21300238,-66.31250509,3.22,3819.482,,0.000,,14,19,,
T,2022-10-31 17:42:26,-24.21300241,-66.31250510,3.22,3819.480,,0.000,,16,21,,
T,2022-10-31 17:42:27,-24.21300243,-66.31250513,3.22,3819.481,,0.000,,15,20,,
T,2022-10-31 17:42:28,-24.21300246,-66.31250516,3.22,3819.489,,0.000,,16,22,,
T,2022-10-31 17:42:29,-24.21300247,-66.31250517,3.22,3819.497,,0.000,,15,22,,
T,2022-10-31 17:42:30,-24.21300248,-66.31250523,3.22,3819.501,,0.000,,14,20,,
T,2022-10-31 17:42:31,-24.21300247,-66.31250525,3.22,3819.501,,0.000,,16,21,,
T,2022-10-31 17:42:32,-24.21300249,-66.31250521,3.22,3819.501,,0.000,,16,21,,
T,2022-10-31 17:42:33,-24.21300419,-66.31250032,3.22,3819.074,,0.700,140,14,19,,
T,2022-10-31 17:42:34,-24.21300774,-66.31249114,3.22,3819.143,,0.780,216,17,22,,
T,2022-10-31 17:42:35,-24.21301028,-66.31248724,3.22,3818.859,,0.000,,16,20,,
T,2022-10-31 17:42:36,-24.21301313,-66.31249038,3.22,3820.013,,0.000,,18,22,,
T,2022-10-31 17:42:37,-24.21301447,-66.31249199,3.22,3820.113,,0.000,,16,20,,
T,2022-10-31 17:42:38,-24.21301517,-66.31249275,3.22,3820.110,,0.000,,16,20,,
T,2022-10-31 17:42:39,-24.21301552,-66.31249308,3.22,3820.109,,0.000,,17,21,,
T,2022-10-31 17:42:40,-24.21301569,-66.31249327,3.22,3820.110,,0.000,,16,20,,
T,2022-10-31 17:42:41,-24.21301575,-66.31249337,3.22,3820.106,,0.000,,18,22,,
T,2022-10-31 17:42:42,-24.21301577,-66.31249340,3.22,3820.106,,0.000,,17,21,,
T,2022-10-31 17:42:43,-24.21301576,-66.31249338,3.22,3820.102,,0.000,,17,22,,
T,2022-10-31 17:42:44,-24.21301574,-66.31249334,3.22,3820.096,,0.000,,16,21,,
T,2022-10-31 17:42:45,-24.21301571,-66.31249328,3.22,3820.093,,0.000,,16,21,,
T,2022-10-31 17:42:46,-24.21301569,-66.31249325,3.22,3820.089,,0.000,,15,21,,
T,2022-10-31 17:42:50.981,-24.21300276,-66.31247529,3.22,3819.151,,0.000,,,28,,
T,2022-10-31 17:42:53,-24.21300955,-66.31248976,3.22,3819.260,,0.640,215,22,29,,
T,2022-10-31 17:42:54,-24.21300686,-66.31249743,3.22,3819.452,,0.460,265,22,29,,
T,2022-10-31 17:42:55,-24.21301048,-66.31249966,3.22,3819.061,,0.590,211,22,29,,
T,2022-10-31 17:42:56,-24.21301625,-66.31250167,3.22,3818.937,,0.670,197,22,29,,
T,2022-10-31 17:42:57,-24.21302294,-66.31251080,3.22,3818.388,,0.270,206,21,29,,
T,2022-10-31 17:42:58,-24.21303188,-66.31251174,3.22,3817.920,,0.880,179,21,29,,
T,2022-10-31 17:42:59,-24.21304342,-66.31250595,3.22,3817.433,,1.120,175,21,29,,
T,2022-10-31 17:43:00,-24.21305273,-66.31250728,3.22,3818.047,,0.930,175,21,29,,
T,2022-10-31 17:43:01,-24.21306122,-66.31251150,3.22,3818.134,,1.050,176,20,29,,
T,2022-10-31 17:43:02,-24.21306996,-66.31251448,3.22,3818.296,,1.030,186,20,29,,
T,2022-10-31 17:43:03,-24.21307914,-66.31251654,3.22,3818.261,,1.070,175,20,29,,
T,2022-10-31 17:43:04,-24.21308718,-66.31251414,3.22,3817.871,,1.130,160,19,29,,
T,2022-10-31 17:43:05,-24.21309479,-66.31251255,3.22,3817.275,,1.130,171,19,29,,
T,2022-10-31 17:43:06,-24.21308968,-66.31251282,3.22,3817.437,,0.000,,16,20,,
T,2022-10-31 17:43:07,-24.21308574,-66.31251350,3.22,3817.448,,0.000,,16,20,,
T,2022-10-31 17:43:08,-24.21307979,-66.31251237,3.22,3817.600,,0.000,,14,18,,
T,2022-10-31 17:43:09,-24.21307839,-66.31250816,3.22,3817.104,,1.100,167,17,21,,
T,2022-10-31 17:43:10,-24.21308256,-66.31250372,3.22,3815.837,,0.590,176,18,22,,
T,2022-10-31 17:43:11,-24.21308288,-66.31249563,3.22,3815.987,,1.110,101,16,20,,
T,2022-10-31 17:43:12,-24.21307745,-66.31248666,3.22,3816.645,,1.120,75,15,19,,
T,2022-10-31 17:43:13,-24.21306674,-66.31248180,3.22,3817.025,,0.000,,18,22,,
T,2022-10-31 17:43:14,-24.21305995,-66.31248428,3.22,3817.343,,1.110,11,16,21,,
T,2022-10-31 17:43:15,-24.21305840,-66.31248536,3.22,3817.612,,1.130,156,15,20,,
T,2022-10-31 17:43:16,-24.21306735,-66.31248676,6.43,3817.758,,1.130,194,15,20,,
T,2022-10-31 17:43:17,-24.21306768,-66.31249566,4.29,3819.290,,0.000,,12,17,,
T,2022-10-31 17:43:18,-24.21306511,-66.31249969,4.29,3819.293,,0.000,,12,17,,
T,2022-10-31 17:43:19,-24.21306389,-66.31250168,4.29,3819.307,,0.000,,16,21,,
T,2022-10-31 17:43:20,-24.21306331,-66.31250267,4.29,3819.301,,0.000,,14,19,,
T,2022-10-31 17:43:21,-24.21306302,-66.31250317,4.29,3819.301,,0.000,,14,19,,
T,2022-10-31 17:43:22,-24.21306291,-66.31250341,3.22,3819.298,,0.000,,16,21,,
T,2022-10-31 17:43:23,-24.21306286,-66.31250354,3.22,3819.298,,0.000,,16,21,,
T,2022-10-31 17:43:24,-24.21306286,-66.31250358,3.22,3819.298,,0.000,,13,17,,
T,2022-10-31 17:43:25,-24.21306293,-66.31250362,3.22,3819.302,,0.000,,17,21,,
T,2022-10-31 17:43:26,-24.21306297,-66.31250363,3.22,3819.300,,0.000,,17,21,,
T,2022-10-31 17:43:27,-24.21306306,-66.31250362,3.22,3819.315,,0.000,,16,20,,
T,2022-10-31 17:43:28,-24.21306309,-66.31250361,3.22,3819.316,,0.000,,16,20,,
T,2022-10-31 17:43:29,-24.21306402,-66.31250450,3.22,3819.060,,0.000,,18,22,,
T,2022-10-31 17:43:30,-24.21306458,-66.31250507,3.22,3819.051,,0.000,,13,18,,
T,2022-10-31 17:43:31,-24.21306490,-66.31250533,3.22,3819.047,,0.000,,16,20,,
T,2022-10-31 17:43:32,-24.21306509,-66.31250548,3.22,3819.042,,0.000,,17,21,,
T,2022-10-31 17:43:33,-24.21306520,-66.31250557,3.22,3819.047,,0.000,,16,20,,
T,2022-10-31 17:43:34,-24.21306527,-66.31250560,3.22,3819.053,,0.000,,17,21,,
T,2022-10-31 17:43:35,-24.21306529,-66.31250561,3.22,3819.051,,0.000,,14,18,,
T,2022-10-31 17:43:36,-24.21306531,-66.31250562,3.22,3819.050,,0.000,,14,18,,
T,2022-10-31 17:43:37,-24.21306534,-66.31250558,3.22,3819.053,,0.000,,13,18,,
T,2022-10-31 17:43:38,-24.21306536,-66.31250558,3.22,3819.049,,0.000,,17,21,,
T,2022-10-31 17:43:39,-24.21306537,-66.31250558,3.22,3819.049,,0.000,,17,21,,
T,2022-10-31 17:43:40,-24.21306537,-66.31250558,3.22,3819.045,,0.000,,11,15,,
T,2022-10-31 17:43:41,-24.21306537,-66.31250558,3.22,3819.045,,0.000,,11,15,,
T,2022-10-31 17:43:42,-24.21306542,-66.31250558,3.22,3819.052,,0.000,,17,21,,
T,2022-10-31 17:43:43,-24.21306544,-66.31250559,3.22,3819.051,,0.000,,14,18,,
T,2022-10-31 17:43:44,-24.21306548,-66.31250558,3.22,3819.057,,0.000,,15,19,,
T,2022-10-31 17:43:45,-24.21306550,-66.31250556,3.22,3819.060,,0.000,,15,19,,
T,2022-10-31 17:43:46,-24.21306553,-66.31250557,3.22,3819.063,,0.000,,16,20,,
T,2022-10-31 17:43:47,-24.21306554,-66.31250557,3.22,3819.063,,0.000,,16,20,,
T,2022-10-31 17:43:48,-24.21306555,-66.31250560,3.22,3819.056,,0.000,,17,22,,
T,2022-10-31 17:43:49,-24.21306556,-66.31250563,3.22,3819.050,,0.000,,11,16,,
T,2022-10-31 17:43:50,-24.21306563,-66.31250562,3.22,3819.054,,0.000,,15,20,,
T,2022-10-31 17:43:51,-24.21306568,-66.31250561,3.22,3819.055,,0.000,,12,17,,
T,2022-10-31 17:43:52,-24.21306570,-66.31250555,3.22,3819.055,,0.000,,17,22,,
T,2022-10-31 17:43:53,-24.21306576,-66.31250551,3.22,3819.055,,0.000,,14,19,,
T,2022-10-31 17:43:54,-24.21306579,-66.31250550,3.22,3819.054,,0.000,,15,20,,
T,2022-10-31 17:43:55,-24.21306581,-66.31250550,3.22,3819.054,,0.000,,15,20,,
T,2022-10-31 17:43:56,-24.21306584,-66.31250550,3.22,3819.060,,0.000,,17,22,,
T,2022-10-31 17:43:57,-24.21306589,-66.31250551,3.22,3819.060,,0.000,,14,20,,
T,2022-10-31 17:43:58,-24.21306775,-66.31250630,3.22,3818.767,,0.000,,13,19,,
T,2022-10-31 17:43:59,-24.21306977,-66.31250961,3.22,3819.285,,0.000,,13,18,,
T,2022-10-31 17:44:00,-24.21307079,-66.31251144,3.22,3819.364,,0.000,,9,14,,
T,2022-10-31 17:44:01,-24.21307131,-66.31251236,3.22,3819.364,,0.000,,17,28,,
T,2022-10-31 17:44:02,-24.21307157,-66.31251282,3.22,3819.365,,0.000,,17,28,,
T,2022-10-31 17:44:03,-24.21307172,-66.31251309,3.22,3819.363,,0.000,,17,28,,
T,2022-10-31 17:44:04,-24.21307185,-66.31251321,3.22,3819.354,,0.000,,16,20,,
T,2022-10-31 17:44:05,-24.21307191,-66.31251328,3.22,3819.351,,0.000,,15,19,,
T,2022-10-31 17:44:06,-24.21307194,-66.31251332,3.22,3819.351,,0.000,,11,15,,
T,2022-10-31 17:44:07,-24.21307195,-66.31251334,3.22,3819.351,,0.000,,11,15,,
T,2022-10-31 17:44:08,-24.21307195,-66.31251338,3.22,3819.358,,0.000,,14,25,,
T,2022-10-31 17:44:09,-24.21307195,-66.31251339,3.22,3819.354,,0.000,,16,28,,
T,2022-10-31 17:44:10,-24.21307196,-66.31251340,3.22,3819.354,,0.000,,17,29,,
T,2022-10-31 17:44:11,-24.21307197,-66.31251340,3.22,3819.354,,0.000,,16,29,,
T,2022-10-31 17:44:12,-24.21307198,-66.31251340,3.22,3819.356,,0.000,,17,29,,
T,2022-10-31 17:44:13,-24.21307198,-66.31251340,3.22,3819.354,,0.000,,17,29,,
T,2022-10-31 17:44:14,-24.21307198,-66.31251339,3.22,3819.351,,0.000,,17,29,,
T,2022-10-31 17:44:15,-24.21307200,-66.31251339,3.22,3819.350,,0.000,,17,29,,
T,2022-10-31 17:44:16,-24.21307201,-66.31251339,3.22,3819.349,,0.000,,17,29,,
T,2022-10-31 17:44:17,-24.21307202,-66.31251338,3.22,3819.351,,0.000,,17,29,,
T,2022-10-31 17:44:18,-24.21307206,-66.31251340,3.22,3819.349,,0.000,,17,29,,
T,2022-10-31 17:44:19,-24.21308147,-66.31250655,3.22,3819.142,,1.610,146,17,29,,
T,2022-10-31 17:44:20,-24.21309661,-66.31249415,3.22,3819.385,,1.630,142,17,29,,
T,2022-10-31 17:44:21,-24.21310972,-66.31248463,3.22,3819.623,,1.150,141,17,29,,
T,2022-10-31 17:44:22,-24.21311768,-66.31247958,3.22,3819.959,,0.290,146,17,29,,
T,2022-10-31 17:44:23,-24.21312193,-66.31247656,3.22,3819.160,,0.400,321,17,29,,
T,2022-10-31 17:44:24,-24.21312621,-66.31247408,3.22,3819.181,,0.000,,18,29,,
T,2022-10-31 17:44:25,-24.21312760,-66.31247346,3.22,3819.184,,0.000,,18,29,,
T,2022-10-31 17:44:26,-24.21312825,-66.31247316,3.22,3819.181,,0.000,,18,29,,
T,2022-10-31 17:44:27,-24.21312857,-66.31247298,3.22,3819.183,,0.000,,18,29,,
T,2022-10-31 17:44:28,-24.21312870,-66.31247288,3.22,3819.182,,0.000,,18,29,,
T,2022-10-31 17:44:29,-24.21312444,-66.31247542,3.22,3819.229,,0.790,320,18,22,,
T,2022-10-31 17:44:30,-24.21312107,-66.31247739,3.22,3819.884,,0.000,,17,21,,
T,2022-10-31 17:44:31,-24.21312134,-66.31247747,3.22,3819.874,,0.000,,15,19,,
T,2022-10-31 17:44:32,-24.21312154,-66.31247741,3.22,3819.918,,0.000,,16,20,,
T,2022-10-31 17:44:33,-24.21311755,-66.31247388,3.22,3820.336,,1.190,82,16,20,,
T,2022-10-31 17:44:34,-24.21311056,-66.31246316,3.22,3820.142,,1.490,66,18,22,,
T,2022-10-31 17:44:35,-24.21310284,-66.31244718,3.22,3819.804,,2.100,51,15,21,,
T,2022-10-31 17:44:48,-24.21281769,-66.31242598,4.29,3817.162,,3.020,345,18,29,,
T,2022-10-31 17:44:49,-24.21278384,-66.31243750,4.29,3815.511,,3.900,345,18,29,,
T,2022-10-31 17:44:50,-24.21274903,-66.31244736,4.29,3816.855,,3.220,345,19,29,,
T,2022-10-31 17:44:51,-24.21271847,-66.31245677,3.22,3817.429,,3.260,344,19,29,,
T,2022-10-31 17:44:52,-24.21268461,-66.31246789,4.29,3818.805,,3.800,343,19,29,,
T,2022-10-31 17:44:53,-24.21264871,-66.31247919,3.22,3817.872,,3.610,344,19,29,,
T,2022-10-31 17:44:54,-24.21261256,-66.31249056,3.22,3818.013,,3.980,345,19,29,,
T,2022-10-31 17:44:55,-24.21258154,-66.31249880,3.22,3817.092,,2.810,344,19,29,,
T,2022-10-31 17:44:56,-24.21255233,-66.31250694,3.22,3816.620,,3.440,344,19,29,,
T,2022-10-31 17:44:57,-24.21252472,-66.31251455,3.22,3817.252,,2.780,344,19,29,,
T,2022-10-31 17:44:58,-24.21249641,-66.31252067,4.29,3817.530,,3.310,346,19,29,,
T,2022-10-31 17:44:59,-24.21246432,-66.31252867,4.29,3818.177,,3.470,346,19,29,,
T,2022-10-31 17:45:00,-24.21242763,-66.31253701,5.36,3818.111,,3.860,348,19,29,,
T,2022-10-31 17:45:01,-24.21239265,-66.31254320,5.36,3817.523,,3.300,350,19,29,,
T,2022-10-31 17:45:02,-24.21236468,-66.31254903,5.36,3817.731,,3.030,350,19,30,,
T,2022-10-31 17:45:03,-24.21233821,-66.31255784,4.29,3820.923,,3.210,335,17,21,,
T,2022-10-31 17:45:04,-24.21231306,-66.31257075,4.29,3821.003,,3.060,316,16,20,,
T,2022-10-31 17:45:05,-24.21229137,-66.31258931,5.36,3820.949,,3.060,316,16,20,,
T,2022-10-31 17:45:06,-24.21227858,-66.31261468,4.29,3820.114,,3.160,292,16,20,,
T,2022-10-31 17:45:07,-24.21227031,-66.31264580,4.29,3820.325,,3.410,288,14,18,,
T,2022-10-31 17:45:08,-24.21226585,-66.31267695,4.29,3819.050,,3.490,287,16,20,,
T,2022-10-31 17:45:09,-24.21226143,-66.31271004,4.29,3818.113,,3.570,287,15,19,,
T,2022-10-31 17:45:10,-24.21225857,-66.31274060,4.29,3816.951,,3.370,285,16,20,,
T,2022-10-31 17:45:11,-24.21225681,-66.31277155,4.29,3816.511,,3.510,285,14,18,,
T,2022-10-31 17:45:12,-24.21225338,-66.31280448,4.29,3816.332,,3.810,286,16,20,,
T,2022-10-31 17:45:13,-24.21224777,-66.31283904,4.29,3816.021,,4.150,289,18,22,,
T,2022-10-31 17:45:14,-24.21224208,-66.31287607,4.29,3814.320,,4.170,287,16,20,,
T,2022-10-31 17:45:15,-24.21223422,-66.31291351,4.29,3814.076,,4.330,288,12,17,,
T,2022-10-31 17:45:16,-24.21222435,-66.31295233,5.36,3814.115,,4.570,288,14,20,,
T,2022-10-31 17:45:17,-24.21221474,-66.31299271,5.36,3813.161,,4.520,287,15,21,,
T,2022-10-31 17:45:18,-24.21220185,-66.31303611,4.29,3812.908,,4.550,286,14,20,,
T,2022-10-31 17:45:19,-24.21218872,-66.31308110,4.29,3812.698,,4.610,286,13,19,,
T,2022-10-31 17:45:20,-24.21217676,-66.31312540,4.29,3812.937,,4.630,283,13,20,,
T,2022-10-31 17:45:21,-24.21216458,-66.31317235,5.36,3813.058,,4.630,284,13,21,,
T,2022-10-31 17:45:22,-24.21215205,-66.31321934,5.36,3812.680,,4.660,287,15,21,,
T,2022-10-31 17:45:23,-24.21213871,-66.31326847,4.29,3812.390,,4.590,290,16,21,,
T,2022-10-31 17:45:24,-24.21212285,-66.31331732,4.29,3811.855,,4.670,288,14,18,,
T,2022-10-31 17:45:25,-24.21210758,-66.31336650,4.29,3811.458,,4.930,286,15,19,,
T,2022-10-31 17:45:26,-24.21209471,-66.31341484,4.29,3810.636,,4.690,287,13,17,,
T,2022-10-31 17:45:27,-24.21208346,-66.31345868,4.29,3810.061,,4.460,286,16,20,,
T,2022-10-31 17:45:28,-24.21207492,-66.31349054,4.29,3810.547,,1.640,288,17,21,,
T,2022-10-31 17:45:29,-24.21206951,-66.31350918,4.29,3810.713,,1.670,288,15,19,,
T,2022-10-31 17:45:30,-24.21206362,-66.31352702,5.36,3810.433,,1.650,291,15,19,,
T,2022-10-31 17:45:31,-24.21205558,-66.31355117,4.29,3810.469,,1.800,291,13,18,,
T,2022-10-31 17:45:32,-24.21204670,-66.31357508,5.36,3810.313,,1.830,292,15,20,,
T,2022-10-31 17:45:33,-24.21203753,-66.31359801,5.36,3809.937,,1.850,293,16,20,,
T,2022-10-31 17:45:34,-24.21198925,-66.31371601,5.36,3811.516,,3.150,296,16,20,,
T,2022-10-31 17:45:35,-24.21197376,-66.31374599,4.29,3812.030,,3.790,294,14,18,,
T,2022-10-31 17:45:36,-24.21195999,-66.31378020,5.36,3812.021,,3.790,294,14,18,,
T,2022-10-31 17:45:37,-24.21195537,-66.31382407,4.29,3810.811,,4.460,286,10,17,,
T,2022-10-31 17:45:38,-24.21194409,-66.31386621,5.36,3810.790,,4.460,286,10,17,,
T,2022-10-31 17:45:39,-24.21193383,-66.31389967,4.29,3812.371,,1.520,292,16,21,,
T,2022-10-31 17:45:40,-24.21192806,-66.31392250,5.36,3812.015,,1.630,283,14,19,,
T,2022-10-31 17:45:41,-24.21192208,-66.31394592,5.36,3813.761,,1.710,285,15,20,,
T,2022-10-31 17:45:42,-24.21191704,-66.31396856,5.36,3814.271,,1.770,282,17,22,,
T,2022-10-31 17:45:43,-24.21191334,-66.31398732,5.36,3814.633,,1.250,281,17,22,,
T,2022-10-31 17:45:44,-24.21188742,-66.31408554,4.29,3813.932,,4.870,287,16,21,,
T,2022-10-31 17:45:45,-24.21185501,-66.31421950,4.29,3810.287,,5.000,292,15,20,,
T,2022-10-31 17:45:46,-24.21183185,-66.31426917,4.29,3810.905,,5.330,294,14,19,,
T,2022-10-31 17:45:47,-24.21181251,-66.31431676,5.36,3810.901,,5.330,294,14,19,,
T,2022-10-31 17:45:48,-24.21178744,-66.31435436,5.36,3809.980,,5.070,292,14,19,,
T,2022-10-31 17:45:49,-24.21177555,-66.31440137,5.36,3809.776,,5.080,289,12,20,,
T,2022-10-31 17:45:50,-24.21176004,-66.31445165,5.36,3809.971,,5.130,289,13,19,,
T,2022-10-31 17:45:51,-24.21174587,-66.31448770,5.36,3809.962,,4.920,287,14,20,,
T,2022-10-31 17:45:52,-24.21173650,-66.31453581,5.36,3808.710,,4.670,283,15,20,,
T,2022-10-31 17:45:53,-24.21173429,-66.31458211,5.36,3808.148,,4.310,283,17,22,,
T,2022-10-31 17:45:54,-24.21173619,-66.31461494,5.36,3806.730,,3.820,290,16,21,,
T,2022-10-31 17:45:55,-24.21174054,-66.31465519,4.29,3804.998,,3.720,286,14,19,,
T,2022-10-31 17:45:56,-24.21172469,-66.31470015,5.36,3804.339,,3.830,289,14,19,,
T,2022-10-31 17:45:57,-24.21171003,-66.31473500,4.29,3804.446,,4.010,292,13,18,,
T,2022-10-31 17:45:58,-24.21169962,-66.31478111,5.36,3805.203,,4.240,292,14,19,,
T,2022-10-31 17:45:59,-24.21167949,-66.31481732,5.36,3805.688,,4.510,293,13,18,,
T,2022-10-31 17:46:00,-24.21166811,-66.31486976,5.36,3806.599,,4.620,290,15,20,,
T,2022-10-31 17:46:01,-24.21165597,-66.31490787,5.36,3805.109,,4.880,291,16,22,,
T,2022-10-31 17:46:02,-24.21164023,-66.31495177,5.36,3805.524,,4.930,292,16,21,,
T,2022-10-31 17:46:03,-24.21162583,-66.31499729,4.29,3804.888,,4.830,291,16,21,,
T,2022-10-31 17:46:04,-24.21161196,-66.31504199,5.36,3804.218,,4.510,292,16,21,,
T,2022-10-31 17:46:05,-24.21159834,-66.31508228,4.29,3805.172,,4.110,291,15,20,,
T,2022-10-31 17:46:06,-24.21158553,-66.31512075,5.36,3805.114,,4.120,291,15,20,,
T,2022-10-31 17:46:07,-24.21157460,-66.31515542,5.36,3804.375,,3.460,290,16,20,,
T,2022-10-31 17:46:08,-24.21156493,-66.31519128,4.29,3805.431,,3.550,289,16,20,,
T,2022-10-31 17:46:09,-24.21155833,-66.31522721,4.29,3805.427,,3.620,286,16,20,,
T,2022-10-31 17:46:10,-24.21155476,-66.31526742,4.29,3804.854,,4.000,277,17,21,,
T,2022-10-31 17:46:11,-24.21155605,-66.31530949,4.29,3804.875,,4.000,270,17,21,,
T,2022-10-31 17:46:12,-24.21156056,-66.31535106,5.36,3804.880,,4.000,266,4,8,,
T,2022-10-31 17:46:13,-24.21156588,-66.31539212,6.43,3804.881,,4.000,266,18,29,,
