type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
W,2022-10-25 14:23:01,-22.49477502,-68.90691534,3.22,2332.271,,0.000,,20,36,,Calama airport
T,2022-10-25 14:23:55,-22.49477648,-68.90690927,3.22,2333.881,,0.000,,15,19,20221025-112301,GPS Logger: 20221025-112301 - Calama a SPA
T,2022-10-25 14:23:56,-22.49477646,-68.90690929,3.22,2333.869,,0.000,,15,19,,
T,2022-10-25 14:23:57,-22.49477704,-68.90690952,3.22,2333.801,,0.000,,14,18,,
T,2022-10-25 14:23:58,-22.49477700,-68.90690951,3.22,2333.806,,0.000,,16,20,,
T,2022-10-25 14:23:59,-22.49477699,-68.90690937,3.22,2333.845,,0.000,,16,20,,
T,2022-10-25 14:24:00,-22.49477699,-68.90690936,3.22,2333.839,,0.000,,16,20,,
T,2022-10-25 14:24:01,-22.49477697,-68.90690936,3.22,2333.838,,0.000,,16,20,,
T,2022-10-25 19:36:48,-22.46636403,-68.90329043,3.22,2320.807,,2.960,130,25,38,,
T,2022-10-25 19:36:49,-22.46638560,-68.90326512,3.22,2320.958,,3.790,129,25,38,,
T,2022-10-25 19:36:50,-22.46641193,-68.90323257,3.22,2320.370,,4.550,129,25,38,,
T,2022-10-25 19:36:51,-22.46645607,-68.90319127,3.22,2320.987,,5.290,133,25,38,,
T,2022-10-25 19:36:52,-22.46650543,-68.90314818,3.22,2320.522,,6.580,136,25,38,,
T,2022-10-25 19:36:53,-22.46652611,-68.90311375,3.22,2320.062,,5.390,129,25,38,,
T,2022-10-25 19:36:54,-22.46655685,-68.90307627,3.22,2319.613,,5.680,130,25,38,,
T,2022-10-25 19:36:55,-22.46659460,-68.90302616,3.22,2319.887,,6.380,129,25,38,,
T,2022-10-25 19:36:56,-22.46663974,-68.90296943,3.22,2320.265,,7.510,130,25,39,,
T,2022-10-25 19:36:57,-22.46668835,-68.90289976,3.22,2320.146,,8.870,128,25,39,,
T,2022-10-25 19:36:58,-22.46674393,-68.90281161,3.22,2320.156,,10.950,129,15,22,,
T,2022-10-25 19:36:59,-22.46681289,-68.90273762,3.22,2320.514,,10.890,130,14,22,,
T,2022-10-25 19:37:00,-22.46687070,-68.90265998,3.22,2320.433,,10.640,129,15,23,,
T,2022-10-25 19:37:01,-22.46691667,-68.90257908,3.22,2319.537,,11.000,128,13,19,,
T,2022-10-25 19:37:02,-22.46698145,-68.90248772,3.22,2319.508,,11.440,127,14,21,,
T,2022-10-25 19:37:03,-22.46704630,-68.90239853,3.22,2319.951,,11.210,126,14,22,,
T,2022-10-25 19:37:04,-22.46708968,-68.90232081,3.22,2319.206,,10.680,124,14,21,,
T,2022-10-25 19:37:05,-22.46713956,-68.90223634,3.22,2319.275,,10.010,122,14,22,,
T,2022-10-25 19:37:06,-22.46718084,-68.90216415,3.22,2319.628,,8.190,121,13,19,,
T,2022-10-25 19:37:07,-22.46721073,-68.90210785,3.22,2319.692,,7.010,119,14,21,,
T,2022-10-25 19:37:08,-22.46724361,-68.90204956,3.22,2321.803,,6.260,118,14,21,,
T,2022-10-25 19:37:09,-22.46726344,-68.90198937,3.22,2321.689,,5.960,117,14,21,,
T,2022-10-25 19:37:10,-22.46728546,-68.90193639,3.22,2322.359,,5.500,118,13,20,,
T,2022-10-25 19:37:11,-22.46728419,-68.90190201,3.22,2320.823,,5.520,118,15,22,,
T,2022-10-25 19:37:12,-22.46732024,-68.90184903,3.22,2317.838,,6.450,117,13,19,,
T,2022-10-25 19:37:13,-22.46735249,-68.90178290,3.22,2318.415,,8.070,118,15,22,,
T,2022-10-25 19:37:14,-22.46739668,-68.90169986,3.22,2317.673,,9.590,119,14,20,,
T,2022-10-25 19:37:15,-22.46744129,-68.90161317,3.22,2319.175,,10.460,120,14,21,,
T,2022-10-25 19:37:16,-22.46749163,-68.90152666,3.22,2320.239,,10.150,121,14,21,,
T,2022-10-25 19:37:17,-22.46754474,-68.90143584,3.22,2322.316,,9.860,122,15,22,,
T,2022-10-25 19:37:18,-22.46759395,-68.90135484,3.22,2322.953,,9.990,122,13,20,,
T,2022-10-25 19:37:19,-22.46763869,-68.90127161,3.22,2323.879,,9.530,123,14,21,,
T,2022-10-25 19:37:20,-22.46768142,-68.90120474,3.22,2324.500,,8.860,124,15,21,,
T,2022-10-25 19:37:21,-22.46771976,-68.90114619,3.22,2324.202,,8.060,125,13,19,,
T,2022-10-25 19:37:22,-22.46777551,-68.90107723,3.22,2323.835,,7.590,127,14,21,,
T,2022-10-25 19:37:23,-22.46781227,-68.90101643,3.22,2324.305,,6.820,126,13,19,,
T,2022-10-25 19:37:24,-22.46783861,-68.90096385,3.22,2323.866,,6.770,126,15,20,,
T,2022-10-25 19:37:25,-22.46787274,-68.90090559,3.22,2323.790,,7.190,126,14,21,,
T,2022-10-25 19:37:26,-22.46790922,-68.90085254,3.22,2324.971,,6.860,125,15,22,,
T,2022-10-25 19:37:27,-22.46793836,-68.90080778,3.22,2325.161,,5.070,125,14,21,,
T,2022-10-25 19:37:28,-22.46793981,-68.90078469,3.22,2322.374,,2.500,126,13,18,,
T,2022-10-25 19:37:29,-22.46795473,-68.90076308,3.22,2321.751,,1.610,126,15,21,,
T,2022-10-25 19:37:30,-22.46795984,-68.90076544,3.22,2321.602,,1.210,123,11,18,,
T,2022-10-25 19:37:31,-22.46797306,-68.90075113,3.22,2321.957,,1.970,124,15,21,,
T,2022-10-25 19:37:32,-22.46798595,-68.90072794,3.22,2322.053,,3.190,124,13,19,,
T,2022-10-25 19:37:33,-22.46800504,-68.90069415,3.22,2322.519,,4.630,122,15,20,,
T,2022-10-25 19:37:34,-22.46802780,-68.90065089,3.22,2322.132,,6.160,120,15,22,,
T,2022-10-25 19:37:35,-22.46805709,-68.90059450,3.22,2322.581,,5.960,119,15,21,,
T,2022-10-25 19:37:36,-22.46809099,-68.90054153,3.22,2322.671,,6.690,119,14,21,,
T,2022-10-25 19:37:37,-22.46813051,-68.90047798,3.22,2323.180,,8.310,120,15,21,,
T,2022-10-25 19:37:38,-22.46817657,-68.90039992,3.22,2323.664,,9.860,121,13,18,,
T,2022-10-25 19:37:39,-22.46822898,-68.90031882,3.22,2324.756,,10.360,124,14,21,,
T,2022-10-25 19:37:40,-22.46827822,-68.90023287,3.22,2325.383,,10.220,125,15,22,,
T,2022-10-25 19:37:41,-22.46833455,-68.90015193,3.22,2324.895,,10.020,127,14,21,,
T,2022-10-25 19:37:42,-22.46839071,-68.90006963,3.22,2325.139,,10.780,129,15,21,,
T,2022-10-25 19:37:43,-22.46845191,-68.89998410,3.22,2326.240,,11.970,129,15,22,,
T,2022-10-25 19:37:44,-22.46852731,-68.89988755,3.22,2326.480,,13.270,131,13,21,,
T,2022-10-25 19:37:45,-22.46861237,-68.89978141,3.22,2326.710,,14.680,131,13,20,,
T,2022-10-25 19:37:46,-22.46869821,-68.89967123,3.22,2327.043,,15.390,132,14,22,,
T,2022-10-25 19:37:47,-22.46879900,-68.89955900,3.22,2326.736,,15.610,133,11,19,,
T,2022-10-25 19:37:48,-22.46889786,-68.89944312,3.22,2326.451,,16.250,132,13,20,,
T,2022-10-25 19:37:49,-22.46900303,-68.89932442,3.22,2326.073,,17.420,132,14,22,,
T,2022-10-25 19:37:50,-22.46910994,-68.89918563,3.22,2326.030,,18.830,132,12,20,,
T,2022-10-25 19:37:51,-22.46923119,-68.89904397,3.22,2325.858,,20.050,132,12,20,,
T,2022-10-25 19:37:52,-22.46935256,-68.89889933,3.22,2325.737,,20.050,132,12,20,,
T,2022-10-25 19:37:53,-22.46948938,-68.89875616,4.29,2324.808,,20.620,134,9,15,,
T,2022-10-25 19:37:54,-22.46961754,-68.89861093,7.50,2324.742,,20.610,134,9,15,,
T,2022-10-25 19:37:55,-22.46973140,-68.89848008,4.29,2324.203,,19.610,133,14,38,,
T,2022-10-25 19:37:56,-22.46984859,-68.89833953,3.22,2326.983,,19.100,132,14,21,,
T,2022-10-25 19:37:57,-22.46996116,-68.89820091,3.22,2327.925,,18.470,132,14,22,,
T,2022-10-25 19:37:58,-22.47007266,-68.89807391,3.22,2329.486,,17.790,133,14,21,,
T,2022-10-25 19:37:59,-22.47018763,-68.89795229,3.22,2331.879,,16.970,132,13,22,,
T,2022-10-25 19:38:00,-22.47027082,-68.89782796,3.22,2329.822,,16.240,133,13,21,,
T,2022-10-25 19:38:01,-22.47037279,-68.89771760,3.22,2330.939,,15.760,133,13,21,,
T,2022-10-25 19:38:02,-22.47046612,-68.89759626,3.22,2331.509,,16.090,132,13,21,,
T,2022-10-25 19:38:03,-22.47056906,-68.89747092,3.22,2332.974,,16.910,132,13,21,,
T,2022-10-25 19:38:04,-22.47066863,-68.89734764,3.22,2334.544,,17.710,132,14,22,,
T,2022-10-25 19:38:05,-22.47077392,-68.89721903,3.22,2335.948,,18.410,132,14,21,,
T,2022-10-25 19:38:06,-22.47088982,-68.89708037,3.22,2338.000,,18.840,132,15,21,,
T,2022-10-25 19:38:07,-22.47100678,-68.89694799,3.22,2338.599,,19.180,132,13,20,,
T,2022-10-25 19:38:08,-22.47113072,-68.89680625,3.22,2340.006,,19.810,132,13,20,,
T,2022-10-25 19:38:09,-22.47125789,-68.89666258,3.22,2340.635,,20.250,133,14,20,,
T,2022-10-25 19:38:10,-22.47138541,-68.89651399,3.22,2341.447,,20.580,133,13,18,,
T,2022-10-25 19:38:11,-22.47151430,-68.89636636,3.22,2342.968,,20.410,132,12,17,,
T,2022-10-25 19:38:12,-22.47163019,-68.89622338,3.22,2342.701,,19.860,132,14,19,,
T,2022-10-25 19:38:13,-22.47175406,-68.89607971,3.22,2344.359,,19.710,132,13,18,,
T,2022-10-25 19:38:14,-22.47187493,-68.89593178,3.22,2345.790,,20.060,132,14,19,,
T,2022-10-25 19:38:15,-22.47199266,-68.89578870,3.22,2346.240,,20.250,131,14,19,,
T,2022-10-25 19:38:16,-22.47211912,-68.89563347,3.22,2346.945,,21.190,132,15,20,,
T,2022-10-25 19:38:17,-22.47225008,-68.89548229,3.22,2347.095,,21.600,132,14,19,,
T,2022-10-25 19:38:18,-22.47238232,-68.89532262,3.22,2347.590,,22.270,132,15,20,,
T,2022-10-25 19:38:19,-22.47250553,-68.89517878,3.22,2347.658,,21.990,133,12,16,,
T,2022-10-25 19:38:20,-22.47264211,-68.89502118,3.22,2348.028,,21.700,132,12,17,,
T,2022-10-25 19:38:21,-22.47276726,-68.89486555,3.22,2349.067,,21.950,132,14,20,,
T,2022-10-25 19:38:22,-22.47290016,-68.89470271,3.22,2349.918,,22.230,132,12,18,,
T,2022-10-25 19:38:23,-22.47303836,-68.89454168,3.22,2350.416,,22.280,132,11,15,,
T,2022-10-25 19:38:24,-22.47317471,-68.89437681,3.22,2350.186,,22.450,133,15,20,,
T,2022-10-25 19:38:25,-22.47331089,-68.89421169,3.22,2351.411,,22.410,132,12,19,,
T,2022-10-25 19:38:26,-22.47345533,-68.89405348,3.22,2352.436,,22.630,133,11,18,,
T,2022-10-25 19:38:27,-22.47358481,-68.89389202,3.22,2352.902,,22.410,133,13,20,,
T,2022-10-25 19:38:28,-22.47371287,-68.89374501,4.29,2353.732,,22.000,133,12,19,,
T,2022-10-25 19:38:29,-22.47384913,-68.89358805,4.29,2354.753,,21.870,132,12,19,,
T,2022-10-25 19:38:30,-22.47398031,-68.89342376,4.29,2355.205,,21.720,132,12,18,,
T,2022-10-25 19:38:31,-22.47410257,-68.89327426,4.29,2355.766,,21.210,131,13,18,,
T,2022-10-25 19:38:32,-22.47423619,-68.89312005,4.29,2356.037,,21.000,130,12,18,,
T,2022-10-25 19:38:33,-22.47433841,-68.89296706,4.29,2356.162,,20.790,128,15,20,,
T,2022-10-25 19:38:34,-22.47446454,-68.89279970,4.29,2358.488,,21.260,129,13,18,,
T,2022-10-25 19:38:35,-22.47457322,-68.89263514,4.29,2358.806,,21.320,128,15,20,,
T,2022-10-25 19:38:36,-22.47469405,-68.89246930,4.29,2359.142,,21.600,128,13,16,,
T,2022-10-25 19:38:37,-22.47481654,-68.89230195,4.29,2360.132,,21.830,128,13,18,,
T,2022-10-25 19:38:38,-22.47494313,-68.89212835,4.29,2360.718,,21.810,127,13,18,,
T,2022-10-25 19:38:39,-22.47506753,-68.89195797,3.22,2361.904,,21.710,128,13,18,,
T,2022-10-25 19:38:40,-22.47518639,-68.89178688,3.22,2362.110,,21.830,126,14,20,,
T,2022-10-25 19:38:41,-22.47531882,-68.89160393,3.22,2362.939,,22.230,125,12,16,,
T,2022-10-25 19:38:42,-22.47543885,-68.89142895,3.22,2362.666,,22.560,124,12,17,,
T,2022-10-25 19:38:43,-22.47556386,-68.89123951,3.22,2363.206,,22.870,124,14,19,,
T,2022-10-25 19:38:44,-22.47567506,-68.89105322,3.22,2363.150,,22.740,124,11,17,,
T,2022-10-25 19:38:45,-22.47579149,-68.89086850,3.22,2363.722,,22.450,124,14,20,,
T,2022-10-25 19:38:46,-22.47590579,-68.89069034,3.22,2363.792,,22.240,123,14,20,,
T,2022-10-25 19:38:47,-22.47601819,-68.89050875,3.22,2364.168,,22.090,123,13,18,,
T,2022-10-25 19:38:48,-22.47612568,-68.89033767,3.22,2364.282,,22.130,123,13,18,,
T,2022-10-25 19:38:49,-22.47623198,-68.89015662,3.22,2365.054,,22.040,124,13,19,,
T,2022-10-25 19:38:50,-22.47633926,-68.88997708,4.29,2365.423,,21.670,124,13,20,,
T,2022-10-25 19:38:51,-22.47645512,-68.88980534,4.29,2365.897,,21.590,124,13,20,,
T,2022-10-25 19:38:52,-22.47656692,-68.88962531,4.29,2367.106,,21.530,124,11,18,,
T,2022-10-25 19:38:53,-22.47666982,-68.88945348,4.29,2367.741,,21.140,124,13,20,,
T,2022-10-25 19:38:54,-22.47678226,-68.88927513,3.22,2368.998,,20.890,123,13,19,,
T,2022-10-25 19:38:55,-22.47688195,-68.88911245,3.22,2369.021,,20.820,124,13,20,,
T,2022-10-25 19:38:56,-22.47699115,-68.88894621,3.22,2369.571,,20.900,124,11,17,,
T,2022-10-25 19:38:57,-22.47709632,-68.88877904,3.22,2370.341,,20.790,124,14,19,,
T,2022-10-25 19:38:58,-22.47720192,-68.88860999,3.22,2370.576,,20.860,124,14,19,,
T,2022-10-25 19:38:59,-22.47730998,-68.88843841,3.22,2371.368,,21.120,124,14,18,,
T,2022-10-25 19:39:00,-22.47742049,-68.88826012,3.22,2371.726,,21.530,124,14,19,,
T,2022-10-25 19:39:01,-22.47751597,-68.88808604,3.22,2371.604,,21.740,124,15,20,,
T,2022-10-25 19:39:02,-22.47762437,-68.88790981,3.22,2371.963,,21.760,124,15,20,,
T,2022-10-25 19:39:03,-22.47773400,-68.88772945,3.22,2372.546,,21.620,123,15,20,,
T,2022-10-25 19:39:04,-22.47782331,-68.88756093,3.22,2371.757,,21.320,123,14,20,,
T,2022-10-25 19:39:05,-22.47793062,-68.88738390,3.22,2372.506,,21.240,124,13,19,,
T,2022-10-25 19:39:06,-22.47804262,-68.88721162,3.22,2372.675,,21.110,124,13,17,,
T,2022-10-25 19:39:07,-22.47814736,-68.88703746,3.22,2373.327,,20.890,124,12,18,,
T,2022-10-25 19:39:08,-22.47825008,-68.88687169,3.22,2373.026,,20.660,124,14,20,,
T,2022-10-25 19:39:09,-22.47834240,-68.88670691,3.22,2373.244,,20.610,124,12,18,,
T,2022-10-25 19:39:10,-22.47845041,-68.88653435,3.22,2373.722,,20.760,124,14,20,,
T,2022-10-25 19:39:11,-22.47856266,-68.88636261,3.22,2374.240,,20.880,124,14,20,,
T,2022-10-25 19:39:12,-22.47867508,-68.88619409,3.22,2374.658,,21.040,124,12,17,,
T,2022-10-25 19:39:13,-22.47878427,-68.88601757,3.22,2375.735,,21.320,124,14,20,,
T,2022-10-25 19:39:14,-22.47888706,-68.88584869,3.22,2376.095,,21.390,124,13,18,,
T,2022-10-25 19:39:15,-22.47899701,-68.88566947,3.22,2375.551,,21.330,124,11,17,,
T,2022-10-25 19:39:16,-22.47911078,-68.88550690,3.22,2374.767,,21.140,124,13,19,,
T,2022-10-25 19:39:17,-22.47921818,-68.88533202,3.22,2375.225,,20.880,124,14,20,,
T,2022-10-25 19:39:18,-22.47932065,-68.88516076,3.22,2376.347,,20.920,124,11,17,,
T,2022-10-25 19:39:19,-22.47941890,-68.88498865,4.29,2376.821,,20.990,124,12,18,,
T,2022-10-25 19:39:20,-22.47953537,-68.88481426,4.29,2377.309,,21.350,124,12,19,,
T,2022-10-25 19:39:21,-22.47964793,-68.88464883,4.29,2377.609,,21.740,124,13,20,,
T,2022-10-25 19:39:22,-22.47976538,-68.88447156,4.29,2377.634,,22.290,124,11,17,,
T,2022-10-25 19:39:23,-22.47987593,-68.88429838,4.29,2378.273,,22.740,124,14,19,,
T,2022-10-25 19:39:24,-22.48000580,-68.88410590,3.22,2378.778,,23.540,124,14,20,,
T,2022-10-25 19:39:25,-22.48012807,-68.88390759,3.22,2379.655,,23.900,124,13,19,,
T,2022-10-25 19:39:26,-22.48023935,-68.88371405,3.22,2380.373,,24.030,123,12,18,,
T,2022-10-25 19:39:27,-22.48036634,-68.88351246,3.22,2381.527,,24.330,124,14,20,,
T,2022-10-25 19:39:28,-22.48048787,-68.88331560,4.29,2381.744,,24.320,124,14,20,,
T,2022-10-25 19:39:29,-22.48060768,-68.88310927,3.22,2382.567,,24.460,123,13,20,,
T,2022-10-25 19:39:30,-22.48073022,-68.88291588,3.22,2382.983,,24.520,124,12,18,,
T,2022-10-25 19:39:31,-22.48085605,-68.88271763,3.22,2383.789,,24.660,124,13,20,,
T,2022-10-25 19:39:32,-22.48098785,-68.88251421,3.22,2384.781,,24.800,124,13,20,,
T,2022-10-25 19:39:33,-22.48111570,-68.88231132,3.22,2384.827,,24.900,124,13,19,,
T,2022-10-25 19:39:34,-22.48124073,-68.88210991,3.22,2385.083,,24.900,125,12,19,,
T,2022-10-25 19:39:35,-22.48136577,-68.88190990,3.22,2384.893,,24.990,126,14,19,,
T,2022-10-25 19:39:36,-22.48149608,-68.88171137,3.22,2385.195,,25.040,127,11,18,,
T,2022-10-25 19:39:37,-22.48164312,-68.88151857,3.22,2384.864,,25.350,129,13,20,,
T,2022-10-25 19:39:38,-22.48178041,-68.88132608,3.22,2384.613,,25.330,130,11,18,,
T,2022-10-25 19:39:39,-22.48193495,-68.88113814,3.22,2384.729,,25.320,131,14,20,,
T,2022-10-25 19:39:40,-22.48208034,-68.88096047,3.22,2384.407,,25.220,133,11,18,,
T,2022-10-25 19:39:41,-22.48223371,-68.88078339,3.22,2384.913,,25.260,134,13,19,,
T,2022-10-25 19:39:42,-22.48239487,-68.88060373,3.22,2385.263,,25.610,134,12,19,,
T,2022-10-25 19:39:43,-22.48255787,-68.88042263,3.22,2385.844,,26.020,135,13,20,,
T,2022-10-25 19:39:44,-22.48272695,-68.88024329,3.22,2386.014,,26.440,135,13,20,,
T,2022-10-25 19:39:45,-22.48289591,-68.88005907,3.22,2385.655,,26.610,135,12,19,,
T,2022-10-25 19:39:46,-22.48306502,-68.87987180,3.22,2387.064,,26.730,135,10,17,,
T,2022-10-25 19:39:47,-22.48323136,-68.87968579,3.22,2387.197,,26.790,135,12,19,,
T,2022-10-25 19:39:48,-22.48340105,-68.87949918,3.22,2387.524,,26.950,135,11,18,,
T,2022-10-25 19:39:49,-22.48356654,-68.87931234,3.22,2387.471,,26.760,135,13,20,,
T,2022-10-25 19:39:50,-22.48373738,-68.87913034,3.22,2387.528,,26.870,135,12,19,,
T,2022-10-25 19:39:51,-22.48391504,-68.87893962,3.22,2387.571,,26.940,135,12,19,,
T,2022-10-25 19:39:52,-22.48408503,-68.87876501,3.22,2387.278,,26.490,135,12,16,,
T,2022-10-25 19:39:53,-22.48424829,-68.87857927,3.22,2388.272,,26.320,135,14,19,,
T,2022-10-25 19:39:54,-22.48441727,-68.87840024,3.22,2387.925,,26.150,135,14,19,,
T,2022-10-25 19:39:55,-22.48458557,-68.87822501,3.22,2389.298,,26.130,135,13,17,,
T,2022-10-25 19:39:56,-22.48475563,-68.87804267,3.22,2389.564,,26.100,135,14,20,,
T,2022-10-25 19:39:57,-22.48491947,-68.87785922,3.22,2389.000,,26.140,135,14,20,,
T,2022-10-25 19:39:58,-22.48508233,-68.87768663,3.22,2388.049,,26.360,135,13,18,,
T,2022-10-25 19:39:59,-22.48524927,-68.87750383,3.22,2389.224,,26.360,135,14,20,,
T,2022-10-25 19:40:00,-22.48541689,-68.87732074,3.22,2389.239,,26.200,135,11,16,,
T,2022-10-25 19:40:01,-22.48557609,-68.87713938,3.22,2388.971,,25.820,134,14,20,,
T,2022-10-25 19:40:02,-22.48574624,-68.87696178,3.22,2389.333,,25.740,135,13,19,,
T,2022-10-25 19:40:03,-22.48590962,-68.87678391,3.22,2389.535,,25.740,135,13,19,,
T,2022-10-25 19:40:04,-22.48604810,-68.87662206,3.22,2387.662,,25.340,134,10,30,,
T,2022-10-25 19:40:05,-22.48621272,-68.87644456,3.22,2388.112,,25.470,135,17,37,,
T,2022-10-25 19:40:06,-22.48637541,-68.87627761,3.22,2387.908,,25.270,135,17,37,,
T,2022-10-25 19:40:07,-22.48653988,-68.87610259,3.22,2388.027,,25.390,135,18,37,,
T,2022-10-25 19:40:08,-22.48670711,-68.87592758,3.22,2388.809,,25.660,135,18,37,,
T,2022-10-25 19:40:09,-22.48687484,-68.87574914,3.22,2389.283,,25.890,135,18,37,,
T,2022-10-25 19:40:10,-22.48703771,-68.87557032,3.22,2389.790,,25.880,135,18,37,,
T,2022-10-25 19:40:11,-22.48720051,-68.87538696,3.22,2390.472,,25.920,134,18,37,,
T,2022-10-25 19:40:12,-22.48736600,-68.87520573,3.22,2391.168,,25.990,135,18,37,,
T,2022-10-25 19:40:13,-22.48753293,-68.87502616,3.22,2391.402,,25.870,135,18,38,,
T,2022-10-25 19:40:14,-22.48769869,-68.87484818,3.22,2391.739,,25.620,135,18,38,,
T,2022-10-25 19:40:15,-22.48786155,-68.87467239,3.22,2391.850,,25.560,135,18,38,,
T,2022-10-25 19:40:16,-22.48802580,-68.87449373,3.22,2391.802,,25.560,135,15,38,,
T,2022-10-25 19:40:17,-22.48818927,-68.87431638,3.22,2392.012,,25.550,135,16,38,,
T,2022-10-25 19:40:18,-22.48835257,-68.87413885,3.22,2392.623,,25.610,135,16,38,,
T,2022-10-25 19:40:19,-22.48851743,-68.87396235,3.22,2392.963,,25.700,135,16,38,,
T,2022-10-25 19:40:20,-22.48868715,-68.87378362,3.22,2392.919,,25.630,135,16,38,,
T,2022-10-25 19:40:21,-22.48884614,-68.87361007,3.22,2393.185,,25.290,135,16,38,,
T,2022-10-25 19:40:22,-22.48900383,-68.87344006,3.22,2393.417,,24.880,135,16,38,,
T,2022-10-25 19:40:23,-22.48916157,-68.87327112,3.22,2393.762,,24.610,135,16,38,,
T,2022-10-25 19:40:24,-22.48931728,-68.87309849,3.22,2394.118,,24.400,134,16,38,,
T,2022-10-25 19:40:25,-22.48946894,-68.87292948,3.22,2394.622,,24.300,135,16,38,,
T,2022-10-25 19:40:26,-22.48962564,-68.87275930,3.22,2395.138,,24.280,135,16,38,,
T,2022-10-25 19:40:27,-22.48977986,-68.87258812,3.22,2395.485,,24.130,135,16,38,,
T,2022-10-25 19:40:28,-22.48993353,-68.87241724,3.22,2395.818,,24.140,134,16,38,,
T,2022-10-25 19:40:29,-22.49008754,-68.87224931,3.22,2396.314,,24.320,134,16,38,,
T,2022-10-25 19:40:30,-22.49023820,-68.87208440,3.22,2396.229,,24.380,134,16,38,,
T,2022-10-25 19:40:31,-22.49038744,-68.87191130,3.22,2396.690,,24.430,133,16,38,,
T,2022-10-25 19:40:32,-22.49053488,-68.87174120,3.22,2396.667,,24.020,133,16,38,,
T,2022-10-25 19:40:33,-22.49067972,-68.87157371,3.22,2396.935,,23.520,133,16,38,,
T,2022-10-25 19:40:34,-22.49082805,-68.87140294,3.22,2397.779,,23.730,133,16,38,,
T,2022-10-25 19:40:35,-22.49097150,-68.87123439,3.22,2398.364,,23.470,132,16,38,,
T,2022-10-25 19:40:36,-22.49111336,-68.87106487,3.22,2399.153,,23.270,132,16,38,,
T,2022-10-25 19:40:37,-22.49125200,-68.87090252,3.22,2399.489,,22.950,133,16,38,,
T,2022-10-25 19:40:38,-22.49139238,-68.87073530,3.22,2399.890,,23.090,133,15,38,,
T,2022-10-25 19:40:39,-22.49153323,-68.87057086,3.22,2400.028,,23.090,132,15,38,,
T,2022-10-25 19:40:40,-22.49167368,-68.87040018,3.22,2400.972,,23.400,132,15,38,,
T,2022-10-25 19:40:41,-22.49181413,-68.87022956,3.22,2401.738,,23.390,133,15,38,,
T,2022-10-25 19:40:42,-22.49195363,-68.87006018,3.22,2401.809,,23.400,133,15,38,,
T,2022-10-25 19:40:43,-22.49209542,-68.86989304,3.22,2401.673,,23.260,132,15,38,,
T,2022-10-25 19:40:44,-22.49224270,-68.86972897,3.22,2401.750,,23.230,133,15,39,,
T,2022-10-25 19:40:45,-22.49238682,-68.86956308,3.22,2402.701,,23.210,133,15,39,,
T,2022-10-25 19:40:46,-22.49252997,-68.86939509,3.22,2403.395,,23.320,132,16,39,,
T,2022-10-25 19:40:47,-22.49267245,-68.86922678,3.22,2403.994,,23.360,132,16,39,,
T,2022-10-25 19:40:48,-22.49281574,-68.86905531,3.22,2404.571,,23.560,132,16,39,,
T,2022-10-25 19:40:49,-22.49295315,-68.86889065,3.22,2405.045,,23.450,132,17,39,,
T,2022-10-25 19:40:50,-22.49309784,-68.86872140,3.22,2405.774,,23.470,132,17,39,,
T,2022-10-25 19:40:51,-22.49324076,-68.86855282,3.22,2406.216,,23.430,133,17,39,,
T,2022-10-25 19:40:52,-22.49338271,-68.86838501,3.22,2406.700,,23.350,133,17,39,,
T,2022-10-25 19:40:53,-22.49352444,-68.86821791,3.22,2407.172,,23.200,133,17,39,,
T,2022-10-25 19:40:54,-22.49366446,-68.86805602,3.22,2407.287,,22.790,133,17,39,,
T,2022-10-25 19:40:55,-22.49380579,-68.86789117,3.22,2407.783,,22.980,133,17,39,,
T,2022-10-25 19:40:56,-22.49394705,-68.86772426,3.22,2408.389,,23.100,133,17,39,,
T,2022-10-25 19:40:57,-22.49408674,-68.86755852,3.22,2408.678,,23.090,132,17,39,,
T,2022-10-25 19:40:58,-22.49423149,-68.86738997,3.22,2408.832,,23.510,133,17,39,,
T,2022-10-25 19:40:59,-22.49435823,-68.86722666,3.22,2406.976,,23.820,132,17,39,,
T,2022-10-25 19:41:00,-22.49450051,-68.86705833,3.22,2407.560,,23.960,132,17,39,,
T,2022-10-25 19:41:01,-22.49464805,-68.86689398,3.22,2407.304,,24.210,132,17,39,,
T,2022-10-25 19:41:02,-22.49479183,-68.86671900,3.22,2407.054,,24.440,130,17,39,,
T,2022-10-25 19:41:03,-22.49493722,-68.86653671,3.22,2407.344,,24.540,129,11,18,,
T,2022-10-25 19:41:04,-22.49507358,-68.86635143,3.22,2407.813,,24.590,128,11,18,,
T,2022-10-25 19:41:05,-22.49520176,-68.86614847,3.22,2409.109,,24.900,126,13,21,,
T,2022-10-25 19:41:06,-22.49533512,-68.86594368,3.22,2408.916,,25.090,126,12,20,,
T,2022-10-25 19:41:07,-22.49545171,-68.86575871,3.22,2407.077,,25.060,127,12,21,,
T,2022-10-25 19:41:08,-22.49559596,-68.86557036,3.22,2406.636,,25.110,127,11,20,,
T,2022-10-25 19:41:09,-22.49572733,-68.86537683,3.22,2406.001,,25.250,127,11,19,,
T,2022-10-25 19:41:10,-22.49586897,-68.86518806,3.22,2405.933,,25.320,126,13,20,,
T,2022-10-25 19:41:11,-22.49599640,-68.86499360,3.22,2404.375,,25.160,127,12,19,,
