type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-29 16:10:00,-23.61235142,-66.72225226,3.22,3947.906,,27.670,80,17,26,20221029-131000,GPS Logger: 20221029-131000 - A SAC
T,2022-10-29 16:10:01,-23.61229873,-66.72200053,3.22,3949.609,,27.410,78,17,26,,
T,2022-10-29 16:10:02,-23.61222666,-66.72172993,3.22,3950.757,,27.480,76,17,26,,
T,2022-10-29 16:10:03,-23.61216262,-66.72147172,3.22,3949.856,,27.630,75,17,27,,
T,2022-10-29 16:10:04,-23.61209497,-66.72121893,3.22,3949.885,,27.360,74,17,27,,
T,2022-10-29 16:10:05,-23.61201523,-66.72096088,3.22,3949.244,,27.720,72,17,27,,
T,2022-10-29 16:10:06,-23.61192606,-66.72069527,3.22,3948.955,,28.530,70,17,27,,
T,2022-10-29 16:10:07,-23.61182396,-66.72044630,3.22,3949.638,,27.750,68,17,27,,
T,2022-10-29 16:10:08,-23.61173130,-66.72019404,3.22,3949.462,,27.620,68,16,27,,
T,2022-10-29 16:10:09,-23.61164128,-66.71994425,3.22,3949.227,,27.570,69,16,27,,
T,2022-10-29 16:10:10,-23.61154602,-66.71968862,3.22,3948.970,,27.870,68,16,27,,
T,2022-10-29 16:10:11,-23.61144736,-66.71942982,3.22,3950.191,,27.860,69,16,27,,
T,2022-10-29 16:10:12,-23.61136134,-66.71918118,3.22,3950.119,,27.790,69,16,27,,
T,2022-10-29 16:10:13,-23.61127452,-66.71893584,3.22,3950.134,,27.650,68,16,27,,
T,2022-10-29 16:10:14,-23.61118406,-66.71868731,3.22,3950.072,,27.590,69,16,27,,
T,2022-10-29 16:10:15,-23.61109008,-66.71843503,3.22,3950.080,,27.610,68,16,27,,
T,2022-10-29 16:10:16,-23.61099667,-66.71818061,3.22,3949.907,,27.660,68,16,27,,
T,2022-10-29 16:10:17,-23.61090785,-66.71793211,3.22,3949.484,,27.510,69,16,27,,
T,2022-10-29 16:10:18,-23.61081409,-66.71768202,3.22,3949.411,,27.660,68,15,27,,
T,2022-10-29 16:10:19,-23.61072500,-66.71743150,3.22,3949.207,,27.660,68,15,27,,
T,2022-10-29 16:10:20,-23.61063211,-66.71717731,3.22,3949.120,,27.760,69,15,27,,
T,2022-10-29 16:10:21,-23.61054191,-66.71693230,3.22,3949.572,,27.770,69,16,27,,
T,2022-10-29 16:10:22,-23.61045498,-66.71668520,3.22,3949.688,,27.590,69,16,18,,
T,2022-10-29 16:10:23,-23.61036510,-66.71644520,3.22,3950.432,,27.780,69,16,19,,
T,2022-10-29 16:10:24,-23.61027585,-66.71619787,3.22,3950.771,,27.770,68,17,20,,
T,2022-10-29 16:10:25,-23.61018017,-66.71594545,3.22,3950.342,,27.820,68,17,27,,
T,2022-10-29 16:10:26,-23.61009380,-66.71568736,3.22,3949.618,,27.850,68,19,27,,
T,2022-10-29 16:10:27,-23.60999631,-66.71543068,3.22,3949.754,,27.830,68,19,27,,
T,2022-10-29 16:10:28,-23.60990651,-66.71517874,3.22,3949.657,,27.660,68,19,27,,
T,2022-10-29 16:10:29,-23.60981421,-66.71492406,3.22,3950.048,,27.770,68,19,27,,
T,2022-10-29 16:10:30,-23.60972321,-66.71467069,3.22,3950.560,,27.660,69,19,27,,
T,2022-10-29 16:10:31,-23.60963127,-66.71441577,3.22,3950.339,,27.990,68,19,27,,
T,2022-10-29 16:10:32,-23.60953916,-66.71416872,3.22,3950.162,,27.590,69,19,27,,
T,2022-10-29 16:10:33,-23.60944781,-66.71391754,3.22,3950.181,,27.560,69,19,27,,
T,2022-10-29 16:10:34,-23.60935976,-66.71366840,3.22,3950.328,,27.330,69,18,27,,
T,2022-10-29 16:10:35,-23.60926864,-66.71342542,3.22,3949.939,,27.110,68,18,27,,
T,2022-10-29 16:10:36,-23.60916323,-66.71318302,3.22,3950.408,,27.530,66,18,27,,
T,2022-10-29 16:10:37,-23.60905279,-66.71292965,3.22,3950.499,,27.750,64,18,26,,
T,2022-10-29 16:10:38,-23.60893122,-66.71269551,3.22,3950.652,,27.970,62,17,26,,
T,2022-10-29 16:10:39,-23.60880569,-66.71245091,4.29,3950.237,,27.920,61,17,26,,
T,2022-10-29 16:10:40,-23.60868421,-66.71221688,5.36,3950.384,,27.410,60,16,26,,
T,2022-10-29 16:10:41,-23.60855278,-66.71199445,6.43,3950.586,,26.890,57,15,26,,
T,2022-10-29 16:10:42,-23.60839549,-66.71176392,5.36,3950.670,,27.830,55,15,26,,
T,2022-10-29 16:10:43,-23.60824040,-66.71155227,5.36,3950.946,,27.890,53,15,26,,
T,2022-10-29 16:10:44,-23.60807107,-66.71134224,5.36,3951.337,,28.030,51,15,26,,
T,2022-10-29 16:10:45,-23.60790568,-66.71114170,5.36,3951.972,,27.150,48,15,26,,
T,2022-10-29 16:10:46,-23.60773772,-66.71094166,6.43,3951.769,,27.230,48,15,26,,
T,2022-10-29 16:10:47,-23.60754226,-66.71074909,6.43,3951.755,,27.630,44,16,26,,
T,2022-10-29 16:10:48,-23.60734081,-66.71055838,6.43,3951.272,,27.610,43,16,26,,
T,2022-10-29 16:10:49,-23.60715114,-66.71037690,6.43,3950.880,,27.540,42,14,26,,
T,2022-10-29 16:10:50,-23.60695378,-66.71021111,6.43,3950.851,,28.020,39,14,26,,
T,2022-10-29 16:10:51,-23.60675417,-66.71004929,6.43,3951.160,,27.410,37,14,26,,
T,2022-10-29 16:10:52,-23.60653911,-66.70988836,6.43,3950.789,,27.570,34,14,26,,
T,2022-10-29 16:10:53,-23.60633702,-66.70973964,6.43,3950.240,,27.510,33,14,26,,
T,2022-10-29 16:10:54,-23.60609811,-66.70959817,5.36,3951.583,,28.090,30,14,26,,
T,2022-10-29 16:10:55,-23.60589022,-66.70947546,5.36,3951.882,,27.890,30,13,26,,
T,2022-10-29 16:10:56,-23.60568749,-66.70933788,4.29,3951.226,,27.820,29,13,26,,
T,2022-10-29 16:10:57,-23.60547155,-66.70922626,4.29,3952.131,,27.830,28,13,26,,
T,2022-10-29 16:10:58,-23.60524260,-66.70910473,4.29,3952.002,,27.860,28,13,26,,
T,2022-10-29 16:10:59,-23.60502037,-66.70898924,4.29,3953.159,,27.720,28,13,26,,
T,2022-10-29 16:11:00,-23.60480577,-66.70886104,3.22,3953.715,,27.470,29,12,26,,
T,2022-10-29 16:11:01,-23.60459035,-66.70872804,3.22,3952.869,,27.480,28,13,26,,
T,2022-10-29 16:11:02,-23.60437508,-66.70860130,3.22,3952.785,,27.640,29,13,26,,
T,2022-10-29 16:11:03,-23.60415327,-66.70847235,3.22,3952.950,,27.550,28,13,26,,
T,2022-10-29 16:11:04,-23.60393140,-66.70834808,3.22,3952.045,,27.560,28,13,26,,
T,2022-10-29 16:11:05,-23.60371010,-66.70821939,3.22,3952.033,,27.760,28,13,24,,
T,2022-10-29 16:11:06,-23.60348703,-66.70809090,3.22,3952.168,,27.710,28,14,26,,
T,2022-10-29 16:11:07,-23.60326655,-66.70796456,3.22,3952.292,,27.520,29,13,26,,
T,2022-10-29 16:11:08,-23.60304779,-66.70783900,3.22,3952.267,,27.840,28,13,26,,
T,2022-10-29 16:11:09,-23.60282851,-66.70771476,3.22,3951.594,,27.900,28,14,26,,
T,2022-10-29 16:11:10,-23.60261083,-66.70758588,3.22,3951.511,,27.680,29,14,26,,
T,2022-10-29 16:11:11,-23.60239561,-66.70745982,3.22,3951.566,,27.800,28,14,26,,
T,2022-10-29 16:11:12,-23.60216975,-66.70733598,3.22,3951.287,,27.850,29,14,26,,
T,2022-10-29 16:11:13,-23.60195251,-66.70720260,3.22,3951.169,,27.740,29,14,26,,
T,2022-10-29 16:11:14,-23.60173169,-66.70707906,3.22,3951.010,,27.820,28,14,26,,
T,2022-10-29 16:11:15,-23.60151024,-66.70694990,3.22,3950.943,,27.800,28,13,26,,
T,2022-10-29 16:11:16,-23.60128865,-66.70682454,3.22,3951.697,,27.800,28,13,26,,
T,2022-10-29 16:11:17,-23.60107016,-66.70669261,3.22,3951.252,,27.730,28,13,26,,
T,2022-10-29 16:11:18,-23.60085618,-66.70656379,3.22,3950.877,,27.430,29,13,26,,
T,2022-10-29 16:11:19,-23.60062920,-66.70643422,3.22,3951.025,,27.660,28,13,26,,
T,2022-10-29 16:11:20,-23.60040672,-66.70630522,3.22,3950.496,,27.490,29,13,26,,
T,2022-10-29 16:11:21,-23.60018575,-66.70617398,3.22,3951.121,,27.780,28,13,26,,
T,2022-10-29 16:11:22,-23.59996653,-66.70604698,3.22,3951.559,,27.680,29,12,26,,
T,2022-10-29 16:11:23,-23.59975023,-66.70592203,3.22,3951.734,,27.630,28,12,26,,
T,2022-10-29 16:11:24,-23.59953064,-66.70579391,4.29,3951.704,,27.620,28,13,26,,
T,2022-10-29 16:11:25,-23.59931177,-66.70567069,3.22,3951.443,,27.750,28,12,18,,
T,2022-10-29 16:11:26,-23.59908311,-66.70552704,3.22,3950.550,,27.790,28,12,19,,
T,2022-10-29 16:11:27,-23.59886095,-66.70540093,4.29,3951.048,,27.730,28,9,16,,
T,2022-10-29 16:11:28,-23.59864045,-66.70527253,4.29,3951.009,,27.730,28,9,16,,
T,2022-10-29 16:11:29,-23.59842077,-66.70512889,4.29,3951.955,,27.600,29,11,19,,
T,2022-10-29 16:11:30,-23.59820276,-66.70499815,4.29,3951.847,,27.600,29,11,19,,
T,2022-10-29 16:11:31,-23.59801182,-66.70488202,4.29,3951.867,,26.990,29,9,16,,
T,2022-10-29 16:11:32,-23.59781209,-66.70474933,5.36,3952.667,,26.590,31,12,18,,
T,2022-10-29 16:11:33,-23.59761439,-66.70460723,5.36,3952.963,,26.300,33,11,26,,
T,2022-10-29 16:11:34,-23.59743042,-66.70446289,4.29,3952.887,,25.990,33,11,26,,
T,2022-10-29 16:11:35,-23.59724143,-66.70431418,4.29,3952.401,,25.510,36,11,26,,
T,2022-10-29 16:11:36,-23.59706983,-66.70416003,4.29,3952.955,,25.250,38,12,26,,
T,2022-10-29 16:11:37,-23.59689952,-66.70400437,4.29,3952.455,,24.670,39,12,26,,
T,2022-10-29 16:11:38,-23.59673050,-66.70385961,4.29,3952.623,,23.770,39,12,26,,
T,2022-10-29 16:11:39,-23.59660065,-66.70371087,4.29,3952.529,,21.700,43,12,26,,
T,2022-10-29 16:11:40,-23.59646229,-66.70357331,4.29,3951.952,,20.780,43,13,26,,
T,2022-10-29 16:11:41,-23.59633865,-66.70343744,4.29,3952.182,,20.160,44,13,26,,
T,2022-10-29 16:11:42,-23.59623938,-66.70329941,4.29,3952.153,,18.240,48,13,26,,
T,2022-10-29 16:11:43,-23.59613360,-66.70317454,4.29,3951.684,,17.390,49,13,26,,
T,2022-10-29 16:11:44,-23.59603658,-66.70304968,4.29,3950.753,,17.060,49,13,26,,
T,2022-10-29 16:11:45,-23.59593316,-66.70292478,4.29,3951.121,,16.880,49,13,26,,
T,2022-10-29 16:11:46,-23.59583645,-66.70279880,4.29,3951.525,,16.840,49,14,26,,
T,2022-10-29 16:11:47,-23.59574226,-66.70266557,4.29,3951.988,,17.150,50,14,26,,
T,2022-10-29 16:11:48,-23.59564999,-66.70253639,5.36,3952.632,,17.230,53,14,26,,
T,2022-10-29 16:11:49,-23.59554343,-66.70238182,4.29,3952.587,,18.550,55,14,26,,
T,2022-10-29 16:11:50,-23.59543652,-66.70221127,5.36,3951.796,,19.240,56,14,26,,
T,2022-10-29 16:11:51,-23.59533935,-66.70203396,4.29,3952.870,,20.090,59,14,26,,
T,2022-10-29 16:11:52,-23.59524221,-66.70184939,4.29,3952.530,,20.830,61,14,26,,
T,2022-10-29 16:11:53,-23.59514178,-66.70165624,4.29,3952.418,,21.610,63,14,26,,
T,2022-10-29 16:11:54,-23.59507933,-66.70146272,4.29,3952.216,,21.810,65,14,26,,
T,2022-10-29 16:11:55,-23.59500549,-66.70127531,3.22,3951.821,,21.650,66,15,26,,
T,2022-10-29 16:11:56,-23.59493681,-66.70108181,3.22,3952.596,,21.910,66,16,26,,
T,2022-10-29 16:11:57,-23.59486196,-66.70087678,3.22,3951.419,,22.530,67,16,26,,
T,2022-10-29 16:11:58,-23.59476345,-66.70067683,3.22,3950.988,,22.820,66,16,26,,
T,2022-10-29 16:11:59,-23.59467842,-66.70046718,3.22,3950.872,,23.210,67,16,26,,
T,2022-10-29 16:12:00,-23.59460201,-66.70024333,3.22,3951.351,,23.950,68,16,26,,
T,2022-10-29 16:12:01,-23.59451879,-66.70002670,4.29,3951.652,,24.540,68,16,26,,
T,2022-10-29 16:12:02,-23.59442147,-66.69980462,9.65,3950.873,,24.970,67,16,26,,
T,2022-10-29 16:12:03,-23.59432486,-66.69956925,9.65,3950.963,,25.660,67,16,26,,
T,2022-10-29 16:12:04,-23.59422981,-66.69932840,9.65,3950.459,,26.200,67,15,26,,
T,2022-10-29 16:12:05,-23.59413344,-66.69908756,9.65,3950.620,,26.250,66,14,26,,
T,2022-10-29 16:12:06,-23.59404534,-66.69884565,9.65,3949.737,,26.730,68,14,26,,
T,2022-10-29 16:12:07,-23.59395106,-66.69859519,9.65,3950.149,,27.170,68,14,26,,
T,2022-10-29 16:12:08,-23.59385934,-66.69835221,9.65,3949.409,,26.940,68,14,26,,
T,2022-10-29 16:12:09,-23.59376739,-66.69811239,10.72,3949.335,,26.810,68,14,26,,
T,2022-10-29 16:12:10,-23.59367628,-66.69785947,10.72,3949.223,,27.150,68,13,26,,
T,2022-10-29 16:12:11,-23.59356410,-66.69762519,11.79,3948.874,,27.100,67,14,26,,
T,2022-10-29 16:12:12,-23.59346831,-66.69738401,10.72,3950.977,,27.070,66,14,26,,
T,2022-10-29 16:12:13,-23.59335719,-66.69715152,10.72,3950.685,,27.080,66,13,26,,
T,2022-10-29 16:12:14,-23.59325360,-66.69691181,9.65,3950.245,,27.220,66,15,26,,
T,2022-10-29 16:12:15,-23.59316519,-66.69665372,9.65,3950.121,,27.640,67,15,26,,
T,2022-10-29 16:12:16,-23.59306450,-66.69640093,9.65,3950.279,,27.680,67,15,26,,
T,2022-10-29 16:12:17,-23.59296634,-66.69614279,9.65,3950.718,,27.730,67,14,26,,
T,2022-10-29 16:12:18,-23.59286352,-66.69589868,10.72,3950.147,,27.740,67,14,26,,
T,2022-10-29 16:12:19,-23.59274898,-66.69566488,10.72,3949.908,,27.680,66,14,26,,
T,2022-10-29 16:12:20,-23.59266773,-66.69539866,9.65,3949.065,,27.440,68,14,26,,
T,2022-10-29 16:12:21,-23.59257123,-66.69513930,9.65,3948.445,,28.040,67,15,26,,
T,2022-10-29 16:12:22,-23.59247172,-66.69488782,9.65,3950.581,,28.030,66,15,26,,
T,2022-10-29 16:12:23,-23.59236898,-66.69463659,9.65,3951.256,,28.020,67,15,26,,
T,2022-10-29 16:12:24,-23.59227032,-66.69438660,9.65,3951.684,,28.140,67,15,26,,
T,2022-10-29 16:12:25,-23.59217002,-66.69413068,9.65,3951.076,,28.100,67,15,26,,
T,2022-10-29 16:12:26,-23.59207191,-66.69388432,9.65,3951.554,,27.800,67,15,26,,
T,2022-10-29 16:12:27,-23.59198040,-66.69363022,9.65,3950.640,,27.780,68,15,26,,
T,2022-10-29 16:12:28,-23.59187817,-66.69337993,9.65,3949.589,,27.740,67,15,26,,
T,2022-10-29 16:12:29,-23.59177989,-66.69313481,9.65,3948.954,,27.350,66,15,25,,
T,2022-10-29 16:12:30,-23.59167799,-66.69288686,9.65,3948.891,,27.280,66,15,26,,
T,2022-10-29 16:12:31,-23.59158110,-66.69263302,9.65,3948.987,,27.420,67,14,26,,
T,2022-10-29 16:12:32,-23.59148738,-66.69238358,9.65,3949.640,,27.310,66,14,26,,
T,2022-10-29 16:12:33,-23.59139004,-66.69212914,9.65,3949.551,,27.490,68,14,26,,
T,2022-10-29 16:12:34,-23.59129855,-66.69187997,9.65,3949.956,,27.360,67,14,26,,
T,2022-10-29 16:12:35,-23.59120634,-66.69162395,9.65,3949.387,,27.340,67,14,26,,
T,2022-10-29 16:12:36,-23.59110691,-66.69137463,9.65,3950.087,,27.680,67,15,26,,
T,2022-10-29 16:12:37,-23.59100160,-66.69111836,9.65,3949.651,,28.000,66,15,26,,
T,2022-10-29 16:12:38,-23.59091129,-66.69086431,9.65,3949.108,,27.910,67,15,26,,
T,2022-10-29 16:12:39,-23.59081815,-66.69061180,9.65,3949.141,,27.950,68,15,26,,
T,2022-10-29 16:12:40,-23.59073952,-66.69036267,10.72,3949.144,,27.640,69,15,26,,
T,2022-10-29 16:12:41,-23.59063216,-66.69010465,10.72,3949.308,,28.140,67,14,26,,
T,2022-10-29 16:12:42,-23.59052992,-66.68984503,10.72,3949.881,,28.240,67,13,26,,
T,2022-10-29 16:12:43,-23.59042867,-66.68957948,10.72,3950.315,,28.200,67,13,26,,
T,2022-10-29 16:12:44,-23.59032802,-66.68931854,10.72,3950.251,,28.050,66,13,26,,
T,2022-10-29 16:12:45,-23.59022687,-66.68907322,10.72,3950.285,,27.630,66,13,26,,
T,2022-10-29 16:12:46,-23.59012134,-66.68882548,11.79,3950.496,,27.860,66,12,26,,
T,2022-10-29 16:12:47,-23.59003511,-66.68859052,10.72,3949.244,,27.450,67,13,25,,
T,2022-10-29 16:12:48,-23.58993102,-66.68836759,10.72,3949.421,,27.610,68,12,26,,
T,2022-10-29 16:12:49,-23.58982656,-66.68811610,10.72,3948.345,,27.520,67,13,26,,
T,2022-10-29 16:12:50,-23.58973681,-66.68786757,10.72,3948.613,,27.650,67,12,26,,
T,2022-10-29 16:12:51,-23.58965486,-66.68762471,10.72,3949.405,,27.470,68,13,26,,
T,2022-10-29 16:12:52,-23.58955947,-66.68737889,10.72,3949.593,,27.540,68,14,26,,
T,2022-10-29 16:12:53,-23.58946190,-66.68712474,10.72,3949.449,,27.680,68,14,26,,
T,2022-10-29 16:12:54,-23.58936522,-66.68688114,10.72,3949.051,,27.790,67,14,26,,
T,2022-10-29 16:12:55,-23.58926987,-66.68663322,9.65,3949.188,,27.680,68,15,26,,
T,2022-10-29 16:12:56,-23.58916968,-66.68637792,9.65,3948.682,,27.690,67,15,26,,
T,2022-10-29 16:12:57,-23.58908794,-66.68611877,9.65,3947.919,,27.690,67,15,26,,
T,2022-10-29 16:12:58,-23.58899699,-66.68585790,9.65,3948.001,,27.830,68,15,26,,
T,2022-10-29 16:12:59,-23.58890947,-66.68560106,9.65,3947.751,,27.930,68,15,26,,
T,2022-10-29 16:13:00,-23.58881067,-66.68535997,9.65,3948.239,,27.960,67,15,26,,
T,2022-10-29 16:13:01,-23.58872411,-66.68510429,9.65,3949.183,,27.690,68,14,26,,
T,2022-10-29 16:13:02,-23.58862545,-66.68485790,9.65,3949.727,,27.660,68,14,26,,
T,2022-10-29 16:13:03,-23.58851586,-66.68460620,9.65,3950.113,,27.650,67,14,26,,
T,2022-10-29 16:13:04,-23.58841874,-66.68435205,9.65,3950.656,,27.610,68,14,26,,
T,2022-10-29 16:13:05,-23.58831337,-66.68410553,9.65,3950.556,,27.750,68,14,26,,
T,2022-10-29 16:13:06,-23.58823052,-66.68385363,9.65,3950.146,,27.860,68,14,26,,
T,2022-10-29 16:13:07,-23.58813590,-66.68360689,9.65,3949.826,,27.870,68,14,26,,
T,2022-10-29 16:13:08,-23.58804397,-66.68336656,9.65,3950.449,,27.610,68,14,26,,
T,2022-10-29 16:13:09,-23.58795967,-66.68311735,9.65,3950.743,,27.500,69,14,26,,
T,2022-10-29 16:13:10,-23.58786901,-66.68286155,9.65,3951.481,,27.560,68,14,26,,
T,2022-10-29 16:13:11,-23.58779145,-66.68260541,9.65,3951.646,,27.640,70,14,26,,
T,2022-10-29 16:13:12,-23.58769260,-66.68235701,9.65,3951.728,,27.690,69,14,26,,
T,2022-10-29 16:13:13,-23.58760060,-66.68210682,9.65,3951.816,,27.450,69,15,26,,
T,2022-10-29 16:13:14,-23.58750843,-66.68185521,9.65,3951.302,,27.550,68,15,26,,
T,2022-10-29 16:13:15,-23.58740730,-66.68159431,10.72,3950.746,,27.580,69,15,26,,
T,2022-10-29 16:13:16,-23.58731484,-66.68134259,10.72,3951.091,,27.640,68,15,26,,
T,2022-10-29 16:13:17,-23.58723281,-66.68109425,10.72,3951.020,,27.630,69,15,26,,
T,2022-10-29 16:13:18,-23.58713017,-66.68085091,10.72,3950.581,,27.630,68,14,26,,
T,2022-10-29 16:13:19,-23.58704512,-66.68058457,10.72,3952.093,,27.720,69,10,26,,
T,2022-10-29 16:13:20,-23.58696510,-66.68031867,9.65,3952.501,,27.920,68,10,26,,
T,2022-10-29 16:13:21,-23.58687105,-66.68006921,9.65,3952.196,,27.720,69,10,26,,
T,2022-10-29 16:13:22,-23.58678041,-66.67982467,9.65,3952.100,,27.580,69,10,26,,
T,2022-10-29 16:13:23,-23.58669733,-66.67956267,9.65,3952.464,,27.760,69,11,26,,
T,2022-10-29 16:13:24,-23.58661388,-66.67930879,9.65,3952.868,,27.730,69,12,26,,
T,2022-10-29 16:13:25,-23.58652977,-66.67905257,9.65,3952.938,,27.780,70,11,26,,
T,2022-10-29 16:13:26,-23.58644629,-66.67879980,9.65,3953.710,,27.750,70,12,26,,
T,2022-10-29 16:13:27,-23.58636702,-66.67854010,9.65,3954.025,,27.610,71,14,26,,
T,2022-10-29 16:13:28,-23.58628520,-66.67828420,9.65,3954.319,,27.630,70,14,26,,
T,2022-10-29 16:13:29,-23.58619534,-66.67802493,9.65,3954.062,,27.990,70,18,26,,
T,2022-10-29 16:13:30,-23.58611032,-66.67776763,9.65,3955.222,,27.700,70,19,26,,
T,2022-10-29 16:13:31,-23.58601830,-66.67750727,9.65,3955.375,,28.020,70,19,26,,
T,2022-10-29 16:13:32,-23.58593013,-66.67725368,9.65,3955.459,,27.710,70,18,26,,
T,2022-10-29 16:13:33,-23.58584027,-66.67698919,9.65,3955.691,,28.340,70,17,26,,
T,2022-10-29 16:13:34,-23.58574307,-66.67674745,9.65,3954.694,,27.640,69,17,26,,
T,2022-10-29 16:13:35,-23.58565988,-66.67649523,9.65,3953.700,,27.960,70,17,26,,
T,2022-10-29 16:13:36,-23.58557619,-66.67624150,9.65,3953.402,,27.690,70,17,26,,
T,2022-10-29 16:13:37,-23.58547789,-66.67597911,9.65,3953.918,,28.060,70,16,26,,
T,2022-10-29 16:13:38,-23.58539479,-66.67572700,9.65,3953.188,,27.790,69,15,26,,
T,2022-10-29 16:13:39,-23.58531786,-66.67547402,9.65,3953.910,,27.750,70,17,26,,
T,2022-10-29 16:13:40,-23.58522192,-66.67520892,9.65,3952.584,,27.730,69,18,26,,
T,2022-10-29 16:13:41,-23.58514357,-66.67495663,9.65,3952.098,,27.840,70,18,26,,
T,2022-10-29 16:13:42,-23.58505182,-66.67470780,9.65,3952.048,,27.660,68,18,26,,
T,2022-10-29 16:13:43,-23.58496377,-66.67445313,9.65,3951.676,,27.620,69,18,26,,
T,2022-10-29 16:13:44,-23.58488489,-66.67420431,9.65,3951.404,,27.680,69,18,26,,
T,2022-10-29 16:13:45,-23.58479590,-66.67395389,9.65,3951.742,,27.660,70,18,26,,
T,2022-10-29 16:13:46,-23.58470623,-66.67370268,9.65,3951.946,,27.840,70,17,26,,
T,2022-10-29 16:13:47,-23.58460812,-66.67345469,9.65,3950.389,,27.550,70,17,25,,
T,2022-10-29 16:13:48,-23.58452148,-66.67320195,9.65,3950.732,,27.190,69,17,26,,
T,2022-10-29 16:13:49,-23.58444034,-66.67296281,9.65,3951.546,,26.760,70,17,26,,
T,2022-10-29 16:13:50,-23.58435476,-66.67271897,9.65,3951.062,,26.620,69,17,26,,
T,2022-10-29 16:13:51,-23.58427792,-66.67247299,9.65,3952.090,,26.370,70,17,26,,
T,2022-10-29 16:13:52,-23.58418750,-66.67224382,9.65,3952.007,,25.840,69,17,26,,
T,2022-10-29 16:13:53,-23.58411260,-66.67201298,9.65,3951.901,,25.670,70,17,26,,
T,2022-10-29 16:13:54,-23.58401614,-66.67179449,9.65,3951.850,,25.520,68,17,26,,
T,2022-10-29 16:13:55,-23.58392583,-66.67157063,9.65,3952.581,,25.870,67,17,26,,
T,2022-10-29 16:13:56,-23.58381395,-66.67134559,9.65,3952.788,,26.150,65,17,26,,
T,2022-10-29 16:13:57,-23.58372538,-66.67110876,9.65,3953.640,,26.360,67,17,25,,
T,2022-10-29 16:13:58,-23.58364199,-66.67085906,10.72,3953.926,,26.620,68,18,25,,
T,2022-10-29 16:13:59,-23.58355390,-66.67060894,10.72,3953.203,,26.970,68,19,25,,
T,2022-10-29 16:14:00,-23.58346265,-66.67035449,10.72,3953.398,,27.270,68,18,25,,
T,2022-10-29 16:14:01,-23.58336970,-66.67011473,10.72,3953.679,,27.540,67,19,25,,
T,2022-10-29 16:14:02,-23.58327627,-66.66985192,9.65,3953.759,,27.590,67,19,25,,
T,2022-10-29 16:14:03,-23.58316514,-66.66960494,9.65,3953.772,,27.830,64,19,25,,
T,2022-10-29 16:14:04,-23.58305348,-66.66936060,9.65,3954.149,,27.800,63,19,25,,
T,2022-10-29 16:14:05,-23.58291897,-66.66913836,9.65,3952.065,,27.670,60,20,25,,
T,2022-10-29 16:14:06,-23.58278808,-66.66890354,9.65,3952.640,,27.470,58,20,25,,
T,2022-10-29 16:14:07,-23.58263668,-66.66869352,9.65,3950.964,,27.310,57,20,25,,
T,2022-10-29 16:14:08,-23.58249352,-66.66846374,9.65,3951.093,,27.420,56,20,25,,
T,2022-10-29 16:14:09,-23.58234249,-66.66825208,9.65,3950.868,,27.380,54,20,25,,
T,2022-10-29 16:14:10,-23.58217258,-66.66804000,9.65,3951.966,,27.640,50,21,25,,
T,2022-10-29 16:14:11,-23.58201863,-66.66784502,9.65,3951.613,,27.440,49,20,25,,
T,2022-10-29 16:14:12,-23.58182609,-66.66766301,9.65,3951.941,,27.670,47,20,25,,
T,2022-10-29 16:14:13,-23.58164399,-66.66748237,9.65,3952.285,,27.660,44,19,25,,
T,2022-10-29 16:14:14,-23.58146388,-66.66730772,9.65,3951.703,,27.730,43,19,25,,
T,2022-10-29 16:14:15,-23.58126703,-66.66712183,9.65,3951.673,,27.820,41,18,25,,
T,2022-10-29 16:14:16,-23.58107147,-66.66695239,10.72,3950.546,,27.640,40,19,25,,
T,2022-10-29 16:14:17,-23.58087058,-66.66679039,10.72,3950.574,,27.660,39,19,25,,
T,2022-10-29 16:14:18,-23.58065513,-66.66664654,9.65,3950.481,,27.710,34,19,25,,
T,2022-10-29 16:14:19,-23.58044443,-66.66650462,10.72,3950.295,,27.680,32,19,25,,
T,2022-10-29 16:14:20,-23.58022680,-66.66635852,10.72,3951.042,,27.860,31,19,25,,
T,2022-10-29 16:14:21,-23.58000501,-66.66622181,10.72,3952.368,,28.020,30,19,25,,
T,2022-10-29 16:14:22,-23.57979072,-66.66609502,10.72,3951.677,,27.470,28,19,25,,
T,2022-10-29 16:14:23,-23.57955745,-66.66600663,10.72,3952.209,,27.670,24,19,25,,
T,2022-10-29 16:14:24,-23.57933238,-66.66591044,9.65,3952.489,,27.730,22,19,25,,
T,2022-10-29 16:14:25,-23.57909763,-66.66582548,9.65,3952.354,,27.910,19,18,25,,
T,2022-10-29 16:14:26,-23.57886380,-66.66573266,9.65,3952.339,,27.640,18,18,25,,
T,2022-10-29 16:14:27,-23.57862676,-66.66565448,9.65,3953.468,,26.730,17,17,24,,
T,2022-10-29 16:14:28,-23.57840836,-66.66557406,9.65,3952.949,,25.810,18,17,25,,
T,2022-10-29 16:14:29,-23.57814526,-66.66552126,9.65,3952.293,,27.780,15,17,25,,
T,2022-10-29 16:14:30,-23.57789544,-66.66545284,9.65,3952.229,,27.960,15,17,25,,
T,2022-10-29 16:14:31,-23.57762542,-66.66539763,9.65,3952.551,,28.170,14,17,25,,
