type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-28 13:13:51,-23.07282923,-67.98079395,4.29,2975.968,,0.000,,19,21,,
T,2022-10-28 13:13:52,-23.07282920,-67.98079409,5.36,2975.986,,0.000,,18,20,,
T,2022-10-28 13:13:53,-23.07282918,-67.98079416,5.36,2975.986,,0.000,,18,20,,
T,2022-10-28 13:13:54,-23.07282916,-67.98079421,5.36,2976.003,,0.000,,18,19,,
T,2022-10-28 13:13:55,-23.07282916,-67.98079423,5.36,2976.025,,0.000,,15,17,,
T,2022-10-28 13:13:56,-23.07282916,-67.98079425,5.36,2976.040,,0.000,,18,19,,
T,2022-10-28 13:13:57,-23.07282915,-67.98079427,5.36,2976.060,,0.000,,17,20,,
T,2022-10-28 13:13:58,-23.07282912,-67.98079429,5.36,2976.081,,0.000,,17,18,,
T,2022-10-28 13:13:59,-23.07282911,-67.98079430,5.36,2976.081,,0.000,,17,18,,
T,2022-10-28 13:14:00,-23.07282911,-67.98079426,5.36,2976.134,,0.000,,17,20,,
T,2022-10-28 13:14:01,-23.07282910,-67.98079425,6.43,2976.155,,0.000,,16,21,,
T,2022-10-28 13:14:02,-23.07282910,-67.98079422,7.50,2976.181,,0.000,,12,18,,
T,2022-10-28 13:14:03,-23.07282910,-67.98079417,7.50,2976.192,,0.000,,15,20,,
T,2022-10-28 13:14:04,-23.07282908,-67.98079413,7.50,2976.215,,0.000,,13,18,,
T,2022-10-28 13:14:05,-23.07282906,-67.98079412,7.50,2976.247,,0.000,,14,20,,
T,2022-10-28 13:14:06,-23.07282903,-67.98079410,8.58,2976.273,,0.000,,13,19,,
T,2022-10-28 13:14:07,-23.07282899,-67.98079410,9.65,2976.303,,0.000,,14,20,,
T,2022-10-28 13:14:08,-23.07282897,-67.98079408,10.72,2976.322,,0.000,,12,19,,
T,2022-10-28 13:14:09,-23.07282901,-67.98079382,11.79,2976.352,,0.000,,14,31,,
T,2022-10-28 13:14:10,-23.07282377,-67.98078625,11.79,2977.468,,0.570,62,16,31,,
T,2022-10-28 13:14:11,-23.07281642,-67.98077517,11.79,2979.200,,0.770,63,16,31,,
T,2022-10-28 13:14:12,-23.07280406,-67.98076625,11.79,2980.371,,0.000,,15,31,,
T,2022-10-28 13:14:13,-23.07279655,-67.98075787,10.72,2981.613,,0.000,,16,31,,
T,2022-10-28 13:14:14,-23.07279175,-67.98075339,9.65,2982.370,,0.000,,19,31,,
T,2022-10-28 13:14:15,-23.07278935,-67.98075075,9.65,2982.413,,0.000,,19,31,,
T,2022-10-28 13:14:16,-23.07278795,-67.98075013,8.58,2982.275,,0.000,,19,31,,
T,2022-10-28 13:14:17,-23.07278564,-67.98075193,8.58,2982.652,,0.000,,19,31,,
T,2022-10-28 13:14:18,-23.07278412,-67.98075295,8.58,2982.831,,0.000,,17,31,,
T,2022-10-28 13:14:19,-23.07278316,-67.98075476,8.58,2982.981,,0.000,,17,31,,
T,2022-10-28 13:14:20,-23.07278200,-67.98075753,8.58,2982.922,,0.000,,16,31,,
T,2022-10-28 13:14:21,-23.07278029,-67.98076270,8.58,2982.940,,0.000,,15,31,,
T,2022-10-28 13:14:22,-23.07277902,-67.98076745,7.50,2983.101,,0.000,,15,31,,
T,2022-10-28 13:14:23,-23.07277829,-67.98076955,7.50,2983.240,,0.000,,17,31,,
T,2022-10-28 13:14:24,-23.07277794,-67.98077071,6.43,2983.216,,0.000,,17,31,,
T,2022-10-28 13:14:25,-23.07277774,-67.98077134,6.43,2983.202,,0.000,,18,31,,
T,2022-10-28 13:14:26,-23.07277765,-67.98077168,5.36,2983.193,,0.000,,19,31,,
T,2022-10-28 13:14:27,-23.07277763,-67.98077181,5.36,2983.188,,0.000,,19,31,,
T,2022-10-28 13:14:28,-23.07277763,-67.98077189,4.29,2983.177,,0.000,,19,31,,
T,2022-10-28 13:14:29,-23.07277765,-67.98077196,4.29,2983.160,,0.000,,18,31,,
T,2022-10-28 13:14:30,-23.07277766,-67.98077206,4.29,2983.174,,0.000,,19,31,,
T,2022-10-28 13:14:31,-23.07277769,-67.98077216,5.36,2983.177,,0.000,,18,31,,
T,2022-10-28 13:14:32,-23.07277772,-67.98077225,5.36,2983.191,,0.000,,18,31,,
T,2022-10-28 13:14:33,-23.07277776,-67.98077235,5.36,2983.180,,0.000,,18,31,,
T,2022-10-28 13:14:34,-23.07277780,-67.98077245,5.36,2983.171,,0.000,,18,31,,
T,2022-10-28 13:14:35,-23.07277783,-67.98077254,5.36,2983.167,,0.000,,18,31,,
T,2022-10-28 13:14:36,-23.07277785,-67.98077264,4.29,2983.162,,0.000,,18,31,,
T,2022-10-28 13:14:37,-23.07277787,-67.98077273,4.29,2983.157,,0.000,,17,31,,
T,2022-10-28 13:14:38,-23.07277789,-67.98077286,4.29,2983.157,,0.000,,17,31,,
T,2022-10-28 13:14:39,-23.07277791,-67.98077298,4.29,2983.144,,0.000,,17,31,,
T,2022-10-28 13:14:40,-23.07277793,-67.98077310,4.29,2983.132,,0.000,,18,31,,
T,2022-10-28 13:14:41,-23.07277795,-67.98077323,4.29,2983.118,,0.000,,19,31,,
T,2022-10-28 13:14:42,-23.07277796,-67.98077338,4.29,2983.106,,0.000,,18,31,,
T,2022-10-28 13:14:43,-23.07277797,-67.98077353,4.29,2983.090,,0.000,,19,31,,
T,2022-10-28 13:14:44,-23.07277798,-67.98077369,4.29,2983.077,,0.000,,19,31,,
T,2022-10-28 13:14:45,-23.07277799,-67.98077379,3.22,2983.057,,0.000,,18,31,,
T,2022-10-28 13:14:46,-23.07277803,-67.98077381,3.22,2983.041,,0.000,,17,31,,
T,2022-10-28 13:14:47,-23.07277806,-67.98077380,3.22,2983.031,,0.000,,17,31,,
T,2022-10-28 13:14:48,-23.07277809,-67.98077381,3.22,2983.013,,0.000,,17,31,,
T,2022-10-28 13:14:49,-23.07277810,-67.98077377,3.22,2982.984,,0.000,,15,18,,
T,2022-10-28 13:14:50,-23.07277814,-67.98077369,3.22,2982.972,,0.000,,15,18,,
T,2022-10-28 13:14:51,-23.07277813,-67.98077370,3.22,2982.961,,0.000,,17,20,,
T,2022-10-28 13:14:52,-23.07277813,-67.98077374,3.22,2982.943,,0.000,,16,19,,
T,2022-10-28 13:14:53,-23.07277813,-67.98077374,3.22,2982.935,,0.000,,16,19,,
T,2022-10-28 13:14:54,-23.07277814,-67.98077371,3.22,2982.926,,0.000,,17,20,,
T,2022-10-28 13:14:55,-23.07277815,-67.98077369,3.22,2982.914,,0.000,,17,20,,
T,2022-10-28 13:14:56,-23.07277815,-67.98077364,3.22,2982.898,,0.000,,17,20,,
T,2022-10-28 13:14:57,-23.07277813,-67.98077368,4.29,2982.885,,0.000,,16,19,,
T,2022-10-28 13:14:58,-23.07277810,-67.98077375,3.22,2982.878,,0.000,,14,17,,
T,2022-10-28 13:14:59,-23.07277808,-67.98077379,3.22,2982.878,,0.000,,14,17,,
T,2022-10-28 13:15:00,-23.07277810,-67.98077377,4.29,2982.858,,0.000,,15,18,,
T,2022-10-28 13:15:01,-23.07277809,-67.98077383,4.29,2982.841,,0.000,,16,19,,
T,2022-10-28 13:15:02,-23.07277809,-67.98077386,4.29,2982.841,,0.000,,16,19,,
T,2022-10-28 13:15:03,-23.07277809,-67.98077395,3.22,2982.822,,0.000,,15,19,,
T,2022-10-28 13:15:04,-23.07277810,-67.98077397,3.22,2982.806,,0.000,,16,20,,
T,2022-10-28 13:15:05,-23.07277811,-67.98077397,3.22,2982.792,,0.000,,12,16,,
T,2022-10-28 13:15:06,-23.07277811,-67.98077398,3.22,2982.792,,0.000,,12,16,,
T,2022-10-28 13:15:07,-23.07277813,-67.98077399,3.22,2982.780,,0.000,,13,15,,
T,2022-10-28 13:15:08,-23.07277814,-67.98077400,3.22,2982.780,,0.000,,13,15,,
T,2022-10-28 13:15:09,-23.07277818,-67.98077388,3.22,2982.753,,0.000,,17,18,,
T,2022-10-28 13:15:10,-23.07277822,-67.98077374,3.22,2982.738,,0.000,,17,18,,
T,2022-10-28 13:15:11,-23.07277826,-67.98077361,3.22,2982.727,,0.000,,19,19,,
T,2022-10-28 13:15:12,-23.07277829,-67.98077356,3.22,2982.707,,0.000,,16,16,,
T,2022-10-28 13:15:13,-23.07277837,-67.98077350,3.22,2982.662,,0.000,,17,19,,
T,2022-10-28 13:15:14,-23.07277846,-67.98077341,3.22,2982.619,,0.000,,18,20,,
T,2022-10-28 13:15:15,-23.07277852,-67.98077340,3.22,2982.603,,0.000,,14,17,,
T,2022-10-28 13:15:16,-23.07277857,-67.98077336,3.22,2982.578,,0.000,,16,20,,
T,2022-10-28 13:15:17,-23.07277861,-67.98077333,3.22,2982.547,,0.000,,13,18,,
T,2022-10-28 13:15:18,-23.07277867,-67.98077329,3.22,2982.517,,0.000,,15,20,,
T,2022-10-28 13:15:19,-23.07277869,-67.98077327,3.22,2982.517,,0.000,,15,20,,
T,2022-10-28 13:15:20,-23.07277876,-67.98077328,3.22,2982.451,,0.000,,15,20,,
T,2022-10-28 13:15:21,-23.07277882,-67.98077334,4.29,2982.411,,0.000,,14,19,,
T,2022-10-28 13:15:22,-23.07277885,-67.98077330,3.22,2982.411,,0.000,,14,19,,
T,2022-10-28 13:15:23,-23.07277886,-67.98077337,4.29,2982.401,,0.000,,15,20,,
T,2022-10-28 13:15:24,-23.07277887,-67.98077340,4.29,2982.401,,0.000,,15,20,,
T,2022-10-28 13:15:25,-23.07277889,-67.98077346,3.22,2982.381,,0.000,,11,16,,
T,2022-10-28 13:15:26,-23.07277890,-67.98077347,3.22,2982.387,,0.000,,17,18,,
T,2022-10-28 13:15:27,-23.07277890,-67.98077349,4.29,2982.396,,0.000,,16,16,,
T,2022-10-28 13:15:28,-23.07277892,-67.98077351,4.29,2982.382,,0.000,,17,17,,
T,2022-10-28 13:15:29,-23.07277894,-67.98077349,4.29,2982.381,,0.000,,16,16,,
T,2022-10-28 13:15:30,-23.07277896,-67.98077344,4.29,2982.383,,0.000,,19,19,,
T,2022-10-28 13:15:31,-23.07277896,-67.98077342,4.29,2982.383,,0.000,,19,19,,
T,2022-10-28 13:15:32,-23.07277898,-67.98077328,4.29,2982.350,,0.000,,18,18,,
T,2022-10-28 13:15:33,-23.07277899,-67.98077318,4.29,2982.349,,0.000,,18,19,,
T,2022-10-28 13:15:34,-23.07277900,-67.98077310,5.36,2982.322,,0.000,,15,17,,
T,2022-10-28 13:15:35,-23.07277902,-67.98077305,5.36,2982.300,,0.000,,17,19,,
T,2022-10-28 13:15:36,-23.07277918,-67.98077291,5.36,2982.170,,0.000,,17,30,,
T,2022-10-28 13:15:37,-23.07277932,-67.98077278,4.29,2982.116,,0.000,,16,19,,
T,2022-10-28 13:15:38,-23.07277689,-67.98076741,5.36,2980.792,,0.790,61,13,17,,
T,2022-10-28 13:15:39,-23.07277060,-67.98076095,6.43,2979.778,,0.860,52,17,20,,
T,2022-10-28 13:15:40,-23.07276099,-67.98075673,6.43,2979.826,,1.080,33,13,16,,
T,2022-10-28 13:15:41,-23.07275534,-67.98076473,6.43,2978.056,,0.000,,16,19,,
T,2022-10-28 13:15:42,-23.07275568,-67.98076943,6.43,2978.433,,0.000,,17,20,,
T,2022-10-28 13:15:43,-23.07275634,-67.98077548,6.43,2978.024,,0.000,,17,19,,
T,2022-10-28 13:15:44,-23.07275432,-67.98077675,6.43,2978.860,,0.000,,16,18,,
T,2022-10-28 13:15:45,-23.07275331,-67.98077739,6.43,2978.860,,0.000,,16,18,,
T,2022-10-28 13:15:46,-23.07275241,-67.98077923,6.43,2979.335,,0.000,,16,17,,
T,2022-10-28 13:15:47,-23.07274457,-67.98078093,6.43,2979.379,,1.340,359,18,19,,
T,2022-10-28 13:15:48,-23.07273328,-67.98079132,6.43,2977.590,,0.780,329,15,15,,
T,2022-10-28 13:15:49,-23.07272373,-67.98080753,6.43,2977.928,,0.000,,19,19,,
T,2022-10-28 13:15:50,-23.07271609,-67.98081117,6.43,2977.095,,0.920,330,15,15,,
T,2022-10-28 13:15:51,-23.07270568,-67.98081523,6.43,2975.380,,0.810,330,20,20,,
T,2022-10-28 13:15:52,-23.07269285,-67.98082429,6.43,2974.394,,0.000,,16,16,,
T,2022-10-28 13:15:53,-23.07268440,-67.98083535,6.43,2975.868,,0.000,,20,20,,
T,2022-10-28 13:15:54,-23.07267718,-67.98084514,7.50,2976.763,,0.000,,16,17,,
T,2022-10-28 13:15:55,-23.07266891,-67.98085202,6.43,2977.081,,0.700,330,15,16,,
T,2022-10-28 13:15:56,-23.07265860,-67.98087072,7.50,2976.928,,0.000,,16,18,,
T,2022-10-28 13:15:57,-23.07265108,-67.98088577,7.50,2977.363,,0.000,,17,19,,
T,2022-10-28 13:15:58,-23.07264220,-67.98088764,7.50,2977.129,,0.880,43,17,19,,
T,2022-10-28 13:15:59,-23.07263309,-67.98088182,6.43,2975.522,,0.650,52,19,20,,
T,2022-10-28 13:16:00,-23.07262076,-67.98088357,6.43,2973.780,,0.000,,17,18,,
T,2022-10-28 13:16:01,-23.07261340,-67.98088363,6.43,2974.577,,0.000,,17,18,,
T,2022-10-28 13:16:02,-23.07260904,-67.98088368,6.43,2973.409,,0.260,330,17,18,,
T,2022-10-28 13:16:03,-23.07260384,-67.98088593,5.36,2973.282,,0.690,330,14,15,,
T,2022-10-28 13:16:04,-23.07259166,-67.98089032,5.36,2971.775,,1.640,328,19,20,,
T,2022-10-28 13:16:05,-23.07257662,-67.98089811,6.43,2971.617,,1.630,330,19,20,,
T,2022-10-28 13:16:06,-23.07256842,-67.98090178,4.29,2971.572,,0.700,304,16,18,,
T,2022-10-28 13:16:07,-23.07256213,-67.98090364,4.29,2973.165,,0.960,304,15,17,,
T,2022-10-28 13:16:08,-23.07255470,-67.98090626,5.36,2976.477,,1.300,353,19,20,,
T,2022-10-28 13:16:09,-23.07254871,-67.98090664,4.29,2976.273,,1.270,294,19,20,,
T,2022-10-28 13:16:10,-23.07255657,-67.98089851,4.29,2974.169,,0.000,,17,17,,
T,2022-10-28 13:16:11,-23.07256296,-67.98089259,4.29,2974.157,,0.000,,20,20,,
T,2022-10-28 13:16:12,-23.07256629,-67.98088904,4.29,2974.132,,0.000,,18,18,,
T,2022-10-28 13:16:13,-23.07256802,-67.98088720,4.29,2974.122,,0.000,,19,19,,
T,2022-10-28 13:16:14,-23.07256875,-67.98088638,4.29,2973.201,,0.370,90,16,16,,
T,2022-10-28 13:16:15,-23.07256582,-67.98087994,4.29,2972.596,,1.150,30,19,19,,
T,2022-10-28 13:16:16,-23.07256475,-67.98086416,4.29,2970.258,,1.230,69,18,19,,
T,2022-10-28 13:16:17,-23.07256476,-67.98084631,4.29,2970.298,,1.260,64,19,20,,
T,2022-10-28 13:16:18,-23.07256197,-67.98082935,5.36,2969.998,,1.270,59,16,17,,
T,2022-10-28 13:16:19,-23.07255810,-67.98081284,5.36,2968.873,,1.280,59,18,19,,
T,2022-10-28 13:16:20,-23.07255572,-67.98079504,5.36,2968.842,,1.280,65,19,20,,
T,2022-10-28 13:16:21,-23.07255559,-67.98077521,5.36,2967.654,,1.280,72,19,20,,
T,2022-10-28 13:16:22,-23.07255584,-67.98075646,5.36,2968.203,,1.280,71,13,14,,
T,2022-10-28 13:16:23,-23.07255852,-67.98073537,5.36,2968.949,,1.290,69,19,20,,
T,2022-10-28 13:16:24,-23.07256117,-67.98071435,5.36,2968.889,,1.300,74,16,18,,
T,2022-10-28 13:16:25,-23.07256403,-67.98069328,5.36,2967.824,,1.300,78,16,18,,
T,2022-10-28 13:16:26,-23.07256610,-67.98067451,6.43,2969.231,,1.290,82,18,20,,
T,2022-10-28 13:16:27,-23.07256744,-67.98065445,5.36,2971.559,,1.310,83,17,19,,
T,2022-10-28 13:16:28,-23.07257070,-67.98063433,5.36,2972.327,,1.310,86,18,19,,
T,2022-10-28 13:16:29,-23.07257592,-67.98061527,5.36,2972.977,,1.290,87,17,18,,
T,2022-10-28 13:16:30,-23.07258220,-67.98059819,5.36,2975.531,,1.260,85,17,18,,
T,2022-10-28 13:16:31,-23.07258673,-67.98058134,4.29,2974.189,,1.250,82,18,19,,
T,2022-10-28 13:16:32,-23.07259033,-67.98056664,4.29,2972.801,,1.220,82,17,18,,
T,2022-10-28 13:16:33,-23.07259926,-67.98055403,4.29,2972.032,,1.160,92,18,19,,
T,2022-10-28 13:16:34,-23.07262778,-67.98055028,4.29,2971.830,,0.000,,19,20,,
T,2022-10-28 13:16:35,-23.07264210,-67.98055128,4.29,2971.827,,0.000,,19,20,,
T,2022-10-28 13:16:36,-23.07265053,-67.98055199,4.29,2971.823,,0.000,,19,20,,
T,2022-10-28 13:16:37,-23.07265434,-67.98055206,4.29,2971.825,,0.000,,18,19,,
T,2022-10-28 13:16:38,-23.07265637,-67.98055209,4.29,2971.847,,0.000,,18,20,,
T,2022-10-28 13:16:39,-23.07265739,-67.98055215,4.29,2971.840,,0.000,,17,19,,
T,2022-10-28 13:16:40,-23.07265574,-67.98054981,5.36,2972.767,,0.570,96,14,16,,
T,2022-10-28 13:16:41,-23.07265451,-67.98054005,4.29,2972.152,,1.140,84,18,20,,
T,2022-10-28 13:16:42,-23.07265238,-67.98052832,4.29,2971.977,,1.160,65,16,18,,
T,2022-10-28 13:16:43,-23.07264824,-67.98051739,4.29,2971.833,,1.170,71,17,19,,
T,2022-10-28 13:16:44,-23.07264222,-67.98050690,4.29,2970.529,,1.160,63,16,18,,
T,2022-10-28 13:16:45,-23.07263533,-67.98049983,4.29,2971.675,,1.150,36,15,17,,
T,2022-10-28 13:16:46,-23.07263322,-67.98049914,4.29,2972.999,,0.000,,17,19,,
T,2022-10-28 13:16:47,-23.07263217,-67.98050178,4.29,2973.006,,0.440,339,17,19,,
T,2022-10-28 13:16:48,-23.07262741,-67.98050800,4.29,2971.879,,0.000,,18,20,,
T,2022-10-28 13:16:49,-23.07262257,-67.98051109,4.29,2971.897,,0.390,32,17,18,,
T,2022-10-28 13:16:50,-23.07261762,-67.98051318,5.36,2971.701,,0.400,26,16,17,,
T,2022-10-28 13:16:51,-23.07261218,-67.98050976,5.36,2971.397,,1.130,60,17,18,,
T,2022-10-28 13:16:52,-23.07260681,-67.98050038,4.29,2970.902,,1.130,80,17,18,,
T,2022-10-28 13:16:53,-23.07260427,-67.98049044,4.29,2970.961,,1.120,74,17,18,,
T,2022-10-28 13:16:54,-23.07260327,-67.98049720,4.29,2970.890,,0.000,,18,19,,
T,2022-10-28 13:16:55,-23.07260371,-67.98050325,4.29,2970.888,,0.000,,15,17,,
T,2022-10-28 13:16:56,-23.07260410,-67.98050668,4.29,2970.873,,0.000,,16,18,,
T,2022-10-28 13:16:57,-23.07260564,-67.98051158,4.29,2970.847,,0.280,308,17,19,,
T,2022-10-28 13:16:58,-23.07261212,-67.98051777,4.29,2972.442,,0.000,,17,19,,
T,2022-10-28 13:16:59,-23.07261542,-67.98052165,4.29,2972.422,,0.000,,16,17,,
T,2022-10-28 13:17:00,-23.07261710,-67.98052367,4.29,2972.428,,0.000,,19,19,,
T,2022-10-28 13:17:01,-23.07261796,-67.98052474,4.29,2972.417,,0.000,,17,17,,
T,2022-10-28 13:17:02,-23.07261839,-67.98052528,4.29,2972.417,,0.000,,17,17,,
T,2022-10-28 13:18:07,-23.07267733,-67.98063466,3.22,2961.557,,0.000,,16,33,,
T,2022-10-28 13:18:08,-23.07267241,-67.98063310,3.22,2961.692,,0.000,,17,33,,
T,2022-10-28 13:18:09,-23.07267264,-67.98063411,3.22,2961.053,,0.000,,17,33,,
T,2022-10-28 13:18:10,-23.07267264,-67.98063480,3.22,2960.341,,0.000,,17,33,,
T,2022-10-28 13:18:11,-23.07267501,-67.98063521,3.22,2959.705,,0.000,,17,33,,
T,2022-10-28 13:18:12,-23.07267475,-67.98063452,3.22,2959.441,,0.000,,17,33,,
T,2022-10-28 13:18:13,-23.07267642,-67.98063689,3.22,2959.004,,0.000,,18,33,,
T,2022-10-28 13:18:14,-23.07267781,-67.98063741,3.22,2959.080,,0.000,,17,22,,
T,2022-10-28 13:18:15,-23.07267791,-67.98063719,3.22,2958.985,,0.000,,16,21,,
T,2022-10-28 13:18:16,-23.07267826,-67.98063704,3.22,2959.038,,0.000,,16,21,,
T,2022-10-28 13:18:17,-23.07267850,-67.98063703,3.22,2959.077,,0.000,,15,21,,
T,2022-10-28 13:18:18,-23.07267851,-67.98063701,3.22,2959.064,,0.000,,15,21,,
T,2022-10-28 13:18:19,-23.07267859,-67.98063703,3.22,2959.063,,0.000,,16,21,,
T,2022-10-28 13:18:20,-23.07267855,-67.98063702,3.22,2959.051,,0.000,,16,21,,
T,2022-10-28 13:18:21,-23.07267855,-67.98063701,3.22,2959.038,,0.000,,16,22,,
T,2022-10-28 13:18:22,-23.07267851,-67.98063700,3.22,2959.023,,0.000,,15,20,,
T,2022-10-28 13:18:23,-23.07267847,-67.98063697,3.22,2959.008,,0.000,,17,21,,
T,2022-10-28 13:18:24,-23.07267844,-67.98063693,3.22,2958.995,,0.000,,17,21,,
T,2022-10-28 13:18:25,-23.07267839,-67.98063689,3.22,2958.982,,0.000,,16,21,,
T,2022-10-28 13:18:26,-23.07267837,-67.98063682,3.22,2958.979,,0.000,,16,20,,
T,2022-10-28 13:18:27,-23.07267487,-67.98063202,3.22,2958.656,,0.520,43,15,18,,
T,2022-10-28 13:18:28,-23.07266803,-67.98062892,3.22,2958.701,,1.140,354,16,20,,
T,2022-10-28 13:18:29,-23.07266299,-67.98062867,3.22,2958.153,,0.260,354,16,21,,
T,2022-10-28 13:18:30,-23.07266198,-67.98062626,3.22,2957.896,,0.270,354,16,21,,
T,2022-10-28 13:18:31,-23.07266108,-67.98062403,3.22,2958.798,,0.820,350,17,21,,
T,2022-10-28 13:18:32,-23.07266611,-67.98061875,3.22,2958.386,,0.000,,17,21,,
T,2022-10-28 13:18:33,-23.07266059,-67.98061903,3.22,2958.935,,0.350,348,13,18,,
T,2022-10-28 13:18:34,-23.07265910,-67.98062171,3.22,2958.972,,0.280,348,13,18,,
T,2022-10-28 13:18:35,-23.07265799,-67.98063004,3.22,2958.682,,0.000,,16,21,,
T,2022-10-28 13:18:36,-23.07265712,-67.98062996,4.29,2958.771,,0.000,,13,17,,
T,2022-10-28 13:18:37,-23.07265607,-67.98062706,4.29,2959.491,,0.000,,15,19,,
T,2022-10-28 13:18:38,-23.07265342,-67.98063320,4.29,2958.743,,0.000,,14,19,,
T,2022-10-28 13:18:39,-23.07265196,-67.98063350,4.29,2958.291,,0.000,,17,21,,
T,2022-10-28 13:18:40,-23.07265289,-67.98063087,4.29,2957.881,,0.000,,15,19,,
T,2022-10-28 13:18:41,-23.07265151,-67.98062935,4.29,2957.787,,0.000,,17,22,,
T,2022-10-28 13:18:42,-23.07264646,-67.98062583,4.29,2958.286,,0.000,,17,22,,
T,2022-10-28 13:18:43,-23.07264160,-67.98061870,4.29,2958.600,,0.000,,17,21,,
T,2022-10-28 13:18:44,-23.07264391,-67.98061284,4.29,2959.021,,0.000,,17,21,,
T,2022-10-28 13:18:45,-23.07264151,-67.98061283,4.29,2959.299,,0.000,,16,20,,
T,2022-10-28 13:18:46,-23.07264225,-67.98061606,4.29,2959.385,,0.000,,18,22,,
T,2022-10-28 13:18:47,-23.07264095,-67.98061807,4.29,2959.045,,0.000,,17,21,,
T,2022-10-28 13:18:48,-23.07263688,-67.98061897,3.22,2958.945,,0.000,,18,22,,
T,2022-10-28 13:18:49,-23.07263377,-67.98061788,3.22,2958.425,,0.000,,17,21,,
T,2022-10-28 13:18:50,-23.07263296,-67.98061476,3.22,2958.461,,0.000,,16,19,,
T,2022-10-28 13:18:51,-23.07263517,-67.98060751,4.29,2958.013,,0.000,,14,18,,
T,2022-10-28 13:18:52,-23.07263208,-67.98060711,4.29,2958.130,,0.000,,15,20,,
T,2022-10-28 13:18:53,-23.07263142,-67.98060778,4.29,2958.002,,0.000,,15,17,,
T,2022-10-28 13:18:54,-23.07263067,-67.98060760,4.29,2958.213,,0.000,,18,21,,
T,2022-10-28 13:18:55,-23.07263021,-67.98060653,4.29,2958.494,,0.000,,17,20,,
T,2022-10-28 13:18:56,-23.07263052,-67.98060600,4.29,2958.472,,0.000,,16,19,,
T,2022-10-28 13:18:57,-23.07263042,-67.98060571,4.29,2958.507,,0.000,,16,19,,
T,2022-10-28 13:18:58,-23.07263057,-67.98060572,4.29,2958.489,,0.000,,16,19,,
T,2022-10-28 13:18:59,-23.07263064,-67.98060575,4.29,2958.485,,0.000,,17,21,,
T,2022-10-28 13:19:00,-23.07263069,-67.98060566,4.29,2958.496,,0.000,,17,21,,
T,2022-10-28 13:19:01,-23.07263075,-67.98060561,4.29,2958.496,,0.000,,14,18,,
T,2022-10-28 13:19:02,-23.07263077,-67.98060558,4.29,2958.495,,0.000,,16,20,,
T,2022-10-28 13:19:03,-23.07263074,-67.98060551,4.29,2958.507,,0.000,,17,21,,
T,2022-10-28 13:19:04,-23.07263066,-67.98060551,4.29,2958.531,,0.000,,15,18,,
T,2022-10-28 13:19:05,-23.07263060,-67.98060548,4.29,2958.543,,0.000,,18,21,,
T,2022-10-28 13:19:06,-23.07263059,-67.98060544,4.29,2958.550,,0.000,,17,20,,
T,2022-10-28 13:19:07,-23.07263054,-67.98060540,4.29,2958.563,,0.000,,17,20,,
T,2022-10-28 13:19:08,-23.07263051,-67.98060538,4.29,2958.566,,0.000,,17,20,,
T,2022-10-28 13:19:09,-23.07263044,-67.98060533,4.29,2958.583,,0.000,,17,20,,
T,2022-10-28 13:19:10,-23.07263043,-67.98060531,4.29,2958.590,,0.000,,16,20,,
T,2022-10-28 13:19:11,-23.07263042,-67.98060532,4.29,2958.590,,0.000,,15,19,,
T,2022-10-28 13:19:12,-23.07263046,-67.98060532,3.22,2958.600,,0.000,,15,18,,
T,2022-10-28 13:19:13,-23.07263045,-67.98060532,3.22,2958.601,,0.000,,16,19,,
T,2022-10-28 13:19:14,-23.07263043,-67.98060527,3.22,2958.606,,0.000,,17,20,,
T,2022-10-28 13:19:15,-23.07263040,-67.98060525,3.22,2958.605,,0.000,,17,20,,
T,2022-10-28 13:19:16,-23.07263034,-67.98060520,3.22,2958.600,,0.000,,14,17,,
T,2022-10-28 13:19:17,-23.07263038,-67.98060512,3.22,2958.617,,0.000,,16,19,,
T,2022-10-28 13:19:18,-23.07263041,-67.98060512,3.22,2958.624,,0.000,,17,20,,
T,2022-10-28 13:19:19,-23.07263047,-67.98060510,4.29,2958.642,,0.000,,16,20,,
T,2022-10-28 13:19:20,-23.07263053,-67.98060510,3.22,2958.645,,0.000,,16,20,,
T,2022-10-28 13:19:21,-23.07263056,-67.98060509,4.29,2958.638,,0.000,,16,20,,
T,2022-10-28 13:19:22,-23.07263054,-67.98060506,4.29,2958.635,,0.000,,16,20,,
T,2022-10-28 13:19:23,-23.07263055,-67.98060504,4.29,2958.636,,0.000,,14,18,,
T,2022-10-28 13:19:24,-23.07263056,-67.98060505,4.29,2958.638,,0.000,,16,20,,
T,2022-10-28 13:19:25,-23.07263055,-67.98060502,3.22,2958.631,,0.000,,16,20,,
T,2022-10-28 13:19:26,-23.07263055,-67.98060502,3.22,2958.631,,0.000,,16,20,,
T,2022-10-28 13:19:27,-23.07263052,-67.98060500,3.22,2958.627,,0.000,,13,17,,
T,2022-10-28 13:19:28,-23.07263049,-67.98060496,3.22,2958.623,,0.000,,15,19,,
T,2022-10-28 13:19:29,-23.07263049,-67.98060496,3.22,2958.623,,0.000,,15,19,,
T,2022-10-28 13:19:30,-23.07263043,-67.98060491,3.22,2958.627,,0.000,,14,18,,
T,2022-10-28 13:19:31,-23.07263038,-67.98060484,3.22,2958.632,,0.000,,14,17,,
