type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
W,2022-10-27 14:52:37,-22.96109256,-67.80780920,4.29,4859.487,,9.060,128,11,20,,Entrada parqu
W,2022-10-27 15:06:32,-22.95913515,-67.78622820,3.22,5187.822,,0.000,,16,19,,Toco simons
T,2022-10-27 14:38:32,-22.94800726,-67.81998761,3.22,4665.359,,0.000,,22,33,20221027-113832,GPS Logger: 20221027-113832 - Cerro toco
T,2022-10-27 14:38:33,-22.94800774,-67.81998469,3.22,4665.703,,0.000,,22,33,,
T,2022-10-27 14:38:34,-22.94800604,-67.81998372,3.22,4665.495,,0.000,,22,33,,
T,2022-10-27 14:38:35,-22.94800375,-67.81998379,3.22,4665.441,,0.000,,22,33,,
T,2022-10-27 14:38:36,-22.94800276,-67.81998447,3.22,4665.476,,0.000,,22,33,,
T,2022-10-27 14:38:37,-22.94800366,-67.81998234,3.22,4665.056,,0.390,122,22,33,,
T,2022-10-27 14:38:38,-22.94800434,-67.81998942,3.22,4664.125,,0.780,270,16,33,,
T,2022-10-27 14:38:39,-22.94800863,-67.81998070,3.22,4663.873,,0.570,97,16,33,,
T,2022-10-27 14:38:40,-22.94801305,-67.81996856,3.22,4664.111,,0.480,97,15,23,,
T,2022-10-27 14:38:41,-22.94801288,-67.81996604,3.22,4663.508,,0.290,97,12,17,,
T,2022-10-27 14:38:42,-22.94801319,-67.81996349,3.22,4663.283,,0.290,97,12,17,,
T,2022-10-27 14:38:43,-22.94800694,-67.81996100,3.22,4663.567,,1.430,356,16,23,,
T,2022-10-27 14:38:44,-22.94799482,-67.81995965,3.22,4663.667,,1.430,4,15,22,,
T,2022-10-27 14:38:45,-22.94798565,-67.81995977,3.22,4663.462,,0.960,5,15,22,,
T,2022-10-27 14:38:46,-22.94797779,-67.81995869,3.22,4663.204,,1.220,5,12,20,,
T,2022-10-27 14:38:47,-22.94796795,-67.81995656,3.22,4663.257,,1.350,9,14,23,,
T,2022-10-27 14:38:48,-22.94795724,-67.81995385,3.22,4663.351,,1.350,10,14,23,,
T,2022-10-27 14:38:49,-22.94795050,-67.81995356,3.22,4662.730,,0.780,4,9,19,,
T,2022-10-27 14:38:50,-22.94794793,-67.81995462,3.22,4662.732,,0.420,343,14,22,,
T,2022-10-27 14:38:51,-22.94794239,-67.81995814,3.22,4663.120,,1.590,341,14,21,,
T,2022-10-27 14:38:52,-22.94793189,-67.81996400,3.22,4663.645,,1.550,348,11,17,,
T,2022-10-27 14:38:53,-22.94793427,-67.81997372,3.22,4664.444,,0.000,,13,20,,
T,2022-10-27 14:38:54,-22.94793818,-67.81997674,4.29,4664.451,,0.000,,12,19,,
T,2022-10-27 14:38:55,-22.94794010,-67.81997827,4.29,4664.450,,0.000,,13,21,,
T,2022-10-27 14:38:56,-22.94794058,-67.81997978,4.29,4664.433,,0.000,,12,20,,
T,2022-10-27 14:38:57,-22.94794083,-67.81998051,3.22,4664.435,,0.000,,13,21,,
T,2022-10-27 14:38:58,-22.94794098,-67.81998092,3.22,4664.442,,0.000,,12,20,,
T,2022-10-27 14:38:59,-22.94794104,-67.81998110,3.22,4664.444,,0.000,,13,21,,
T,2022-10-27 14:39:00,-22.94794111,-67.81998128,3.22,4664.454,,0.000,,12,20,,
T,2022-10-27 14:39:01,-22.94794117,-67.81998145,3.22,4664.462,,0.000,,13,21,,
T,2022-10-27 14:39:02,-22.94794124,-67.81998158,3.22,4664.471,,0.000,,12,20,,
T,2022-10-27 14:39:03,-22.94794128,-67.81998165,3.22,4664.472,,0.000,,13,21,,
T,2022-10-27 14:39:04,-22.94794133,-67.81998174,3.22,4664.476,,0.000,,13,21,,
T,2022-10-27 14:39:05,-22.94794138,-67.81998178,3.22,4664.479,,0.000,,13,21,,
T,2022-10-27 14:39:06,-22.94794143,-67.81998182,3.22,4664.484,,0.000,,12,21,,
T,2022-10-27 14:39:07,-22.94794146,-67.81998181,3.22,4664.480,,0.000,,12,19,,
T,2022-10-27 14:39:08,-22.94794150,-67.81998184,3.22,4664.485,,0.000,,13,20,,
T,2022-10-27 14:39:09,-22.94794150,-67.81998180,3.22,4664.478,,0.000,,12,20,,
T,2022-10-27 14:39:10,-22.94794151,-67.81998180,3.22,4664.481,,0.000,,12,20,,
T,2022-10-27 14:39:11,-22.94794155,-67.81998183,3.22,4664.479,,0.000,,13,20,,
T,2022-10-27 14:39:12,-22.94794161,-67.81998197,3.22,4664.502,,0.000,,13,20,,
T,2022-10-27 14:39:13,-22.94794170,-67.81998206,3.22,4664.509,,0.000,,11,19,,
T,2022-10-27 14:39:14,-22.94794175,-67.81998213,3.22,4664.521,,0.000,,11,19,,
T,2022-10-27 14:39:15,-22.94794181,-67.81998221,3.22,4664.527,,0.000,,12,20,,
T,2022-10-27 14:39:16,-22.94794182,-67.81998214,3.22,4664.516,,0.000,,11,19,,
T,2022-10-27 14:39:17,-22.94794197,-67.81998233,4.29,4664.551,,0.000,,10,17,,
T,2022-10-27 14:39:18,-22.94794198,-67.81998229,4.29,4664.531,,0.000,,11,19,,
T,2022-10-27 14:39:19,-22.94794197,-67.81998237,4.29,4664.540,,0.000,,11,19,,
T,2022-10-27 14:39:20,-22.94794194,-67.81998236,4.29,4664.534,,0.000,,12,20,,
T,2022-10-27 14:39:21,-22.94794195,-67.81998230,4.29,4664.519,,0.000,,13,20,,
T,2022-10-27 14:39:22,-22.94794185,-67.81998214,5.36,4664.500,,0.000,,11,18,,
T,2022-10-27 14:39:23,-22.94793826,-67.81998541,5.36,4664.449,,1.630,318,11,18,,
T,2022-10-27 14:39:24,-22.94794453,-67.81999948,5.36,4665.923,,1.430,217,12,18,,
T,2022-10-27 14:39:25,-22.94795793,-67.82001016,5.36,4666.311,,1.320,209,13,18,,
T,2022-10-27 14:39:26,-22.94796618,-67.82000775,4.29,4665.608,,0.000,,11,17,,
T,2022-10-27 14:39:27,-22.94797349,-67.82000924,4.29,4664.834,,1.090,220,13,19,,
T,2022-10-27 14:39:28,-22.94798163,-67.82001336,5.36,4664.466,,0.800,219,12,19,,
T,2022-10-27 14:39:29,-22.94798730,-67.82001629,5.36,4665.634,,0.640,222,12,19,,
T,2022-10-27 14:39:30,-22.94799267,-67.82001921,5.36,4665.326,,0.720,218,12,19,,
T,2022-10-27 14:39:31,-22.94800079,-67.82002425,4.29,4665.342,,1.330,217,9,15,,
T,2022-10-27 14:39:32,-22.94801117,-67.82003099,5.36,4665.334,,1.330,215,9,15,,
T,2022-10-27 14:39:33,-22.94802195,-67.82004091,5.36,4665.583,,1.490,220,11,17,,
T,2022-10-27 14:39:34,-22.94803025,-67.82005327,5.36,4665.861,,1.500,223,11,18,,
T,2022-10-27 14:39:35,-22.94803658,-67.82006701,5.36,4666.429,,1.510,223,12,19,,
T,2022-10-27 14:39:36,-22.94804377,-67.82008051,6.43,4666.839,,1.490,219,12,19,,
T,2022-10-27 14:39:37,-22.94805152,-67.82009244,5.36,4667.388,,1.440,218,13,19,,
T,2022-10-27 14:39:38,-22.94805998,-67.82010119,6.43,4667.605,,1.370,214,13,19,,
T,2022-10-27 14:39:39,-22.94806865,-67.82010690,6.43,4667.655,,1.340,205,12,17,,
T,2022-10-27 14:39:40,-22.94807846,-67.82010965,6.43,4667.569,,1.330,196,13,18,,
T,2022-10-27 14:39:41,-22.94808889,-67.82011117,6.43,4667.584,,1.310,192,13,18,,
T,2022-10-27 14:39:42,-22.94809967,-67.82011758,5.36,4667.414,,1.300,206,14,18,,
T,2022-10-27 14:39:43,-22.94810959,-67.82012718,5.36,4667.338,,1.280,220,13,17,,
T,2022-10-27 14:39:44,-22.94811748,-67.82013840,5.36,4667.235,,1.250,233,13,17,,
T,2022-10-27 14:39:45,-22.94812694,-67.82014879,5.36,4665.505,,1.240,227,10,16,,
T,2022-10-27 14:39:46,-22.94813661,-67.82015997,5.36,4664.450,,1.250,221,13,18,,
T,2022-10-27 14:39:47,-22.94814751,-67.82016946,5.36,4664.165,,1.250,214,13,18,,
T,2022-10-27 14:39:48,-22.94815679,-67.82017696,5.36,4664.231,,1.240,214,15,20,,
T,2022-10-27 14:39:49,-22.94816724,-67.82018791,5.36,4663.944,,1.270,213,14,19,,
T,2022-10-27 14:39:50,-22.94817771,-67.82019687,5.36,4663.619,,1.280,214,14,19,,
T,2022-10-27 14:39:51,-22.94818847,-67.82020542,5.36,4663.605,,1.320,210,12,18,,
T,2022-10-27 14:39:52,-22.94819987,-67.82021155,5.36,4663.238,,1.360,205,13,19,,
T,2022-10-27 14:39:53,-22.94821190,-67.82021663,5.36,4662.795,,1.380,200,13,19,,
T,2022-10-27 14:39:54,-22.94822406,-67.82022384,5.36,4662.670,,1.370,206,13,17,,
T,2022-10-27 14:39:55,-22.94823761,-67.82023061,5.36,4662.577,,1.350,206,13,18,,
T,2022-10-27 14:39:56,-22.94825088,-67.82023621,5.36,4662.794,,1.340,208,14,19,,
T,2022-10-27 14:39:57,-22.94825985,-67.82024046,5.36,4663.850,,1.290,204,14,20,,
T,2022-10-27 14:39:58,-22.94827051,-67.82024388,5.36,4662.441,,1.270,204,13,19,,
T,2022-10-27 14:39:59,-22.94827913,-67.82024195,5.36,4663.322,,1.230,175,12,19,,
T,2022-10-27 14:40:00,-22.94828400,-67.82023027,4.29,4664.043,,1.220,111,11,19,,
T,2022-10-27 14:40:01,-22.94828266,-67.82021663,5.36,4664.431,,0.770,86,12,20,,
T,2022-10-27 14:40:02,-22.94827620,-67.82020625,5.36,4664.399,,0.000,,12,20,,
T,2022-10-27 14:40:03,-22.94827313,-67.82020303,5.36,4664.407,,0.000,,12,20,,
T,2022-10-27 14:40:04,-22.94827164,-67.82020140,5.36,4664.396,,0.000,,11,19,,
T,2022-10-27 14:40:05,-22.94827099,-67.82020063,5.36,4664.402,,0.000,,11,20,,
T,2022-10-27 14:40:06,-22.94827056,-67.82020016,5.36,4664.383,,0.000,,12,20,,
T,2022-10-27 14:40:07,-22.94827032,-67.82019991,5.36,4664.376,,0.000,,12,20,,
T,2022-10-27 14:40:08,-22.94827025,-67.82019984,5.36,4664.383,,0.000,,11,19,,
T,2022-10-27 14:40:09,-22.94827017,-67.82019974,5.36,4664.383,,0.000,,12,20,,
T,2022-10-27 14:40:10,-22.94827013,-67.82019962,5.36,4664.373,,0.000,,12,20,,
T,2022-10-27 14:40:11,-22.94827020,-67.82019952,5.36,4664.372,,0.000,,12,20,,
T,2022-10-27 14:40:12,-22.94827034,-67.82019952,5.36,4664.373,,0.000,,12,20,,
T,2022-10-27 14:40:13,-22.94827038,-67.82019944,5.36,4664.374,,0.000,,10,18,,
T,2022-10-27 14:40:14,-22.94827037,-67.82019936,4.29,4664.373,,0.000,,12,19,,
T,2022-10-27 14:40:15,-22.94827032,-67.82019926,5.36,4664.356,,0.000,,12,20,,
T,2022-10-27 14:40:16,-22.94827026,-67.82019928,5.36,4664.356,,0.000,,12,19,,
T,2022-10-27 14:40:17,-22.94827022,-67.82019928,4.29,4664.354,,0.000,,13,20,,
T,2022-10-27 14:40:18,-22.94827025,-67.82019932,4.29,4664.365,,0.000,,13,20,,
T,2022-10-27 14:40:19,-22.94827025,-67.82019931,5.36,4664.380,,0.000,,13,20,,
T,2022-10-27 14:40:20,-22.94827033,-67.82019937,5.36,4664.379,,0.000,,13,19,,
T,2022-10-27 14:40:21,-22.94827048,-67.82019946,5.36,4664.376,,0.000,,14,19,,
T,2022-10-27 14:40:22,-22.94827051,-67.82019954,4.29,4664.364,,0.000,,12,17,,
T,2022-10-27 14:40:23,-22.94827053,-67.82019962,4.29,4664.381,,0.000,,14,19,,
T,2022-10-27 14:40:24,-22.94827055,-67.82019972,4.29,4664.367,,0.000,,14,19,,
T,2022-10-27 14:40:25,-22.94827232,-67.82020265,4.29,4664.358,,0.000,,13,18,,
T,2022-10-27 14:40:26,-22.94827437,-67.82020262,4.29,4663.943,,0.000,,15,20,,
T,2022-10-27 14:40:27,-22.94827548,-67.82020254,3.22,4663.941,,0.000,,14,19,,
T,2022-10-27 14:40:28,-22.94827597,-67.82020252,4.29,4663.946,,0.000,,13,18,,
T,2022-10-27 14:40:29,-22.94827621,-67.82020253,4.29,4663.951,,0.000,,13,19,,
T,2022-10-27 14:40:30,-22.94827634,-67.82020255,4.29,4663.951,,0.000,,13,18,,
T,2022-10-27 14:40:31,-22.94827638,-67.82020258,4.29,4663.951,,0.000,,14,20,,
T,2022-10-27 14:40:32,-22.94827635,-67.82020260,4.29,4663.950,,0.000,,12,18,,
T,2022-10-27 14:40:33,-22.94827633,-67.82020261,4.29,4663.950,,0.000,,12,18,,
T,2022-10-27 14:40:34,-22.94827400,-67.82019760,3.22,4662.680,,1.220,79,11,18,,
T,2022-10-27 14:40:35,-22.94827221,-67.82018793,3.22,4662.653,,1.230,78,13,18,,
T,2022-10-27 14:40:36,-22.94826939,-67.82018015,3.22,4662.069,,1.210,60,13,18,,
T,2022-10-27 14:40:37,-22.94826039,-67.82017249,3.22,4660.137,,1.310,50,13,18,,
T,2022-10-27 14:40:38,-22.94824998,-67.82016805,3.22,4659.817,,1.310,38,14,19,,
T,2022-10-27 14:40:39,-22.94823872,-67.82016413,5.36,4659.879,,1.320,35,14,19,,
T,2022-10-27 14:40:40,-22.94823389,-67.82015607,4.29,4661.802,,1.310,37,11,19,,
T,2022-10-27 14:40:41,-22.94822829,-67.82014898,4.29,4662.030,,1.280,42,10,17,,
T,2022-10-27 14:40:42,-22.94822250,-67.82013931,4.29,4662.497,,1.250,45,12,20,,
T,2022-10-27 14:40:43,-22.94821643,-67.82012996,4.29,4662.583,,1.240,44,12,20,,
T,2022-10-27 14:40:44,-22.94820967,-67.82012294,4.29,4662.557,,1.240,42,10,18,,
T,2022-10-27 14:40:45,-22.94820346,-67.82011379,4.29,4663.193,,1.280,39,12,20,,
T,2022-10-27 14:40:46,-22.94819610,-67.82010523,4.29,4663.364,,1.300,37,12,20,,
T,2022-10-27 14:40:47,-22.94818500,-67.82009287,4.29,4663.227,,1.420,43,10,18,,
T,2022-10-27 14:40:48,-22.94817382,-67.82007719,4.29,4663.540,,1.870,51,10,18,,
T,2022-10-27 14:40:49,-22.94816360,-67.82005928,6.43,4663.480,,1.820,58,10,17,,
T,2022-10-27 14:40:50,-22.94815444,-67.82004440,5.36,4662.326,,1.750,59,13,30,,
T,2022-10-27 14:40:51,-22.94815390,-67.82002589,4.29,4662.584,,1.680,60,11,18,,
T,2022-10-27 14:40:52,-22.94815148,-67.82000886,5.36,4663.817,,1.650,56,14,21,,
T,2022-10-27 14:40:53,-22.94814521,-67.81999224,5.36,4664.148,,1.650,49,12,20,,
T,2022-10-27 14:40:54,-22.94813632,-67.81997956,5.36,4664.137,,1.600,41,12,20,,
T,2022-10-27 14:40:55,-22.94812359,-67.81996770,5.36,4665.034,,1.560,38,12,20,,
T,2022-10-27 14:40:56,-22.94810998,-67.81995501,5.36,4665.145,,1.540,38,11,19,,
T,2022-10-27 14:40:57,-22.94809929,-67.81994570,5.36,4664.855,,1.270,38,11,20,,
T,2022-10-27 14:40:58,-22.94809042,-67.81993932,5.36,4665.629,,1.260,36,11,20,,
T,2022-10-27 14:40:59,-22.94807967,-67.81993438,5.36,4665.437,,1.270,27,9,19,,
T,2022-10-27 14:41:00,-22.94806848,-67.81993119,5.36,4664.492,,1.260,25,9,18,,
T,2022-10-27 14:41:01,-22.94805744,-67.81992791,6.43,4664.444,,1.250,23,9,18,,
T,2022-10-27 14:41:02,-22.94804374,-67.81992341,5.36,4663.822,,1.260,28,11,20,,
T,2022-10-27 14:41:03,-22.94803159,-67.81991754,6.43,4664.192,,1.240,37,12,21,,
T,2022-10-27 14:41:04,-22.94802015,-67.81991105,6.43,4663.986,,1.220,43,9,18,,
T,2022-10-27 14:41:05,-22.94801031,-67.81990393,6.43,4664.194,,1.210,54,12,20,,
T,2022-10-27 14:41:06,-22.94800431,-67.81989809,5.36,4663.772,,1.190,58,11,20,,
T,2022-10-27 14:41:07,-22.94799930,-67.81989106,6.43,4663.594,,1.180,64,11,20,,
T,2022-10-27 14:41:08,-22.94799663,-67.81988430,5.36,4664.578,,1.150,65,10,18,,
T,2022-10-27 14:41:09,-22.94799365,-67.81987565,5.36,4663.779,,1.200,70,10,17,,
T,2022-10-27 14:41:10,-22.94799354,-67.81986071,6.43,4664.041,,1.940,77,13,20,,
T,2022-10-27 14:41:11,-22.94799375,-67.81984071,5.36,4662.519,,1.970,86,14,21,,
T,2022-10-27 14:41:12,-22.94799628,-67.81982115,5.36,4661.516,,1.930,89,12,19,,
T,2022-10-27 14:41:13,-22.94799691,-67.81980383,5.36,4660.189,,1.870,86,14,21,,
T,2022-10-27 14:41:14,-22.94799563,-67.81978738,5.36,4660.271,,1.770,80,14,21,,
T,2022-10-27 14:41:15,-22.94798657,-67.81977263,5.36,4660.490,,1.700,63,11,18,,
T,2022-10-27 14:41:16,-22.94797441,-67.81975952,5.36,4660.869,,1.600,58,13,20,,
T,2022-10-27 14:41:17,-22.94796523,-67.81975139,5.36,4660.600,,0.780,52,13,20,,
T,2022-10-27 14:41:18,-22.94796169,-67.81974651,5.36,4660.820,,0.770,63,12,18,,
T,2022-10-27 14:41:19,-22.94795898,-67.81974074,6.43,4660.565,,0.780,61,13,19,,
T,2022-10-27 14:41:20,-22.94795580,-67.81973646,6.43,4659.834,,0.780,52,14,19,,
T,2022-10-27 14:41:21,-22.94794967,-67.81973337,5.36,4659.857,,0.810,23,14,20,,
T,2022-10-27 14:41:22,-22.94794347,-67.81973289,5.36,4659.817,,0.840,355,15,20,,
T,2022-10-27 14:41:23,-22.94794292,-67.81973840,5.36,4660.375,,0.850,250,15,21,,
T,2022-10-27 14:41:24,-22.94794896,-67.81974635,5.36,4660.730,,0.840,198,14,19,,
T,2022-10-27 14:41:25,-22.94795530,-67.81975300,5.36,4660.879,,0.840,221,13,19,,
T,2022-10-27 14:41:26,-22.94795625,-67.81975937,4.29,4660.900,,0.000,,13,18,,
T,2022-10-27 14:41:27,-22.94795560,-67.81976061,4.29,4660.898,,0.000,,12,17,,
T,2022-10-27 14:41:28,-22.94795527,-67.81976123,4.29,4660.898,,0.000,,12,17,,
T,2022-10-27 14:41:29,-22.94795725,-67.81975833,4.29,4661.403,,0.850,132,13,19,,
T,2022-10-27 14:41:30,-22.94796222,-67.81975408,4.29,4661.847,,0.910,134,14,18,,
T,2022-10-27 14:41:31,-22.94796913,-67.81975120,4.29,4662.424,,0.970,136,13,18,,
T,2022-10-27 14:41:32,-22.94797294,-67.81974436,4.29,4662.961,,1.030,131,13,19,,
T,2022-10-27 14:41:33,-22.94797594,-67.81973793,4.29,4663.406,,1.050,124,15,21,,
T,2022-10-27 14:41:34,-22.94798095,-67.81972969,4.29,4663.562,,1.080,138,11,16,,
T,2022-10-27 14:41:35,-22.94798003,-67.81972749,4.29,4663.515,,0.000,,15,21,,
T,2022-10-27 14:41:36,-22.94797408,-67.81972498,4.29,4663.515,,0.000,,15,21,,
T,2022-10-27 14:41:37,-22.94797322,-67.81972198,4.29,4663.088,,1.040,115,10,17,,
T,2022-10-27 14:41:38,-22.94797061,-67.81971532,4.29,4662.533,,0.770,76,12,17,,
T,2022-10-27 14:41:39,-22.94796619,-67.81970925,4.29,4662.571,,0.770,76,12,17,,
T,2022-10-27 14:41:40,-22.94795741,-67.81971612,4.29,4662.061,,0.000,,11,16,,
T,2022-10-27 14:41:41,-22.94795388,-67.81972096,4.29,4662.066,,0.000,,11,16,,
T,2022-10-27 14:41:42,-22.94795210,-67.81972339,4.29,4662.061,,0.000,,11,17,,
T,2022-10-27 14:41:43,-22.94795119,-67.81972458,3.22,4662.059,,0.000,,14,30,,
T,2022-10-27 14:41:44,-22.94795073,-67.81972518,3.22,4662.056,,0.000,,17,31,,
T,2022-10-27 14:41:45,-22.94794904,-67.81972358,3.22,4661.613,,0.000,,12,18,,
T,2022-10-27 14:41:46,-22.94794848,-67.81972288,3.22,4661.594,,0.000,,12,18,,
T,2022-10-27 14:41:47,-22.94795133,-67.81972232,3.22,4661.500,,0.850,211,11,17,,
T,2022-10-27 14:41:48,-22.94795442,-67.81973082,3.22,4660.966,,1.050,279,14,19,,
T,2022-10-27 14:41:49,-22.94795399,-67.81974499,3.22,4660.741,,1.090,281,15,20,,
T,2022-10-27 14:41:50,-22.94794833,-67.81975583,3.22,4661.397,,1.140,311,15,19,,
T,2022-10-27 14:41:51,-22.94793358,-67.81975875,3.22,4662.715,,1.200,335,14,19,,
T,2022-10-27 14:41:52,-22.94791936,-67.81975847,3.22,4663.046,,1.220,358,12,16,,
T,2022-10-27 14:41:53,-22.94790846,-67.81975624,4.29,4663.791,,0.000,,14,20,,
T,2022-10-27 14:41:54,-22.94790497,-67.81975578,4.29,4663.791,,0.000,,14,20,,
T,2022-10-27 14:41:55,-22.94790343,-67.81975428,4.29,4663.798,,0.000,,14,20,,
T,2022-10-27 14:41:56,-22.94790258,-67.81975410,3.22,4663.799,,0.000,,11,17,,
T,2022-10-27 14:41:57,-22.94790214,-67.81975399,3.22,4663.792,,0.000,,14,20,,
T,2022-10-27 14:41:58,-22.94790190,-67.81975390,3.22,4663.801,,0.000,,11,18,,
T,2022-10-27 14:41:59,-22.94790020,-67.81975374,3.22,4664.053,,0.640,359,13,19,,
T,2022-10-27 14:42:00,-22.94789773,-67.81975427,3.22,4665.066,,0.220,38,12,18,,
T,2022-10-27 14:42:01,-22.94789841,-67.81975343,3.22,4665.397,,0.270,107,13,19,,
T,2022-10-27 14:42:02,-22.94789962,-67.81975255,3.22,4665.498,,0.000,,14,20,,
T,2022-10-27 14:42:03,-22.94790037,-67.81975356,3.22,4665.530,,0.330,317,13,19,,
T,2022-10-27 14:42:04,-22.94789786,-67.81975490,3.22,4666.354,,0.570,311,13,19,,
T,2022-10-27 14:42:05,-22.94789972,-67.81975443,3.22,4666.909,,0.000,,13,19,,
T,2022-10-27 14:42:06,-22.94790919,-67.81975219,3.22,4667.232,,1.190,155,13,20,,
T,2022-10-27 14:42:07,-22.94791872,-67.81974165,4.29,4668.403,,1.220,113,12,19,,
T,2022-10-27 14:42:08,-22.94792229,-67.81972861,4.29,4669.381,,1.240,97,9,15,,
T,2022-10-27 14:42:09,-22.94792070,-67.81971569,4.29,4669.417,,1.280,72,12,16,,
T,2022-10-27 14:42:10,-22.94791648,-67.81970304,4.29,4668.723,,1.320,67,15,20,,
T,2022-10-27 14:42:11,-22.94791259,-67.81968996,5.36,4668.645,,1.380,73,15,20,,
T,2022-10-27 14:42:12,-22.94791064,-67.81967625,4.29,4668.634,,1.400,82,13,18,,
T,2022-10-27 14:42:13,-22.94791025,-67.81966241,4.29,4667.650,,1.390,88,13,18,,
T,2022-10-27 14:42:14,-22.94791124,-67.81964885,5.36,4667.547,,1.370,94,13,18,,
T,2022-10-27 14:42:15,-22.94792014,-67.81964225,4.29,4665.949,,1.320,126,12,18,,
T,2022-10-27 14:42:16,-22.94793351,-67.81964342,5.36,4665.670,,1.300,180,12,18,,
T,2022-10-27 14:42:17,-22.94794656,-67.81966216,5.36,4666.333,,0.000,,10,16,,
T,2022-10-27 14:42:18,-22.94795283,-67.81967638,5.36,4666.361,,0.000,,13,19,,
T,2022-10-27 14:42:19,-22.94795589,-67.81968351,5.36,4666.398,,0.000,,12,18,,
T,2022-10-27 14:42:20,-22.94795797,-67.81968757,5.36,4666.394,,0.000,,12,19,,
T,2022-10-27 14:42:21,-22.94795866,-67.81968892,5.36,4666.394,,0.000,,12,19,,
T,2022-10-27 14:42:22,-22.94796047,-67.81969071,4.29,4666.079,,0.000,,11,18,,
T,2022-10-27 14:42:23,-22.94796138,-67.81969159,4.29,4666.075,,0.000,,12,18,,
T,2022-10-27 14:42:24,-22.94796184,-67.81969203,4.29,4666.076,,0.000,,11,18,,
T,2022-10-27 14:42:25,-22.94796207,-67.81969225,4.29,4666.076,,0.000,,11,18,,
T,2022-10-27 14:42:26,-22.94796218,-67.81969238,3.22,4666.080,,0.000,,12,28,,
T,2022-10-27 14:42:27,-22.94796046,-67.81968916,3.22,4665.792,,0.000,,12,19,,
T,2022-10-27 14:42:28,-22.94795961,-67.81968740,3.22,4665.787,,0.000,,11,18,,
T,2022-10-27 14:42:29,-22.94795918,-67.81968654,3.22,4665.790,,0.000,,11,17,,
T,2022-10-27 14:42:30,-22.94796193,-67.81968591,3.22,4664.847,,0.350,224,14,20,,
T,2022-10-27 14:42:31,-22.94796155,-67.81968793,3.22,4664.678,,0.280,303,13,19,,
T,2022-10-27 14:42:32,-22.94795817,-67.81968614,3.22,4664.866,,0.000,,13,18,,
T,2022-10-27 14:42:33,-22.94795706,-67.81968433,3.22,4664.862,,0.000,,14,19,,
T,2022-10-27 14:42:34,-22.94795651,-67.81968342,3.22,4664.869,,0.000,,15,20,,
T,2022-10-27 14:42:35,-22.94795624,-67.81968295,3.22,4664.872,,0.000,,14,19,,
T,2022-10-27 14:42:36,-22.94795609,-67.81968266,3.22,4664.875,,0.000,,13,18,,
T,2022-10-27 14:42:37,-22.94795596,-67.81968252,3.22,4664.890,,0.000,,15,20,,
T,2022-10-27 14:42:38,-22.94795584,-67.81968252,3.22,4664.892,,0.000,,12,18,,
T,2022-10-27 14:42:39,-22.94795568,-67.81968257,3.22,4664.893,,0.000,,14,20,,
T,2022-10-27 14:42:40,-22.94795557,-67.81968257,3.22,4664.891,,0.000,,12,18,,
T,2022-10-27 14:42:41,-22.94795542,-67.81968257,3.22,4664.875,,0.000,,14,20,,
T,2022-10-27 14:42:42,-22.94795527,-67.81968254,3.22,4664.874,,0.000,,14,20,,
T,2022-10-27 14:42:43,-22.94795513,-67.81968254,3.22,4664.885,,0.000,,12,18,,
T,2022-10-27 14:42:44,-22.94795505,-67.81968246,3.22,4664.876,,0.000,,12,18,,
T,2022-10-27 14:42:45,-22.94795497,-67.81968239,3.22,4664.886,,0.000,,14,20,,
T,2022-10-27 14:42:46,-22.94795486,-67.81968241,3.22,4664.879,,0.000,,13,19,,
T,2022-10-27 14:42:47,-22.94795476,-67.81968244,3.22,4664.879,,0.000,,10,16,,
T,2022-10-27 14:42:48,-22.94795473,-67.81968245,3.22,4664.875,,0.000,,12,18,,
T,2022-10-27 14:42:49,-22.94795469,-67.81968250,3.22,4664.881,,0.000,,14,20,,
T,2022-10-27 14:42:50,-22.94795467,-67.81968253,3.22,4664.889,,0.000,,14,19,,
T,2022-10-27 14:42:51,-22.94795460,-67.81968251,3.22,4664.884,,0.000,,15,20,,
T,2022-10-27 14:42:52,-22.94795450,-67.81968256,3.22,4664.897,,0.000,,12,17,,
T,2022-10-27 14:42:53,-22.94795446,-67.81968257,3.22,4664.898,,0.000,,13,18,,
T,2022-10-27 14:42:54,-22.94795445,-67.81968253,3.22,4664.906,,0.000,,14,19,,
T,2022-10-27 14:42:55,-22.94795442,-67.81968252,3.22,4664.912,,0.000,,14,19,,
T,2022-10-27 14:42:56,-22.94795437,-67.81968254,3.22,4664.917,,0.000,,15,20,,
T,2022-10-27 14:42:57,-22.94795429,-67.81968257,3.22,4664.915,,0.000,,13,18,,
T,2022-10-27 14:42:58,-22.94795426,-67.81968256,3.22,4664.913,,0.000,,15,21,,
T,2022-10-27 14:42:59,-22.94795424,-67.81968253,3.22,4664.916,,0.000,,11,17,,
T,2022-10-27 14:43:00,-22.94795427,-67.81968253,3.22,4664.917,,0.000,,14,20,,
T,2022-10-27 14:43:01,-22.94795428,-67.81968255,3.22,4664.917,,0.000,,15,21,,
T,2022-10-27 14:43:02,-22.94795425,-67.81968256,3.22,4664.916,,0.000,,12,18,,
T,2022-10-27 14:43:03,-22.94795428,-67.81968255,3.22,4664.912,,0.000,,14,20,,
T,2022-10-27 14:43:04,-22.94795426,-67.81968255,3.22,4664.918,,0.000,,12,18,,
