type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
W,2022-10-30 11:49:14,-24.18698776,-66.47797149,3.22,4863.159,,1.090,159,15,22,,Qubic
W,2022-10-30 12:00:39,-24.18573105,-66.47834989,3.22,4858.285,,1.250,105,12,20,,Nikonpano1
W,2022-10-30 12:01:59,-24.18587700,-66.47760927,3.22,4858.319,,0.000,,14,20,,Nikon pano2
W,2022-10-30 12:04:42,-24.18455090,-66.47793361,4.29,4840.195,,1.240,324,14,20,,Pano3
W,2022-10-30 12:08:17,-24.18487252,-66.47956167,3.22,4855.758,,0.790,235,14,19,,Flat1
W,2022-10-30 12:08:58,-24.18490586,-66.47952531,3.22,4855.154,,0.000,,14,20,,Pano flat
W,2022-10-30 12:22:02,-24.18624606,-66.47820463,3.22,4863.436,,0.000,,15,19,,Qubic overlook
W,2022-10-30 12:50:18,-24.19231520,-66.47479886,3.22,4812.165,,1.010,323,17,18,,Hole llama
W,2022-10-30 12:56:27,-24.19237424,-66.47403814,3.22,4816.661,,0.000,,16,18,,Aerosite
W,2022-10-30 13:33:43,-24.19211964,-66.51188327,3.22,4485.964,,0.000,,17,21,,Tocomar stop
W,2022-10-30 13:36:07,-24.19307952,-66.51123646,3.22,4471.089,,1.180,164,12,17,,Road?
W,2022-10-30 13:57:21,-24.19945717,-66.50922941,3.22,4454.715,,0.810,202,14,18,,Tocomar
W,2022-10-30 13:59:57,-24.20066128,-66.50943910,3.22,4459.536,,0.890,215,15,19,,Tocomar pano
W,2022-10-30 14:02:04,-24.20062742,-66.50873672,4.29,4458.417,,1.430,62,14,17,,Tocomar pano 2
W,2022-10-30 14:09:43,-24.20306152,-66.50805762,3.22,4453.613,,0.000,,15,33,,Tocomar pano 3
W,2022-10-30 14:27:17,-24.19838691,-66.50944567,3.22,4461.359,,1.150,328,16,20,,Huella tocomar
W,2022-10-30 14:55:00,-24.20334771,-66.48222358,4.29,4565.108,,7.220,122,15,19,,Rn 51 km 184 mirador tocomar
W,2022-10-30 14:56:06,-24.20697091,-66.47891220,3.22,4580.066,,6.880,152,13,14,,Tower road entrance
W,2022-10-30 15:19:45,-24.22559397,-66.43802317,4.29,4126.996,,12.930,153,15,16,,Gasoducto?
W,2022-10-30 15:24:40,-24.23720301,-66.42327345,3.22,4029.179,,0.000,,12,17,,Water source
W,2022-10-30 15:27:43,-24.23752873,-66.42363485,3.22,4041.880,,0.840,342,16,17,,Road 2
W,2022-10-30 16:03:34,-24.24562962,-66.34206318,3.22,3830.162,,8.890,55,14,19,,Power linea
T,2022-10-30 10:46:09,-24.24451101,-66.34014455,6.43,3821.688,,10.680,236,11,34,20221030-074609,GPS Logger: 20221030-074609 - Argentina sites
T,2022-10-30 10:46:10,-24.24456286,-66.34024903,5.36,3822.049,,11.060,239,11,34,,
T,2022-10-30 10:46:11,-24.24463705,-66.34036431,4.29,3830.049,,11.620,240,11,34,,
T,2022-10-30 10:46:12,-24.24468767,-66.34046432,4.29,3830.444,,11.440,242,11,34,,
T,2022-10-30 10:46:13,-24.24473571,-66.34057236,3.22,3830.851,,11.370,243,11,34,,
T,2022-10-30 10:46:14,-24.24478471,-66.34068095,3.22,3832.923,,11.550,244,11,34,,
T,2022-10-30 10:46:15,-24.24484118,-66.34079517,3.22,3833.207,,12.460,244,15,34,,
T,2022-10-30 10:46:16,-24.24489775,-66.34090456,3.22,3832.708,,12.300,242,16,34,,
T,2022-10-30 10:46:17,-24.24495694,-66.34101062,3.22,3833.370,,12.160,239,17,34,,
T,2022-10-30 10:46:18,-24.24500734,-66.34112153,3.22,3833.767,,12.300,240,17,34,,
T,2022-10-30 10:46:19,-24.24506231,-66.34122567,3.22,3832.864,,12.330,240,17,34,,
T,2022-10-30 10:46:20,-24.24513039,-66.34132889,3.22,3831.960,,12.940,240,17,34,,
T,2022-10-30 10:46:21,-24.24519016,-66.34143146,3.22,3831.297,,12.460,241,18,34,,
T,2022-10-30 10:46:22,-24.24525745,-66.34154818,4.29,3830.556,,12.810,240,18,34,,
T,2022-10-30 10:46:23,-24.24531788,-66.34165966,6.43,3830.836,,12.670,240,18,34,,
T,2022-10-30 10:46:24,-24.24535183,-66.34173997,9.65,3830.910,,11.570,241,18,34,,
T,2022-10-30 10:46:25,-24.24543751,-66.34185752,6.43,3830.719,,12.630,237,17,34,,
T,2022-10-30 10:46:26,-24.24553583,-66.34197685,5.36,3829.436,,12.490,235,17,34,,
T,2022-10-30 10:46:27,-24.24559651,-66.34207654,6.43,3829.543,,12.560,236,17,34,,
T,2022-10-30 10:46:28,-24.24566048,-66.34217691,7.50,3829.357,,12.630,236,17,34,,
T,2022-10-30 10:46:29,-24.24572556,-66.34229790,8.58,3828.841,,13.490,238,17,34,,
T,2022-10-30 10:46:30,-24.24577751,-66.34241195,9.65,3829.604,,13.640,242,17,34,,
T,2022-10-30 10:46:31,-24.24586174,-66.34252935,10.72,3828.883,,13.490,238,17,34,,
T,2022-10-30 10:46:32,-24.24597173,-66.34260135,9.65,3823.905,,12.880,233,17,34,,
T,2022-10-30 10:46:33,-24.24603181,-66.34269744,9.65,3824.749,,12.830,234,13,34,,
T,2022-10-30 10:46:34,-24.24609611,-66.34281354,9.65,3824.463,,13.160,235,15,34,,
T,2022-10-30 10:46:35,-24.24615843,-66.34292141,9.65,3824.218,,13.040,236,15,34,,
T,2022-10-30 10:46:36,-24.24626056,-66.34300795,9.65,3823.904,,13.100,232,15,34,,
T,2022-10-30 10:46:37,-24.24634377,-66.34310724,9.65,3824.789,,13.370,232,15,34,,
T,2022-10-30 10:46:38,-24.24643535,-66.34320386,8.58,3823.936,,13.540,231,13,34,,
T,2022-10-30 10:46:39,-24.24652894,-66.34328544,7.50,3820.995,,13.680,231,15,34,,
T,2022-10-30 10:46:40,-24.24659214,-66.34339413,7.50,3821.359,,13.620,232,14,34,,
T,2022-10-30 10:46:41,-24.24667038,-66.34349422,7.50,3821.649,,13.690,233,14,34,,
T,2022-10-30 10:46:42,-24.24674734,-66.34359922,7.50,3821.750,,13.550,233,13,34,,
T,2022-10-30 10:46:43,-24.24683312,-66.34370912,7.50,3821.536,,13.830,233,13,34,,
T,2022-10-30 10:46:44,-24.24686857,-66.34384200,9.65,3821.271,,13.890,238,14,34,,
T,2022-10-30 10:46:45,-24.24686275,-66.34398926,10.72,3821.979,,13.990,245,13,34,,
T,2022-10-30 10:46:46,-24.24691857,-66.34410546,11.79,3822.686,,13.870,243,12,34,,
T,2022-10-30 10:46:47,-24.24703431,-66.34419397,11.79,3821.812,,13.840,237,12,34,,
T,2022-10-30 10:46:48,-24.24704614,-66.34435118,9.65,3822.522,,13.920,241,12,33,,
T,2022-10-30 10:46:49,-24.24711076,-66.34445254,8.58,3823.488,,13.790,235,12,34,,
T,2022-10-30 10:46:50,-24.24719477,-66.34456584,7.50,3826.109,,13.910,234,14,34,,
T,2022-10-30 10:46:51,-24.24728910,-66.34466950,6.43,3826.964,,14.020,234,14,34,,
T,2022-10-30 10:46:52,-24.24735613,-66.34478695,6.43,3828.205,,13.920,235,13,34,,
T,2022-10-30 10:46:53,-24.24744546,-66.34489608,5.36,3828.964,,13.890,234,13,34,,
T,2022-10-30 10:46:54,-24.24751796,-66.34500426,5.36,3829.965,,13.620,234,13,34,,
T,2022-10-30 10:46:55,-24.24759440,-66.34510495,5.36,3830.298,,13.380,232,13,34,,
T,2022-10-30 10:46:56,-24.24765853,-66.34520108,5.36,3830.633,,12.880,231,13,34,,
T,2022-10-30 10:46:57,-24.24773007,-66.34530068,4.29,3831.393,,12.840,232,14,34,,
T,2022-10-30 10:46:58,-24.24779743,-66.34540585,5.36,3831.257,,12.690,234,14,34,,
T,2022-10-30 10:46:59,-24.24786419,-66.34549749,5.36,3828.348,,12.440,236,14,34,,
T,2022-10-30 10:47:00,-24.24790746,-66.34560517,5.36,3830.600,,12.320,239,14,34,,
T,2022-10-30 10:47:01,-24.24797716,-66.34570711,5.36,3830.494,,12.280,237,14,34,,
T,2022-10-30 10:47:02,-24.24805878,-66.34579357,5.36,3828.584,,12.210,235,14,34,,
T,2022-10-30 10:47:03,-24.24814244,-66.34586785,5.36,3825.555,,12.210,235,14,34,,
T,2022-10-30 10:47:04,-24.24818930,-66.34597337,5.36,3826.753,,12.130,237,15,34,,
T,2022-10-30 10:47:05,-24.24825105,-66.34607073,5.36,3826.699,,12.120,237,15,34,,
T,2022-10-30 10:47:06,-24.24830754,-66.34616845,5.36,3826.593,,12.150,236,14,34,,
T,2022-10-30 10:47:07,-24.24838095,-66.34626798,5.36,3826.525,,12.210,235,14,34,,
T,2022-10-30 10:47:08,-24.24847661,-66.34632725,6.43,3821.358,,11.890,231,14,34,,
T,2022-10-30 10:47:09,-24.24852906,-66.34642035,7.50,3821.393,,11.430,232,14,34,,
T,2022-10-30 10:47:10,-24.24857574,-66.34651357,6.43,3823.502,,10.920,226,14,34,,
T,2022-10-30 10:47:11,-24.24863897,-66.34658622,6.43,3825.433,,10.290,220,13,34,,
T,2022-10-30 10:47:12,-24.24870000,-66.34664140,6.43,3825.698,,9.760,216,13,34,,
T,2022-10-30 10:47:13,-24.24875737,-66.34670672,5.36,3826.112,,9.520,217,13,34,,
T,2022-10-30 10:47:14,-24.24882141,-66.34677282,5.36,3826.179,,9.270,222,12,34,,
T,2022-10-30 10:47:15,-24.24888363,-66.34682387,6.43,3827.360,,9.190,222,11,34,,
T,2022-10-30 10:47:16,-24.24895331,-66.34688153,8.58,3827.072,,9.340,222,11,34,,
T,2022-10-30 10:47:17,-24.24903989,-66.34693487,9.65,3827.996,,9.740,219,13,34,,
T,2022-10-30 10:47:18,-24.24906127,-66.34703678,7.50,3826.215,,9.620,237,14,34,,
T,2022-10-30 10:47:19,-24.24910178,-66.34712302,8.58,3826.270,,9.980,238,14,34,,
T,2022-10-30 10:47:20,-24.24913537,-66.34722629,9.65,3826.393,,10.500,241,15,34,,
T,2022-10-30 10:47:21,-24.24920638,-66.34730392,10.72,3825.718,,10.900,237,15,34,,
T,2022-10-30 10:47:22,-24.24927570,-66.34739013,11.79,3826.412,,11.330,235,14,34,,
T,2022-10-30 10:47:23,-24.24928248,-66.34750109,10.72,3825.605,,11.040,241,12,34,,
T,2022-10-30 10:47:24,-24.24938024,-66.34755990,8.58,3825.025,,10.980,231,12,34,,
T,2022-10-30 10:47:25,-24.24945199,-66.34762819,7.50,3824.121,,10.700,231,14,32,,
T,2022-10-30 10:47:26,-24.24948726,-66.34771330,11.79,3824.300,,10.350,229,14,32,,
T,2022-10-30 10:47:27,-24.24956410,-66.34777848,11.79,3825.380,,10.430,221,15,32,,
T,2022-10-30 10:47:28,-24.24963564,-66.34784034,10.72,3825.795,,10.440,216,15,32,,
T,2022-10-30 10:47:29,-24.24970247,-66.34790889,10.72,3828.500,,10.110,214,15,32,,
T,2022-10-30 10:47:30,-24.24976749,-66.34796494,10.72,3829.393,,9.870,216,14,32,,
T,2022-10-30 10:47:31,-24.24983787,-66.34803847,10.72,3831.252,,9.930,220,14,32,,
T,2022-10-30 10:47:32,-24.24992907,-66.34808242,10.72,3831.212,,10.130,217,15,32,,
T,2022-10-30 10:47:33,-24.24999204,-66.34814429,11.79,3831.578,,10.110,220,15,32,,
T,2022-10-30 10:47:34,-24.25006940,-66.34822202,11.79,3832.632,,10.030,222,15,32,,
T,2022-10-30 10:47:35,-24.25013242,-66.34828284,11.79,3832.903,,9.420,223,15,32,,
T,2022-10-30 10:47:36,-24.25017272,-66.34835341,12.86,3833.185,,9.090,227,15,32,,
T,2022-10-30 10:47:37,-24.25022486,-66.34844516,13.94,3834.386,,9.530,231,15,32,,
T,2022-10-30 10:47:38,-24.25021193,-66.34853281,11.79,3835.063,,8.220,240,15,32,,
T,2022-10-30 10:47:39,-24.25024360,-66.34859984,11.79,3832.715,,8.250,240,17,32,,
T,2022-10-30 10:47:40,-24.25028017,-66.34868050,10.72,3833.383,,8.580,241,17,32,,
T,2022-10-30 10:47:41,-24.25031831,-66.34876782,10.72,3835.132,,8.920,241,17,32,,
T,2022-10-30 10:47:42,-24.25036238,-66.34884908,10.72,3835.503,,9.450,238,17,32,,
T,2022-10-30 10:47:43,-24.25043170,-66.34892157,10.72,3834.477,,9.890,236,17,32,,
T,2022-10-30 10:47:44,-24.25048129,-66.34902374,10.72,3834.368,,10.170,238,17,32,,
T,2022-10-30 10:47:45,-24.25054994,-66.34909605,9.65,3834.636,,10.290,233,17,32,,
T,2022-10-30 10:47:46,-24.25061559,-66.34917392,9.65,3834.489,,10.400,230,17,32,,
T,2022-10-30 10:47:47,-24.25068439,-66.34924776,10.72,3834.562,,10.510,224,17,32,,
T,2022-10-30 10:47:48,-24.25077123,-66.34930089,10.72,3833.508,,10.630,221,16,32,,
T,2022-10-30 10:47:49,-24.25083645,-66.34936229,10.72,3835.068,,10.470,217,17,32,,
T,2022-10-30 10:47:50,-24.25091217,-66.34941679,10.72,3837.034,,10.430,212,17,32,,
T,2022-10-30 10:47:51,-24.25100300,-66.34947006,9.65,3836.517,,10.630,212,16,32,,
T,2022-10-30 10:47:52,-24.25107704,-66.34952926,10.72,3836.760,,10.720,216,16,32,,
T,2022-10-30 10:47:53,-24.25116174,-66.34959830,10.72,3838.221,,10.600,220,16,32,,
T,2022-10-30 10:47:54,-24.25123296,-66.34967081,10.72,3839.360,,10.570,222,16,32,,
T,2022-10-30 10:47:55,-24.25129699,-66.34974778,9.65,3839.639,,10.620,225,17,32,,
T,2022-10-30 10:47:56,-24.25136256,-66.34981784,9.65,3839.536,,10.960,225,17,32,,
T,2022-10-30 10:47:57,-24.25143238,-66.34990245,9.65,3840.283,,11.020,226,17,32,,
T,2022-10-30 10:47:58,-24.25149923,-66.34998403,9.65,3841.641,,11.140,227,16,32,,
T,2022-10-30 10:47:59,-24.25155123,-66.35006187,9.65,3841.907,,10.880,230,16,32,,
T,2022-10-30 10:48:00,-24.25162064,-66.35013976,9.65,3841.136,,10.970,231,16,32,,
T,2022-10-30 10:48:01,-24.25167185,-66.35022542,9.65,3840.404,,10.880,233,17,32,,
T,2022-10-30 10:48:02,-24.25172921,-66.35031765,9.65,3841.771,,10.840,236,17,32,,
T,2022-10-30 10:48:03,-24.25177644,-66.35041086,9.65,3842.662,,10.770,240,17,32,,
T,2022-10-30 10:48:04,-24.25182807,-66.35050173,9.65,3842.362,,10.760,241,17,31,,
T,2022-10-30 10:48:05,-24.25187526,-66.35059618,9.65,3841.429,,10.840,241,17,31,,
T,2022-10-30 10:48:06,-24.25193322,-66.35069441,9.65,3840.363,,11.010,240,17,31,,
T,2022-10-30 10:48:07,-24.25199351,-66.35079027,10.72,3840.291,,11.400,238,17,31,,
T,2022-10-30 10:48:08,-24.25206223,-66.35088397,10.72,3840.388,,11.770,236,17,31,,
T,2022-10-30 10:48:09,-24.25212714,-66.35097668,10.72,3840.654,,12.090,236,16,31,,
T,2022-10-30 10:48:10,-24.25218539,-66.35108735,9.65,3841.696,,12.050,235,16,31,,
T,2022-10-30 10:48:11,-24.25224471,-66.35118595,9.65,3841.813,,11.660,234,16,31,,
T,2022-10-30 10:48:12,-24.25231697,-66.35127139,9.65,3840.956,,11.940,232,16,31,,
T,2022-10-30 10:48:13,-24.25237623,-66.35136280,9.65,3840.941,,12.140,235,16,31,,
T,2022-10-30 10:48:14,-24.25242985,-66.35146946,10.72,3841.430,,12.310,236,15,31,,
T,2022-10-30 10:48:15,-24.25249257,-66.35156641,10.72,3840.350,,12.060,236,16,31,,
T,2022-10-30 10:48:16,-24.25254941,-66.35165971,11.79,3840.538,,11.930,237,15,31,,
T,2022-10-30 10:48:17,-24.25260292,-66.35177455,11.79,3841.700,,12.280,240,15,31,,
T,2022-10-30 10:48:18,-24.25264290,-66.35189108,11.79,3842.689,,12.790,244,15,31,,
T,2022-10-30 10:48:19,-24.25267813,-66.35201063,11.79,3843.255,,12.770,246,16,31,,
T,2022-10-30 10:48:20,-24.25272231,-66.35212970,10.72,3843.607,,12.870,249,15,31,,
T,2022-10-30 10:48:21,-24.25276128,-66.35225319,10.72,3844.032,,13.160,253,17,31,,
T,2022-10-30 10:48:22,-24.25278605,-66.35238468,10.72,3845.092,,13.390,254,17,31,,
T,2022-10-30 10:48:23,-24.25279730,-66.35252327,10.72,3846.533,,13.590,254,17,31,,
T,2022-10-30 10:48:24,-24.25282559,-66.35265410,9.65,3847.449,,13.830,252,17,31,,
T,2022-10-30 10:48:25,-24.25288031,-66.35277452,9.65,3846.003,,13.740,251,17,31,,
T,2022-10-30 10:48:26,-24.25292262,-66.35289910,10.72,3846.051,,13.750,251,16,31,,
T,2022-10-30 10:48:27,-24.25296127,-66.35303032,10.72,3846.324,,14.020,251,16,31,,
T,2022-10-30 10:48:28,-24.25299346,-66.35317189,10.72,3847.540,,14.210,252,17,31,,
T,2022-10-30 10:48:29,-24.25303388,-66.35331315,9.65,3848.379,,14.760,253,17,31,,
T,2022-10-30 10:48:30,-24.25307224,-66.35346252,9.65,3849.733,,14.960,254,17,31,,
T,2022-10-30 10:48:31,-24.25311201,-66.35361081,9.65,3850.816,,15.020,254,17,31,,
T,2022-10-30 10:48:32,-24.25314913,-66.35376420,9.65,3851.155,,15.130,254,17,31,,
T,2022-10-30 10:48:33,-24.25318407,-66.35392077,9.65,3850.582,,15.430,255,17,31,,
T,2022-10-30 10:48:34,-24.25321989,-66.35405893,10.72,3850.934,,15.140,255,17,31,,
T,2022-10-30 10:48:35,-24.25320695,-66.35418957,9.65,3851.308,,14.190,261,17,31,,
T,2022-10-30 10:48:36,-24.25321659,-66.35432258,9.65,3850.558,,13.770,263,17,31,,
T,2022-10-30 10:48:37,-24.25322868,-66.35446210,9.65,3851.113,,13.840,266,16,31,,
T,2022-10-30 10:48:38,-24.25321842,-66.35458936,9.65,3850.600,,13.750,269,16,31,,
T,2022-10-30 10:48:39,-24.25321589,-66.35472623,9.65,3851.128,,13.930,271,15,31,,
T,2022-10-30 10:48:40,-24.25321018,-66.35486435,9.65,3851.890,,14.100,272,15,31,,
T,2022-10-30 10:48:41,-24.25320332,-66.35499933,9.65,3852.259,,14.080,273,16,31,,
T,2022-10-30 10:48:42,-24.25318790,-66.35514327,10.72,3852.147,,14.310,273,16,31,,
T,2022-10-30 10:48:43,-24.25319774,-66.35529718,10.72,3852.491,,14.600,273,16,31,,
T,2022-10-30 10:48:44,-24.25316202,-66.35543206,10.72,3853.409,,14.430,275,14,31,,
T,2022-10-30 10:48:45,-24.25315469,-66.35557736,10.72,3853.447,,14.560,275,14,31,,
T,2022-10-30 10:48:46,-24.25312965,-66.35571749,10.72,3853.360,,14.570,277,15,31,,
T,2022-10-30 10:48:47,-24.25311952,-66.35585400,10.72,3852.277,,14.490,279,14,31,,
T,2022-10-30 10:48:48,-24.25310264,-66.35599976,10.72,3852.787,,14.500,279,14,31,,
T,2022-10-30 10:48:49,-24.25306945,-66.35613453,10.72,3853.130,,14.400,281,14,31,,
T,2022-10-30 10:48:50,-24.25307871,-66.35629143,10.72,3851.932,,14.470,279,14,31,,
T,2022-10-30 10:48:51,-24.25304202,-66.35642422,10.72,3853.597,,14.470,281,13,31,,
T,2022-10-30 10:48:52,-24.25298381,-66.35655212,10.72,3854.547,,14.370,283,13,31,,
T,2022-10-30 10:48:53,-24.25296979,-66.35669973,10.72,3855.433,,14.490,281,12,31,,
T,2022-10-30 10:48:54,-24.25298393,-66.35686238,11.79,3853.478,,14.690,278,12,31,,
T,2022-10-30 10:48:55,-24.25298083,-66.35701589,11.79,3854.059,,14.560,277,12,31,,
T,2022-10-30 10:48:56,-24.25293065,-66.35713474,11.79,3854.947,,14.250,280,13,31,,
T,2022-10-30 10:48:57,-24.25289462,-66.35726713,11.79,3854.631,,14.370,282,14,31,,
T,2022-10-30 10:48:58,-24.25288479,-66.35741204,10.72,3853.210,,14.510,282,14,31,,
T,2022-10-30 10:48:59,-24.25284756,-66.35754869,11.79,3853.794,,14.500,284,14,31,,
T,2022-10-30 10:49:00,-24.25276340,-66.35766626,11.79,3853.093,,14.300,289,15,30,,
T,2022-10-30 10:49:01,-24.25266220,-66.35778391,11.79,3854.188,,14.600,294,15,31,,
T,2022-10-30 10:49:02,-24.25261012,-66.35791680,11.79,3855.484,,14.560,293,14,31,,
T,2022-10-30 10:49:03,-24.25254493,-66.35804804,10.72,3855.817,,14.700,294,13,31,,
T,2022-10-30 10:49:04,-24.25250615,-66.35817211,10.72,3855.104,,14.350,293,13,31,,
T,2022-10-30 10:49:05,-24.25244774,-66.35830094,10.72,3856.011,,14.440,293,13,31,,
T,2022-10-30 10:49:06,-24.25239619,-66.35843691,10.72,3855.798,,14.260,293,12,31,,
T,2022-10-30 10:49:07,-24.25235830,-66.35856105,10.72,3857.610,,14.050,291,13,31,,
T,2022-10-30 10:49:08,-24.25229302,-66.35867845,11.79,3856.686,,14.010,293,13,31,,
T,2022-10-30 10:49:09,-24.25223729,-66.35880390,11.79,3857.639,,13.920,294,13,31,,
T,2022-10-30 10:49:10,-24.25222057,-66.35893057,11.79,3855.366,,13.700,290,13,31,,
T,2022-10-30 10:49:11,-24.25219666,-66.35906519,11.79,3854.412,,13.570,288,13,31,,
T,2022-10-30 10:49:12,-24.25212583,-66.35917157,11.79,3854.645,,13.310,292,13,31,,
T,2022-10-30 10:49:13,-24.25209165,-66.35928229,11.79,3853.285,,13.150,291,13,31,,
T,2022-10-30 10:49:14,-24.25205304,-66.35940164,11.79,3853.604,,12.960,291,13,31,,
T,2022-10-30 10:49:15,-24.25203385,-66.35951068,11.79,3856.034,,12.140,284,13,31,,
T,2022-10-30 10:49:16,-24.25199566,-66.35963537,11.79,3858.089,,12.540,285,13,31,,
T,2022-10-30 10:49:17,-24.25197347,-66.35976553,12.86,3857.781,,12.730,283,13,31,,
T,2022-10-30 10:49:18,-24.25195310,-66.35988975,12.86,3857.660,,12.640,280,13,31,,
T,2022-10-30 10:49:19,-24.25197609,-66.36004629,13.94,3858.604,,13.150,274,13,31,,
T,2022-10-30 10:49:20,-24.25200388,-66.36017577,13.94,3856.340,,13.110,270,14,31,,
T,2022-10-30 10:49:21,-24.25209491,-66.36027830,11.79,3855.180,,13.110,262,15,31,,
T,2022-10-30 10:49:22,-24.25206860,-66.36040775,11.79,3855.922,,12.940,263,15,31,,
T,2022-10-30 10:49:23,-24.25209770,-66.36053537,10.72,3854.855,,12.730,264,14,31,,
T,2022-10-30 10:49:24,-24.25213164,-66.36066285,11.79,3853.727,,12.830,263,14,32,,
T,2022-10-30 10:49:25,-24.25213249,-66.36077755,10.72,3853.648,,12.820,264,13,32,,
T,2022-10-30 10:49:26,-24.25212889,-66.36091416,11.79,3853.457,,13.260,265,13,32,,
T,2022-10-30 10:49:27,-24.25214886,-66.36104976,11.79,3852.514,,13.690,264,13,32,,
T,2022-10-30 10:49:28,-24.25216774,-66.36119271,10.72,3853.180,,14.110,263,14,32,,
T,2022-10-30 10:49:29,-24.25217633,-66.36133172,9.65,3853.202,,14.280,264,14,32,,
T,2022-10-30 10:49:30,-24.25218867,-66.36148281,9.65,3854.671,,14.520,263,16,32,,
T,2022-10-30 10:49:31,-24.25218573,-66.36162533,9.65,3854.916,,14.480,265,16,32,,
T,2022-10-30 10:49:32,-24.25219403,-66.36176482,9.65,3853.757,,14.680,265,16,32,,
T,2022-10-30 10:49:33,-24.25221958,-66.36190564,9.65,3852.928,,14.880,263,15,32,,
T,2022-10-30 10:49:34,-24.25223049,-66.36204595,9.65,3851.832,,14.790,264,15,32,,
T,2022-10-30 10:49:35,-24.25224233,-66.36218832,9.65,3852.548,,15.020,264,15,32,,
T,2022-10-30 10:49:36,-24.25225342,-66.36233027,9.65,3852.316,,15.120,263,15,32,,
T,2022-10-30 10:49:37,-24.25227882,-66.36247627,9.65,3851.973,,15.320,263,16,32,,
T,2022-10-30 10:49:38,-24.25229555,-66.36263462,9.65,3852.056,,15.590,265,16,32,,
T,2022-10-30 10:49:39,-24.25231515,-66.36278581,9.65,3852.484,,15.510,264,16,32,,
T,2022-10-30 10:49:40,-24.25232584,-66.36294073,9.65,3853.488,,15.510,264,16,32,,
T,2022-10-30 10:49:41,-24.25233445,-66.36309162,9.65,3854.604,,15.460,264,16,32,,
T,2022-10-30 10:49:42,-24.25235118,-66.36324547,9.65,3854.435,,15.560,264,16,32,,
T,2022-10-30 10:49:43,-24.25235128,-66.36339857,9.65,3854.960,,15.500,264,16,32,,
T,2022-10-30 10:49:44,-24.25236830,-66.36355528,9.65,3856.341,,15.500,264,14,32,,
T,2022-10-30 10:49:45,-24.25238883,-66.36371467,9.65,3856.752,,15.610,264,14,32,,
T,2022-10-30 10:49:46,-24.25241319,-66.36386476,9.65,3856.524,,15.310,263,16,32,,
T,2022-10-30 10:49:47,-24.25241938,-66.36402346,9.65,3856.282,,15.670,263,16,32,,
T,2022-10-30 10:49:48,-24.25243590,-66.36416731,9.65,3854.983,,15.510,264,16,32,,
T,2022-10-30 10:49:49,-24.25244533,-66.36432094,10.72,3854.546,,15.580,264,17,32,,
T,2022-10-30 10:49:50,-24.25245345,-66.36447989,9.65,3855.790,,15.490,263,17,32,,
T,2022-10-30 10:49:51,-24.25246016,-66.36463133,9.65,3855.911,,15.550,263,17,32,,
T,2022-10-30 10:49:52,-24.25247474,-66.36478375,10.72,3856.193,,15.530,263,17,32,,
T,2022-10-30 10:49:53,-24.25249245,-66.36492899,9.65,3856.685,,15.400,264,17,32,,
T,2022-10-30 10:49:54,-24.25251627,-66.36508109,9.65,3857.369,,15.410,264,16,32,,
T,2022-10-30 10:49:55,-24.25252705,-66.36524064,10.72,3858.062,,15.410,264,15,32,,
T,2022-10-30 10:49:56,-24.25254482,-66.36538235,9.65,3858.947,,15.520,263,15,32,,
T,2022-10-30 10:49:57,-24.25258717,-66.36553875,10.72,3858.085,,15.290,262,17,32,,
T,2022-10-30 10:49:58,-24.25261316,-66.36568658,10.72,3859.004,,15.280,262,17,32,,
T,2022-10-30 10:49:59,-24.25264019,-66.36583831,10.72,3859.747,,15.260,262,17,32,,
T,2022-10-30 10:50:00,-24.25265639,-66.36597643,10.72,3858.995,,15.080,263,17,32,,
T,2022-10-30 10:50:01,-24.25271469,-66.36611182,10.72,3856.989,,14.590,259,17,32,,
T,2022-10-30 10:50:02,-24.25274269,-66.36625388,11.79,3857.281,,14.810,260,17,32,,
T,2022-10-30 10:50:03,-24.25275014,-66.36640649,10.72,3857.446,,15.140,262,16,32,,
T,2022-10-30 10:50:04,-24.25277739,-66.36654862,10.72,3856.029,,14.930,262,16,32,,
T,2022-10-30 10:50:05,-24.25279090,-66.36669892,10.72,3856.467,,14.860,263,16,32,,
T,2022-10-30 10:50:06,-24.25280685,-66.36685230,11.79,3856.516,,15.160,263,16,32,,
T,2022-10-30 10:50:07,-24.25282259,-66.36699795,12.86,3857.506,,15.080,263,15,32,,
T,2022-10-30 10:50:08,-24.25282990,-66.36714666,11.79,3857.713,,14.720,264,15,32,,
T,2022-10-30 10:50:09,-24.25284905,-66.36728661,11.79,3858.161,,14.450,263,16,32,,
T,2022-10-30 10:50:10,-24.25286999,-66.36742276,11.79,3859.255,,14.450,262,15,32,,
T,2022-10-30 10:50:11,-24.25287139,-66.36757989,11.79,3859.146,,14.500,264,14,32,,
T,2022-10-30 10:50:12,-24.25287834,-66.36772052,11.79,3858.833,,14.690,263,11,32,,
T,2022-10-30 10:50:13,-24.25288102,-66.36786195,11.79,3859.061,,14.530,263,10,32,,
T,2022-10-30 10:50:14,-24.25289770,-66.36800039,11.79,3860.617,,14.720,263,10,32,,
T,2022-10-30 10:50:15,-24.25294100,-66.36813255,11.79,3860.007,,14.420,262,9,32,,
T,2022-10-30 10:50:16,-24.25297870,-66.36829626,10.72,3857.246,,15.520,262,9,32,,
